RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,666613,103,3,10,9200,1,10003013615-1,10003013615,-7.56993470125003E1,3.9700999826397E1,P,103,10,2,21,2,15,0,1,1,9200,1,2540,6,1,10003013615-1-1,,245184817
H,1,571296,103,3,10,3500,1,10003013615-2,10003013615,-7.56990497209961E1,3.97013000006721E1,P,200,10,2,23,1,,0,1,1,3500,1,2060,24,1,10003013615-2-2,,121448047
H,1,769575,103,3,10,0,1,10003013615-3,10003013615,-7.5699705877853E1,3.97009922099585E1,P,101,10,1,30,3,16,0,1,6,0,2,,235,1,10003013615-3-3,,
H,1,742382,103,3,10,2800,1,10003013615-4,10003013615,-7.56992982490283E1,3.9700882515255E1,P,200,10,2,34,1,,0,1,3,2800,1,2310,34,1,10003013615-4-4,,
H,1,1088279,103,3,10,43000,1,10003013615-5,10003013615,-7.56981476060576E1,3.97016150823223E1,P,101,10,1,32,1,,0,1,1,43000,1,4465,10,1,10003013615-5-5,,447427097
H,1,769575,103,3,10,0,1,10003013615-6,10003013615,-7.5697842346529E1,3.9701535135695E1,P,101,10,1,30,3,16,0,1,6,0,2,,235,1,10003013615-6-6,,
H,1,1343410,103,3,10,30000,1,10003013615-7,10003013615,-7.5697822905451E1,3.97019500159541E1,P,300,10,1,38,1,,0,1,1,30000,1,4220,10,1,10003013615-7-7,,528696289
H,1,1030381,103,3,10,4000,1,10003013615-8,10003013615,-7.56981918721954E1,3.9701506019385E1,P,101,10,1,40,1,,0,1,3,4000,1,9620,42,1,10003013615-8-8,,
H,1,1030381,103,3,10,4000,1,10003013615-9,10003013615,-7.56977605440731E1,3.97017367740865E1,P,101,10,1,40,1,,0,1,3,4000,1,9620,42,1,10003013615-9-9,,
H,1,85330,103,3,10,860,1,10003013615-10,10003013615,-7.56977173612543E1,3.9701680107221E1,P,101,10,2,52,1,,0,1,6,860,1,5620,10,1,10003013615-10-10,,
H,1,955668,103,3,10,190,1,10003013615-11,10003013615,-7.56984636480146E1,3.97013719285424E1,P,300,10,1,48,1,,0,1,1,190,1,4250,10,1,10003013615-11-11,,359419470
H,1,791265,103,3,10,0,1,10003013615-12,10003013615,-7.56992501058362E1,3.97013376092282E1,P,300,10,1,52,1,,0,1,6,0,1,,10,1,10003013615-12-12,,
H,1,955668,103,3,10,190,1,10003013615-13,10003013615,-7.5698256583375E1,3.97014646679012E1,P,300,10,1,48,1,,0,1,1,190,1,4250,10,1,10003013615-13-13,,448239376
H,1,811935,103,3,10,0,1,10003013615-14,10003013615,-7.56971645604487E1,3.97019675771543E1,P,300,10,2,60,1,,0,1,6,0,1,,36,1,10003013615-14-14,,
H,1,921418,103,3,10,9600,1,10003013615-15,10003013615,-7.56973781767075E1,3.97017563709227E1,P,104,10,2,51,1,,0,1,6,9600,1,3500,34,1,10003013615-15-15,,
H,1,991090,103,3,10,10,1,10003013615-16,10003013615,-7.5696829783951E1,3.9701631588497E1,P,101,10,2,47,1,,0,1,3,10,1,9920,10,1,10003013615-16-16,,
H,1,921418,103,3,10,9600,1,10003013615-17,10003013615,-7.56972522495632E1,3.97017261553784E1,P,104,10,2,51,1,,0,1,6,9600,1,3500,34,1,10003013615-17-17,,
H,1,1345290,103,3,10,1000,1,10003013615-18,10003013615,-7.56965789056121E1,3.97015875084244E1,P,200,10,1,54,1,,0,1,6,1000,1,9300,44,1,10003013615-18-18,,
H,1,1332975,103,3,10,490,1,10003013615-19,10003013615,-7.56969402149357E1,3.97020744611608E1,P,300,10,2,48,2,15,0,1,6,490,1,,24,1,10003013615-19-19,,
H,1,1095942,103,3,10,800,1,10003013615-20,10003013615,-7.56968388516951E1,3.9702075721496E1,P,300,10,2,57,1,,0,1,6,800,1,3640,36,1,10003013615-20-20,,
H,1,938735,103,3,10,3000,1,10003013615-21,10003013615,-7.56995972690126E1,3.97008234811871E1,P,300,10,2,56,1,,0,1,3,3000,1,4720,24,1,10003013615-21-21,,
H,1,858675,103,3,10,1100,1,10003013615-22,10003013615,-7.5699567723549E1,3.970094478529E1,P,200,10,2,55,1,,0,1,6,1100,1,,34,1,10003013615-22-22,,
H,1,938735,103,3,10,3000,1,10003013615-23,10003013615,-7.56995297727008E1,3.9700261546961E1,P,300,10,2,56,1,,0,1,3,3000,1,4720,24,1,10003013615-23-23,,
H,1,858675,103,3,10,1100,1,10003013615-24,10003013615,-7.5699371498838E1,3.97002325302458E1,P,200,10,2,55,1,,0,1,6,1100,1,,34,1,10003013615-24-24,,
H,1,1293114,103,3,10,2400,1,10003013615-25,10003013615,-7.56994955525294E1,3.97001611963387E1,P,103,10,1,55,1,,0,1,1,2400,1,4250,10,1,10003013615-25-25,,898458732
H,1,1293114,103,3,10,2400,1,10003013615-26,10003013615,-7.56991027770272E1,3.96998180247863E1,P,103,10,1,55,1,,0,1,1,2400,1,4250,10,1,10003013615-26-26,,447432568
H,1,101510,103,3,10,1900,1,10003013615-27,10003013615,-7.56991405990543E1,3.96996130580938E1,P,300,10,2,56,1,,0,1,6,1900,1,6420,10,1,10003013615-27-27,,
H,1,1110287,103,3,10,5470,1,10003013615-28,10003013615,-7.56985678730476E1,3.96995122872116E1,P,101,10,1,58,1,,0,1,1,5470,1,5610,10,1,10003013615-28-28,,121466379
H,1,101510,103,3,10,1900,1,10003013615-29,10003013615,-7.56983322246052E1,3.96996575361152E1,P,300,10,2,56,1,,0,1,6,1900,1,6420,10,1,10003013615-29-29,,
H,1,1293114,103,3,10,2400,1,10003013615-30,10003013615,-7.56988999707311E1,3.96995735818458E1,P,103,10,1,55,1,,0,1,1,2400,1,4250,10,1,10003013615-30-30,,1835628
H,1,1110287,103,3,10,5470,1,10003013615-31,10003013615,-7.5698387734963E1,3.96994552325956E1,P,101,10,1,58,1,,0,1,1,5470,1,5610,10,1,10003013615-31-31,,245950712
H,1,1293114,103,3,10,2400,1,10003013615-32,10003013615,-7.56978112447217E1,3.9699259449782E1,P,103,10,1,55,1,,0,1,1,2400,1,4250,10,1,10003013615-32-32,,669610578
H,1,1293114,103,3,10,2400,1,10003013615-33,10003013615,-7.56978829756318E1,3.9699195248575E1,P,103,10,1,55,1,,0,1,1,2400,1,4250,10,1,10003013615-33-33,,528707961
H,1,1255345,103,3,10,1500,1,10003013615-34,10003013615,-7.5697793375367E1,3.96989718918801E1,P,103,10,1,64,1,,0,1,6,1500,1,,42,1,10003013615-34-34,,
H,1,811935,103,3,10,0,1,10003013615-35,10003013615,-7.56977372367091E1,3.96990758334526E1,P,300,10,2,60,1,,0,1,6,0,1,,36,1,10003013615-35-35,,
