RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,769575,103,3,10,0,1,10003014907-1,10003014907,-7.5658689127235E1,3.96371631452678E1
H,1,742382,103,3,10,2800,1,10003014907-2,10003014907,-7.56589174641368E1,3.96375054838325E1
H,1,1030381,103,3,10,4000,1,10003014907-3,10003014907,-7.56591082930392E1,3.9636942588988E1
H,1,532589,103,3,10,7000,1,10003014907-4,10003014907,-7.56589978335285E1,3.96375643342278E1
H,1,1030381,103,3,10,4000,1,10003014907-5,10003014907,-7.56586005096526E1,3.96374790305994E1
H,1,387201,103,3,10,0,1,10003014907-6,10003014907,-7.56586937002916E1,3.9637762259891E1
H,1,1309363,103,3,10,0,1,10003014907-7,10003014907,-7.56594618178553E1,3.96373428433081E1
H,1,85330,103,3,10,860,1,10003014907-8,10003014907,-7.5659213350164E1,3.96373284337797E1
H,1,1235711,103,3,10,0,1,10003014907-9,10003014907,-7.5659638875534E1,3.96377635040485E1
H,1,1345290,103,3,10,1000,1,10003014907-10,10003014907,-7.5659667842705E1,3.9637234364558E1
H,1,387201,103,3,10,0,1,10003014907-11,10003014907,-7.56595058995847E1,3.96378186703934E1
H,1,387201,103,3,10,0,1,10003014907-12,10003014907,-7.5659007347051E1,3.96377234386584E1
H,1,85330,103,3,10,860,1,10003014907-13,10003014907,-7.5659047831822E1,3.96375222454468E1
H,1,938735,103,3,10,3000,1,10003014907-14,10003014907,-7.56589361470696E1,3.96372404931357E1
H,1,858675,103,3,10,1100,1,10003014907-15,10003014907,-7.56586851527715E1,3.96378566497234E1
H,1,1095942,103,3,10,800,1,10003014907-16,10003014907,-7.56590482671415E1,3.96380989712658E1
H,1,1095942,103,3,10,800,1,10003014907-17,10003014907,-7.56591492507363E1,3.96381313120388E1
H,1,101510,103,3,10,1900,1,10003014907-18,10003014907,-7.56591695292036E1,3.9637269724815E1
H,1,259012,103,3,10,3000,1,10003014907-19,10003014907,-7.56595867754562E1,3.96380190695623E1
H,1,811935,103,3,10,0,1,10003014907-20,10003014907,-7.56593207348866E1,3.9637971939847E1
H,1,376529,103,3,10,6700,1,10003014907-21,10003014907,-7.56587495046962E1,3.9638718521007E1
H,1,1108400,103,3,10,0,1,10003014907-22,10003014907,-7.5659453008803E1,3.96385123120187E1
H,1,14842,103,3,10,4500,1,10003014907-23,10003014907,-7.56591166186294E1,3.9637793361826E1
H,1,1165564,103,3,10,1900,1,10003014907-24,10003014907,-7.56592607654721E1,3.96391194708978E1
H,1,1165564,103,3,10,1900,1,10003014907-25,10003014907,-7.56597646250763E1,3.96378953746366E1
H,1,784926,103,3,10,7000,1,10003014907-26,10003014907,-7.565930280654E1,3.9638979433815E1
H,1,744959,103,3,10,8000,1,10003014907-27,10003014907,-7.565902921969E1,3.96382618010378E1
H,1,1487690,103,3,10,130,1,10003014907-28,10003014907,-7.56594450965426E1,3.96381819213854E1
H,1,956314,103,3,10,0,1,10003014907-29,10003014907,-7.56594779433666E1,3.96383760018612E1
H,1,1046594,103,3,10,0,1,10003014907-30,10003014907,-7.56602020808775E1,3.96385210182862E1
H,1,466491,103,3,10,0,1,10003014907-31,10003014907,-7.5660333186029E1,3.9639364253699E1
H,1,529919,103,3,10,1500,1,10003014907-32,10003014907,-7.566018213849E1,3.96386793045624E1
H,1,182822,103,3,10,7200,1,10003014907-33,10003014907,-7.56597885139091E1,3.96389132483062E1
H,1,1041974,103,3,10,6700,1,10003014907-34,10003014907,-7.56590499523363E1,3.96388294495117E1
H,1,242929,103,3,10,7900,1,10003014907-35,10003014907,-7.5660573897579E1,3.963890208147E1
H,1,603628,103,3,10,5000,1,10003014907-36,10003014907,-7.56600249480165E1,3.96391240819995E1
H,1,981965,103,3,10,0,1,10003014907-37,10003014907,-7.56602382127457E1,3.96394266668555E1
H,1,458372,103,3,10,0,1,10003014907-38,10003014907,-7.56599364760934E1,3.96390673870021E1
H,1,458372,103,3,10,0,1,10003014907-39,10003014907,-7.565935977948E1,3.96387928773274E1
H,1,458372,103,3,10,0,1,10003014907-40,10003014907,-7.5659228848297E1,3.96390650687448E1
H,1,458372,103,3,10,0,1,10003014907-41,10003014907,-7.56603861402085E1,3.96395828510277E1
