RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,1261217,103,3,10,1700,1,10003013901-1,10003013901,-7.56930093604613E1,3.96784555377238E1,P,103,10,1,19,2,15,0,1,1,1700,1,4140,10,1,10003013901-1-1,,477537153
H,1,571296,103,3,10,3500,1,10003013901-2,10003013901,-7.56925679580747E1,3.96779110544731E1,P,200,10,2,23,1,,0,1,1,3500,1,2060,24,1,10003013901-2-2,,669591604
H,1,742382,103,3,10,2800,1,10003013901-3,10003013901,-7.56930072759528E1,3.96786436828324E1,P,200,10,2,34,1,,0,1,3,2800,1,2310,34,1,10003013901-3-3,,
H,1,1030381,103,3,10,4000,1,10003013901-4,10003013901,-7.56930949687926E1,3.96786161800996E1,P,101,10,1,40,1,,0,1,3,4000,1,9620,42,1,10003013901-4-4,,
H,1,85330,103,3,10,860,1,10003013901-5,10003013901,-7.56931125723962E1,3.96783695933721E1,P,101,10,2,52,1,,0,1,6,860,1,5620,10,1,10003013901-5-5,,
H,1,1345290,103,3,10,1000,1,10003013901-6,10003013901,-7.56939695989123E1,3.96785500573094E1,P,200,10,1,54,1,,0,1,6,1000,1,9300,44,1,10003013901-6-6,,
H,1,791265,103,3,10,0,1,10003013901-7,10003013901,-7.56935571678636E1,3.96784648551365E1,P,300,10,1,52,1,,0,1,6,0,1,,10,1,10003013901-7-7,,
H,1,791265,103,3,10,0,1,10003013901-8,10003013901,-7.56940042014361E1,3.96787424364142E1,P,300,10,1,52,1,,0,1,6,0,1,,10,1,10003013901-8-8,,
H,1,85330,103,3,10,860,1,10003013901-9,10003013901,-7.56938411265855E1,3.96786401858307E1,P,101,10,2,52,1,,0,1,6,860,1,5620,10,1,10003013901-9-9,,
H,1,921418,103,3,10,9600,1,10003013901-10,10003013901,-7.56951635844334E1,3.96785684858515E1,P,104,10,2,51,1,,0,1,6,9600,1,3500,34,1,10003013901-10-10,,
H,1,1110287,103,3,10,5470,1,10003013901-11,10003013901,-7.56950861188004E1,3.96783693965384E1,P,101,10,1,58,1,,0,1,1,5470,1,5610,10,1,10003013901-11-11,,476907092
H,1,1110287,103,3,10,5470,1,10003013901-12,10003013901,-7.56954635298045E1,3.9678636309809E1,P,101,10,1,58,1,,0,1,1,5470,1,5610,10,1,10003013901-12-12,,441347705
H,1,544546,103,3,10,3000,1,10003013901-13,10003013901,-7.56957391463053E1,3.96784773379205E1,P,200,10,1,58,1,,0,1,1,3000,1,7330,19,1,10003013901-13-13,,898478011
H,1,858675,103,3,10,1100,1,10003013901-14,10003013901,-7.5692499052107E1,3.96775636719094E1,P,200,10,2,55,1,,0,1,6,1100,1,,34,1,10003013901-14-14,,
H,1,718931,103,3,10,10,1,10003013901-15,10003013901,-7.5697867546771E1,3.96774262634981E1,P,300,10,1,63,1,,0,1,6,10,1,,34,1,10003013901-15-15,,
H,1,142764,103,3,10,9700,1,10003013901-16,10003013901,-7.56979300498788E1,3.9677711441643E1,P,300,10,1,63,1,,0,1,6,9700,1,4140,18,1,10003013901-16-16,,
H,1,1240096,103,3,10,7500,1,10003013901-17,10003013901,-7.56974543725571E1,3.96777677743782E1,P,103,10,1,63,1,,0,1,3,7500,1,4850,42,1,10003013901-17-17,,
H,1,142764,103,3,10,9700,1,10003013901-18,10003013901,-7.5696855340945E1,3.96782185231706E1,P,300,10,1,63,1,,0,1,6,9700,1,4140,18,1,10003013901-18-18,,
H,1,1321421,103,3,10,5800,1,10003013901-19,10003013901,-7.56972996879576E1,3.96779918299797E1,P,102,10,2,65,1,,0,1,6,5800,2,1965,110,1,10003013901-19-19,,
H,1,1165564,103,3,10,1900,1,10003013901-20,10003013901,-7.56973525624641E1,3.96780885067238E1,P,300,10,2,69,1,,0,1,6,1900,1,,36,1,10003013901-20-20,,
H,1,852392,103,3,10,1900,1,10003013901-21,10003013901,-7.56964963286281E1,3.96784108011088E1,P,300,10,1,74,1,,0,1,6,1900,1,,42,1,10003013901-21-21,,
H,1,384082,103,3,10,480,1,10003013901-22,10003013901,-7.56960575331283E1,3.96786904544854E1,P,104,10,2,65,1,,0,1,6,480,1,,10,1,10003013901-22-22,,
H,1,652298,103,3,10,7500,1,10003013901-23,10003013901,-7.56967301878187E1,3.96784165786434E1,P,300,10,2,84,1,,0,1,6,7500,1,,11,1,10003013901-23-23,,
H,1,182822,103,3,10,7200,1,10003013901-24,10003013901,-7.56979940843356E1,3.96779740233314E1,P,104,10,1,76,1,,0,1,6,7200,1,,10,1,10003013901-24-24,,
H,1,1038645,103,3,10,9580,1,10003013901-25,10003013901,-7.569817251235E1,3.96776352660031E1,P,101,10,1,75,1,,0,1,6,9580,1,,10,1,10003013901-25-25,,
H,1,842751,103,3,10,8000,1,10003013901-26,10003013901,-7.56976996762267E1,3.96780113058635E1,P,103,10,1,21,1,,0,1,1,8000,1,9130,42,2,10003013901-26-26,,219124732
H,1,1066127,103,3,10,0,1,10003013901-27,10003013901,-7.56978671629947E1,3.96778821258401E1,P,101,10,1,48,1,,0,1,6,0,1,,10,2,10003013901-27-27,,
