RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,769575,103,3,10,0,1,10003015200-1,10003015200,-7.55554078526738E1,3.97205821792844E1,P,101,10,1,30,3,16,0,1,6,0,2,,235,1,10003015200-1-1,,
H,1,532589,103,3,10,7000,1,10003015200-2,10003015200,-7.55556630116117E1,3.97200215287043E1,P,103,10,1,43,1,,0,1,3,7000,1,8965,12,1,10003015200-2-2,,
H,1,955668,103,3,10,190,1,10003015200-3,10003015200,-7.55557179906486E1,3.9719878874212E1,P,300,10,1,48,1,,0,1,1,190,1,4250,10,1,10003015200-3-3,,635179328
H,1,1345290,103,3,10,1000,1,10003015200-4,10003015200,-7.55556684382692E1,3.97201541527344E1,P,200,10,1,54,1,,0,1,6,1000,1,9300,44,1,10003015200-4-4,,
H,1,1332975,103,3,10,490,1,10003015200-5,10003015200,-7.55554833870521E1,3.97206357911377E1,P,300,10,2,48,2,15,0,1,6,490,1,,24,1,10003015200-5-5,,
H,1,387201,103,3,10,0,1,10003015200-6,10003015200,-7.55556771925322E1,3.97212494604484E1,P,200,10,2,53,1,,0,1,6,0,1,4110,10,1,10003015200-6-6,,
H,1,1110287,103,3,10,5470,1,10003015200-7,10003015200,-7.55558464739001E1,3.97216494706252E1,P,101,10,1,58,1,,0,1,1,5470,1,5610,10,1,10003015200-7-7,,505056176
H,1,259012,103,3,10,3000,1,10003015200-8,10003015200,-7.5555609269854E1,3.97224474823843E1,P,200,10,1,55,1,,0,1,1,3000,1,6260,10,1,10003015200-8-8,,669594244
H,1,1255345,103,3,10,1500,1,10003015200-9,10003015200,-7.5555486824119E1,3.9721695368281E1,P,103,10,1,64,1,,0,1,6,1500,1,,42,1,10003015200-9-9,,
H,1,466491,103,3,10,0,1,10003015200-10,10003015200,-7.55558059639376E1,3.97217031034116E1,P,300,10,2,78,1,,0,1,6,0,1,,34,1,10003015200-10-10,,
H,1,523721,103,3,10,7300,1,10003015200-11,10003015200,-7.55555012844478E1,3.9722655017778E1,P,101,10,2,64,1,,0,3,6,7300,1,,72,1,10003015200-11-11,,
H,1,436881,103,3,10,0,1,10003015200-12,10003015200,-7.55558249958632E1,3.9724213047049E1,P,300,10,2,64,1,,0,1,6,0,1,630,34,1,10003015200-12-12,,
H,1,925454,103,3,10,19000,1,10003015200-13,10003015200,-7.55558642166928E1,3.9723080489656E1,P,103,10,1,62,1,,0,1,6,19000,1,,22,1,10003015200-13-13,,
H,1,142764,103,3,10,9700,1,10003015200-14,10003015200,-7.55556455769592E1,3.97232396777881E1,P,300,10,1,63,1,,0,1,6,9700,1,4140,18,1,10003015200-14-14,,
H,1,811935,103,3,10,0,1,10003015200-15,10003015200,-7.55554966234388E1,3.9722799290154E1,P,300,10,2,60,1,,0,1,6,0,1,,36,1,10003015200-15-15,,
H,1,1350877,103,3,10,8300,1,10003015200-16,10003015200,-7.55555839048233E1,3.9724661932354E1,P,300,10,2,70,1,,0,1,6,8300,1,,27,1,10003015200-16-16,,
H,1,1467987,103,3,10,3500,1,10003015200-17,10003015200,-7.55560525562004E1,3.9724658138863E1,P,102,10,2,71,1,,0,1,6,3500,1,,42,1,10003015200-17-17,,
H,1,1020419,103,3,10,8000,1,10003015200-18,10003015200,-7.55558614349645E1,3.97260125903864E1,P,300,10,2,74,1,,0,1,6,8000,1,3255,42,1,10003015200-18-18,,
H,1,1467987,103,3,10,3500,1,10003015200-19,10003015200,-7.55560393366095E1,3.97265778394022E1,P,102,10,2,71,1,,0,1,6,3500,1,,42,1,10003015200-19-19,,
H,1,956314,103,3,10,0,1,10003015200-20,10003015200,-7.5555829776083E1,3.97257368207568E1,P,102,10,1,80,1,,0,1,6,0,1,,37,1,10003015200-20-20,,
H,1,1046594,103,3,10,0,1,10003015200-21,10003015200,-7.55555046886083E1,3.97252687471453E1,P,300,10,1,80,1,,0,1,6,0,2,,110,1,10003015200-21-21,,
H,1,529919,103,3,10,1500,1,10003015200-22,10003015200,-7.55557768161058E1,3.9725267986966E1,P,101,10,2,83,1,,0,1,6,1500,1,,42,1,10003015200-22-22,,
H,1,529919,103,3,10,1500,1,10003015200-23,10003015200,-7.555531311652E1,3.97212430870055E1,P,101,10,2,83,1,,0,1,6,1500,1,,42,1,10003015200-23-23,,
H,1,702107,103,3,10,7200,1,10003015200-24,10003015200,-7.5555874705665E1,3.9721248046793E1,P,104,10,2,78,1,,0,1,6,7200,1,,25,1,10003015200-24-24,,
H,1,834583,103,3,10,0,1,10003015200-25,10003015200,-7.55557950552175E1,3.97213033478677E1,P,300,10,2,87,1,,0,1,6,0,1,,10,1,10003015200-25-25,,
H,1,476958,103,3,10,0,1,10003015200-26,10003015200,-7.55554171666913E1,3.97231152383488E1,P,101,10,2,89,1,,0,1,6,0,1,,10,1,10003015200-26-26,,
H,1,1308030,103,3,10,6450,1,10003015200-27,10003015200,-7.55552335642955E1,3.9721682447131E1,P,300,10,2,86,1,,0,1,6,6450,1,5910,42,1,10003015200-27-27,,
H,1,625921,103,3,10,9910,1,10003015200-28,10003015200,-7.55557024593973E1,3.97222772364278E1,P,200,10,2,93,1,,0,1,6,9910,1,,25,1,10003015200-28-28,,
H,1,603628,103,3,10,5000,1,10003015200-29,10003015200,-7.55554339353297E1,3.97222392975246E1,P,104,10,2,86,1,,0,1,6,5000,1,,34,1,10003015200-29-29,,
H,1,1128561,103,3,10,8700,1,10003015200-30,10003015200,-7.55554455265748E1,3.97242628906577E1,P,104,10,2,50,1,,0,1,6,8700,1,,10,2,10003015200-30-30,,
H,1,1189745,103,3,10,2400,1,10003015200-31,10003015200,-7.55557459361037E1,3.97229422092623E1,P,101,10,1,58,1,,0,1,3,2400,1,4220,5,2,10003015200-31-31,,
H,1,51026,103,3,10,9370,1,10003015200-32,10003015200,-7.55556354761192E1,3.97236636096156E1,P,103,10,2,61,1,,0,1,3,9370,1,5240,45,2,10003015200-32-32,,
H,1,172233,103,3,10,6800,1,10003015200-33,10003015200,-7.55556244029964E1,3.97231819013832E1,P,101,10,2,67,1,,0,1,6,6800,1,,10,2,10003015200-33-33,,
H,1,172233,103,3,10,6800,1,10003015200-34,10003015200,-7.55551382409438E1,3.97242967215285E1,P,101,10,2,67,1,,0,1,6,6800,1,,10,2,10003015200-34-34,,
H,1,335985,103,3,10,7200,1,10003015200-35,10003015200,-7.55555455040671E1,3.9724649280832E1,P,101,10,2,75,1,,0,1,6,7200,1,,24,2,10003015200-35-35,,
H,1,1478302,103,3,10,7200,1,10003015200-36,10003015200,-7.55558235536467E1,3.9724901810109E1,P,101,10,2,85,1,,0,1,6,7200,1,,10,2,10003015200-36-36,,
H,1,148696,103,3,10,9000,1,10003015200-37,10003015200,-7.55558093960721E1,3.97254459625165E1,P,101,10,1,52,1,,0,3,6,9000,1,,72,8,10003015200-37-37,,
H,1,148696,103,3,10,9000,1,10003015200-38,10003015200,-7.55556926088588E1,3.97251783645E1,P,101,10,1,52,1,,0,3,6,9000,1,,72,8,10003015200-38-38,,
H,1,1211701,103,3,10,7500,1,10003015200-39,10003015200,-7.55556866151676E1,3.9725495619634E1,P,104,10,1,63,1,,0,10,3,7500,2,4850,316,8,10003015200-39-39,,
H,1,1211701,103,3,10,7500,1,10003015200-40,10003015200,-7.5555764657231E1,3.97256356120157E1,P,104,10,1,63,1,,0,10,3,7500,2,4850,316,8,10003015200-40-40,,
H,1,1211701,103,3,10,7500,1,10003015200-41,10003015200,-7.55556155349136E1,3.97203726684432E1,P,104,10,1,63,1,,0,10,3,7500,2,4850,316,8,10003015200-41-41,,
H,1,735539,103,3,10,4200,1,10003015200-42,10003015200,-7.55557723588337E1,3.971998094032E1,P,101,10,2,74,1,,0,3,6,4200,1,,72,8,10003015200-42-42,,
H,1,734411,103,3,10,10800,1,10003015200-43,10003015200,-7.55557556494733E1,3.97196816003487E1,P,200,10,2,39,1,,0,1,6,10800,1,,24,1,10003015200-43-43,,
H,1,734411,103,3,10,10800,1,10003015200-44,10003015200,-7.55584790246691E1,3.9727578351177E1,P,200,10,2,39,1,,0,1,6,10800,1,,24,1,10003015200-44-44,,
H,1,1191546,103,3,10,12000,1,10003015200-45,10003015200,-7.5558167645603E1,3.97276651200796E1,P,103,10,1,54,1,,0,1,6,12000,1,,10,1,10003015200-45-45,,
H,1,806374,103,3,10,10100,1,10003015200-46,10003015200,-7.55585161329035E1,3.97275143076895E1,P,300,10,1,48,1,,0,1,1,10100,1,800,24,1,10003015200-46-46,,816345730
H,1,904359,103,3,10,12990,1,10003015200-47,10003015200,-7.55588827365248E1,3.9727846580328E1,P,104,10,1,54,1,,0,1,3,12990,2,830,235,1,10003015200-47-47,,
H,1,904359,103,3,10,12990,1,10003015200-48,10003015200,-7.55578327749183E1,3.972719011103E1,P,104,10,1,54,1,,0,1,3,12990,2,830,235,1,10003015200-48-48,,
H,1,806374,103,3,10,10100,1,10003015200-49,10003015200,-7.55559503303823E1,3.97191831308487E1,P,300,10,1,48,1,,0,1,1,10100,1,800,24,1,10003015200-49-49,,816335970
H,1,904359,103,3,10,12990,1,10003015200-50,10003015200,-7.55635595354916E1,3.97106408050531E1,P,104,10,1,54,1,,0,1,3,12990,2,830,235,1,10003015200-50-50,,
H,1,633903,103,3,10,10800,1,10003015200-51,10003015200,-7.55630763889922E1,3.97105345286105E1,P,300,10,2,51,1,,0,1,6,10800,1,,10,1,10003015200-51-51,,
H,1,786421,103,3,10,14000,1,10003015200-52,10003015200,-7.55631332938122E1,3.97110858273683E1,P,300,10,2,46,1,,0,1,1,14000,1,5700,39,1,10003015200-52-52,,816212815
H,1,936599,103,3,10,10000,1,10003015200-53,10003015200,-7.55623319875615E1,3.97109550414104E1,P,200,10,1,49,1,,0,1,3,10000,1,9130,25,1,10003015200-53-53,,
H,1,163004,103,3,10,11400,1,10003015200-54,10003015200,-7.55628342281548E1,3.97117306899502E1,P,102,10,1,57,1,,0,1,3,11400,1,7810,10,1,10003015200-54-54,,
H,1,267286,103,3,10,11000,1,10003015200-55,10003015200,-7.5562690624422E1,3.97120844998981E1,P,102,10,2,58,1,,0,1,1,11000,1,4920,10,1,10003015200-55-55,,447436940
H,1,885980,103,3,10,10000,1,10003015200-56,10003015200,-7.5561899629057E1,3.97118449622831E1,P,300,10,1,55,1,,0,1,1,10000,1,9140,10,1,10003015200-56-56,,603526070
H,1,171888,103,3,10,14500,1,10003015200-57,10003015200,-7.5561313081022E1,3.9712630915988E1,P,101,10,2,63,1,,0,1,1,14500,1,710,39,1,10003015200-57-57,,998995369
