RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,1261217,103,3,10,1700,1,10003014404-1,10003014404,-7.57777021392216E1,3.96637711859602E1
H,1,666613,103,3,10,9200,1,10003014404-2,10003014404,-7.57781575251067E1,3.96633731980704E1
H,1,1261217,103,3,10,1700,1,10003014404-3,10003014404,-7.57782281925328E1,3.96629919116137E1
H,1,1261217,103,3,10,1700,1,10003014404-4,10003014404,-7.57785465635991E1,3.9663322472735E1
H,1,724559,103,3,10,8000,1,10003014404-5,10003014404,-7.57780867462775E1,3.96637745489528E1
H,1,666613,103,3,10,9200,1,10003014404-6,10003014404,-7.57785308033761E1,3.96627381434821E1
H,1,769575,103,3,10,0,1,10003014404-7,10003014404,-7.57796340400941E1,3.96621452406867E1
H,1,532589,103,3,10,7000,1,10003014404-8,10003014404,-7.57791579327685E1,3.9662686640643E1
H,1,1030381,103,3,10,4000,1,10003014404-9,10003014404,-7.57802155215067E1,3.96615281200104E1
H,1,387201,103,3,10,0,1,10003014404-10,10003014404,-7.5780507873777E1,3.96614675091356E1
H,1,1345290,103,3,10,1000,1,10003014404-11,10003014404,-7.57809095005764E1,3.9661433237154E1
H,1,1332975,103,3,10,490,1,10003014404-12,10003014404,-7.57796267603091E1,3.96618029720551E1
H,1,1345290,103,3,10,1000,1,10003014404-13,10003014404,-7.57798762901404E1,3.9661938928146E1
H,1,1345290,103,3,10,1000,1,10003014404-14,10003014404,-7.57796214052944E1,3.96622757460125E1
H,1,1293114,103,3,10,2400,1,10003014404-15,10003014404,-7.57804741071997E1,3.96615665184802E1
H,1,858675,103,3,10,1100,1,10003014404-16,10003014404,-7.57792721652916E1,3.96627659852745E1
H,1,858675,103,3,10,1100,1,10003014404-17,10003014404,-7.57807341104722E1,3.96614082697064E1
H,1,858675,103,3,10,1100,1,10003014404-18,10003014404,-7.57807129940581E1,3.96607800638895E1
H,1,1095942,103,3,10,800,1,10003014404-19,10003014404,-7.57807007433667E1,3.96612421403062E1
H,1,1240096,103,3,10,7500,1,10003014404-20,10003014404,-7.57811036095882E1,3.96611588075212E1
H,1,1255345,103,3,10,1500,1,10003014404-21,10003014404,-7.5781344858628E1,3.9660958748758E1
H,1,866055,103,3,10,6500,1,10003014404-22,10003014404,-7.57813131446493E1,3.96609737662055E1
H,1,1467987,103,3,10,3500,1,10003014404-23,10003014404,-7.57815542577307E1,3.9660671500925E1
H,1,1374117,103,3,10,7600,1,10003014404-24,10003014404,-7.57819955001138E1,3.96602957894013E1
H,1,790185,103,3,10,9000,1,10003014404-25,10003014404,-7.57822273389125E1,3.96602591549795E1
H,1,1487690,103,3,10,130,1,10003014404-26,10003014404,-7.57821286401301E1,3.96599831524967E1
H,1,182822,103,3,10,7200,1,10003014404-27,10003014404,-7.5782748960392E1,3.96593430841141E1
H,1,397144,103,3,10,7500,1,10003014404-28,10003014404,-7.5782211505337E1,3.96600925902948E1
H,1,702107,103,3,10,7200,1,10003014404-29,10003014404,-7.57849182932035E1,3.96579773836111E1
H,1,702107,103,3,10,7200,1,10003014404-30,10003014404,-7.57849474665158E1,3.965767547568E1
H,1,652298,103,3,10,7500,1,10003014404-31,10003014404,-7.5787778419044E1,3.96554193857111E1
H,1,51899,103,3,10,2200,1,10003014404-32,10003014404,-7.5782950766736E1,3.96590299919618E1
H,1,182822,103,3,10,7200,1,10003014404-33,10003014404,-7.57831806862798E1,3.96591364325365E1
H,1,182822,103,3,10,7200,1,10003014404-34,10003014404,-7.57826110213613E1,3.96591450634296E1
H,1,956314,103,3,10,0,1,10003014404-35,10003014404,-7.57833307672506E1,3.96588302558521E1
H,1,1308030,103,3,10,6450,1,10003014404-36,10003014404,-7.57831911194961E1,3.96594002952118E1
H,1,625921,103,3,10,9910,1,10003014404-37,10003014404,-7.57828148771682E1,3.96591898487482E1
H,1,834583,103,3,10,0,1,10003014404-38,10003014404,-7.57837292201858E1,3.96583531094732E1
H,1,834583,103,3,10,0,1,10003014404-39,10003014404,-7.57832088252708E1,3.96583837282948E1
H,1,981965,103,3,10,0,1,10003014404-40,10003014404,-7.57839774330145E1,3.9658515019297E1
H,1,102644,103,3,10,0,1,10003014404-41,10003014404,-7.57843870836266E1,3.96584866071722E1
H,1,1128561,103,3,10,8700,1,10003014404-42,10003014404,-7.57842931798378E1,3.96579217969045E1
H,1,1116768,103,3,10,9500,1,10003014404-43,10003014404,-7.57844988586448E1,3.96579244792186E1
H,1,1040847,103,3,10,0,1,10003014404-44,10003014404,-7.57838799252587E1,3.96578875000488E1
H,1,1475287,103,3,10,6900,1,10003014404-45,10003014404,-7.5784400721365E1,3.9657642399457E1
H,1,814856,103,3,10,7500,1,10003014404-46,10003014404,-7.578497093232E1,3.9657435424623E1
H,1,814856,103,3,10,7500,1,10003014404-47,10003014404,-7.57848208383878E1,3.96572524905855E1
H,1,1387546,103,3,10,40,1,10003014404-48,10003014404,-7.57847902750902E1,3.96573570034147E1
H,1,1462786,103,3,10,8900,1,10003014404-49,10003014404,-7.5785254916245E1,3.9656649939536E1
H,1,1462786,103,3,10,8900,1,10003014404-50,10003014404,-7.5785612273601E1,3.9656886904716E1
H,1,494843,103,3,10,6100,1,10003014404-51,10003014404,-7.5785612809359E1,3.96565874066005E1
H,1,494843,103,3,10,6100,1,10003014404-52,10003014404,-7.578625507372E1,3.96565212959554E1
H,1,453337,103,3,10,10000,1,10003014404-53,10003014404,-7.57857446951225E1,3.9656181437306E1
H,1,734411,103,3,10,10800,1,10003014404-54,10003014404,-7.57861685946157E1,3.96564862907317E1
H,1,385955,103,3,10,10600,1,10003014404-55,10003014404,-7.57864798642727E1,3.96559979068034E1
H,1,128403,103,3,10,13000,1,10003014404-56,10003014404,-7.57866336735288E1,3.9655919664219E1
H,1,870296,103,3,10,13500,1,10003014404-57,10003014404,-7.5786289351248E1,3.96561362260022E1
H,1,870296,103,3,10,13500,1,10003014404-58,10003014404,-7.57870719010066E1,3.96561539598203E1
H,1,1062062,103,3,10,12000,1,10003014404-59,10003014404,-7.57870198268875E1,3.96554724829662E1
H,1,633903,103,3,10,10800,1,10003014404-60,10003014404,-7.5787071766971E1,3.96552581581896E1
H,1,163004,103,3,10,11400,1,10003014404-61,10003014404,-7.57874675070943E1,3.96548004372545E1
H,1,1406338,103,3,10,13200,1,10003014404-62,10003014404,-7.57880639194931E1,3.9654737982147E1
H,1,885980,103,3,10,10000,1,10003014404-63,10003014404,-7.5787517648471E1,3.9654932382119E1
