RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,666613,103,3,10,9200,1,10003014502-1,10003014502,-7.57513502544671E1,3.96571383773872E1
H,1,1261217,103,3,10,1700,1,10003014502-2,10003014502,-7.57515564010738E1,3.96564774138404E1
H,1,571296,103,3,10,3500,1,10003014502-3,10003014502,-7.57516904317077E1,3.96566950482941E1
H,1,666613,103,3,10,9200,1,10003014502-4,10003014502,-7.57512876001375E1,3.9656423247749E1
H,1,1261217,103,3,10,1700,1,10003014502-5,10003014502,-7.5751268603582E1,3.9656070942959E1
H,1,666613,103,3,10,9200,1,10003014502-6,10003014502,-7.57509727823187E1,3.96563453271751E1
H,1,1261217,103,3,10,1700,1,10003014502-7,10003014502,-7.5751372222458E1,3.965634721209E1
H,1,724559,103,3,10,8000,1,10003014502-8,10003014502,-7.57509181288876E1,3.96564979565215E1
H,1,666613,103,3,10,9200,1,10003014502-9,10003014502,-7.57515805348387E1,3.9655846426846E1
H,1,1261217,103,3,10,1700,1,10003014502-10,10003014502,-7.57511965575783E1,3.96561489621115E1
H,1,666613,103,3,10,9200,1,10003014502-11,10003014502,-7.57512059085854E1,3.96557879561001E1
H,1,571296,103,3,10,3500,1,10003014502-12,10003014502,-7.57508433090874E1,3.96562430632456E1
H,1,724559,103,3,10,8000,1,10003014502-13,10003014502,-7.57503226273455E1,3.96561386255798E1
H,1,571296,103,3,10,3500,1,10003014502-14,10003014502,-7.57505756973E1,3.96565013517892E1
H,1,571296,103,3,10,3500,1,10003014502-15,10003014502,-7.5749806441586E1,3.96568590931298E1
H,1,666613,103,3,10,9200,1,10003014502-16,10003014502,-7.5749224787112E1,3.9657060685735E1
H,1,666613,103,3,10,9200,1,10003014502-17,10003014502,-7.5749554898094E1,3.96568975950745E1
H,1,666613,103,3,10,9200,1,10003014502-18,10003014502,-7.57494608171597E1,3.96571604908631E1
H,1,1261217,103,3,10,1700,1,10003014502-19,10003014502,-7.57516259216156E1,3.9657550407489E1
H,1,571296,103,3,10,3500,1,10003014502-20,10003014502,-7.5751445861471E1,3.96576904811956E1
H,1,666613,103,3,10,9200,1,10003014502-21,10003014502,-7.57485540846894E1,3.96577387883048E1
H,1,571296,103,3,10,3500,1,10003014502-22,10003014502,-7.57507112726455E1,3.96578584528378E1
H,1,724559,103,3,10,8000,1,10003014502-23,10003014502,-7.57510668904477E1,3.96574974891296E1
H,1,1261217,103,3,10,1700,1,10003014502-24,10003014502,-7.57494900122327E1,3.96581181567846E1
H,1,524185,103,3,10,5000,1,10003014502-25,10003014502,-7.57489504889074E1,3.96577352412884E1
H,1,571296,103,3,10,3500,1,10003014502-26,10003014502,-7.57498018100864E1,3.96577544485483E1
H,1,524185,103,3,10,5000,1,10003014502-27,10003014502,-7.57483907666948E1,3.96573937785137E1
H,1,1261217,103,3,10,1700,1,10003014502-28,10003014502,-7.57498590198953E1,3.96576312596123E1
H,1,724559,103,3,10,8000,1,10003014502-29,10003014502,-7.57496970066703E1,3.96577731903138E1
H,1,1261217,103,3,10,1700,1,10003014502-30,10003014502,-7.57491142284865E1,3.9657360935081E1
H,1,1261217,103,3,10,1700,1,10003014502-31,10003014502,-7.57485242701365E1,3.9657735044456E1
H,1,724559,103,3,10,8000,1,10003014502-32,10003014502,-7.57509849673085E1,3.96575674881365E1
H,1,1261217,103,3,10,1700,1,10003014502-33,10003014502,-7.57380362733598E1,3.9672764777783E1
H,1,724559,103,3,10,8000,1,10003014502-34,10003014502,-7.57374549921407E1,3.96728237934736E1
H,1,571296,103,3,10,3500,1,10003014502-35,10003014502,-7.57375945530724E1,3.96730299511825E1
H,1,524185,103,3,10,5000,1,10003014502-36,10003014502,-7.57377344600647E1,3.96725092175555E1
H,1,524185,103,3,10,5000,1,10003014502-37,10003014502,-7.5737961646152E1,3.96721964434727E1
H,1,571296,103,3,10,3500,1,10003014502-38,10003014502,-7.57383743676865E1,3.96718172024324E1
H,1,724559,103,3,10,8000,1,10003014502-39,10003014502,-7.57380242657453E1,3.96719893197266E1
H,1,666613,103,3,10,9200,1,10003014502-40,10003014502,-7.57385943337693E1,3.96714350942394E1
H,1,571296,103,3,10,3500,1,10003014502-41,10003014502,-7.5738550444234E1,3.9671023886016E1
H,1,571296,103,3,10,3500,1,10003014502-42,10003014502,-7.57384121487954E1,3.9671012566437E1
H,1,724559,103,3,10,8000,1,10003014502-43,10003014502,-7.57387075968561E1,3.96713147266463E1
H,1,666613,103,3,10,9200,1,10003014502-44,10003014502,-7.57385006867981E1,3.96706417014658E1
H,1,1261217,103,3,10,1700,1,10003014502-45,10003014502,-7.57389299180054E1,3.96702073834947E1
H,1,524185,103,3,10,5000,1,10003014502-46,10003014502,-7.57385142349791E1,3.96699329814447E1
H,1,524185,103,3,10,5000,1,10003014502-47,10003014502,-7.57388699549935E1,3.96695647087977E1
H,1,724559,103,3,10,8000,1,10003014502-48,10003014502,-7.57388410298108E1,3.96698252726495E1
H,1,724559,103,3,10,8000,1,10003014502-49,10003014502,-7.57391852250495E1,3.96687171989247E1
H,1,1261217,103,3,10,1700,1,10003014502-50,10003014502,-7.57390299561838E1,3.96686079252538E1
H,1,724559,103,3,10,8000,1,10003014502-51,10003014502,-7.57397833599652E1,3.96692838478806E1
H,1,1261217,103,3,10,1700,1,10003014502-52,10003014502,-7.57399636507192E1,3.9668859424946E1
H,1,571296,103,3,10,3500,1,10003014502-53,10003014502,-7.574024408293E1,3.9669149294488E1
H,1,666613,103,3,10,9200,1,10003014502-54,10003014502,-7.57398298362952E1,3.9668844011232E1
H,1,1261217,103,3,10,1700,1,10003014502-55,10003014502,-7.57405110045543E1,3.9669209576837E1
H,1,666613,103,3,10,9200,1,10003014502-56,10003014502,-7.57397768834901E1,3.966945241674E1
H,1,724559,103,3,10,8000,1,10003014502-57,10003014502,-7.57390638724648E1,3.96691014693107E1
H,1,666613,103,3,10,9200,1,10003014502-58,10003014502,-7.57405202273765E1,3.96709744496967E1
H,1,1261217,103,3,10,1700,1,10003014502-59,10003014502,-7.57395961868606E1,3.96696776229716E1
H,1,571296,103,3,10,3500,1,10003014502-60,10003014502,-7.57402248529012E1,3.96708038915961E1
H,1,1261217,103,3,10,1700,1,10003014502-61,10003014502,-7.57406798692081E1,3.9672084972465E1
H,1,666613,103,3,10,9200,1,10003014502-62,10003014502,-7.5740135864095E1,3.9670397998624E1
H,1,1261217,103,3,10,1700,1,10003014502-63,10003014502,-7.57402717366807E1,3.96703821754754E1
H,1,666613,103,3,10,9200,1,10003014502-64,10003014502,-7.5739736682837E1,3.96694124865476E1
H,1,524185,103,3,10,5000,1,10003014502-65,10003014502,-7.57396296096952E1,3.96696422159547E1
H,1,724559,103,3,10,8000,1,10003014502-66,10003014502,-7.57404078717927E1,3.9672027614809E1
H,1,1261217,103,3,10,1700,1,10003014502-67,10003014502,-7.57393546377851E1,3.9668690535137E1
H,1,724559,103,3,10,8000,1,10003014502-68,10003014502,-7.57400608622765E1,3.96704578645495E1
H,1,524185,103,3,10,5000,1,10003014502-69,10003014502,-7.57393863185473E1,3.96687622583911E1
H,1,1261217,103,3,10,1700,1,10003014502-70,10003014502,-7.57387984908613E1,3.96687623697057E1
H,1,1261217,103,3,10,1700,1,10003014502-71,10003014502,-7.57405099754875E1,3.96692019443395E1
H,1,571296,103,3,10,3500,1,10003014502-72,10003014502,-7.57422384915322E1,3.96726502281242E1
H,1,724559,103,3,10,8000,1,10003014502-73,10003014502,-7.5741640863389E1,3.96714007158433E1
H,1,666613,103,3,10,9200,1,10003014502-74,10003014502,-7.57411562846162E1,3.96709396219806E1
