RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,1261217,103,3,10,1700,1,10003013904-1,10003013904,-7.56677658720421E1,3.96674242643775E1
H,1,524185,103,3,10,5000,1,10003013904-2,10003013904,-7.56671989930153E1,3.9667451561923E1
H,1,724559,103,3,10,8000,1,10003013904-3,10003013904,-7.56677366730921E1,3.96674053416111E1
H,1,1261217,103,3,10,1700,1,10003013904-4,10003013904,-7.56678884183475E1,3.96678534953453E1
H,1,1261217,103,3,10,1700,1,10003013904-5,10003013904,-7.56679234072873E1,3.96676387272333E1
H,1,571296,103,3,10,3500,1,10003013904-6,10003013904,-7.56685725421511E1,3.96676674911768E1
H,1,571296,103,3,10,3500,1,10003013904-7,10003013904,-7.56684968730714E1,3.96676270490521E1
H,1,742382,103,3,10,2800,1,10003013904-8,10003013904,-7.5668921340926E1,3.96686195814954E1
H,1,742382,103,3,10,2800,1,10003013904-9,10003013904,-7.56692225211691E1,3.96685589729392E1
H,1,742382,103,3,10,2800,1,10003013904-10,10003013904,-7.56692670904388E1,3.96683349937641E1
H,1,1030381,103,3,10,4000,1,10003013904-11,10003013904,-7.56684360801277E1,3.9668203860099E1
H,1,1235711,103,3,10,0,1,10003013904-12,10003013904,-7.56697056617237E1,3.96682050131568E1
H,1,1235711,103,3,10,0,1,10003013904-13,10003013904,-7.56699669216884E1,3.96686781870846E1
H,1,955668,103,3,10,190,1,10003013904-14,10003013904,-7.56702198913585E1,3.96685758029514E1
H,1,791265,103,3,10,0,1,10003013904-15,10003013904,-7.56709617626787E1,3.96687342076534E1
H,1,1309363,103,3,10,0,1,10003013904-16,10003013904,-7.56706743100734E1,3.96686560021646E1
H,1,387201,103,3,10,0,1,10003013904-17,10003013904,-7.56710051935914E1,3.96689364154947E1
H,1,1095942,103,3,10,800,1,10003013904-18,10003013904,-7.56715571998765E1,3.96687830189712E1
H,1,101510,103,3,10,1900,1,10003013904-19,10003013904,-7.56714764916048E1,3.96689872701285E1
H,1,101510,103,3,10,1900,1,10003013904-20,10003013904,-7.56714216208661E1,3.96688624063133E1
H,1,849818,103,3,10,5000,1,10003013904-21,10003013904,-7.56715398830071E1,3.9668811812514E1
H,1,142764,103,3,10,9700,1,10003013904-22,10003013904,-7.56721155028957E1,3.96695292648275E1
H,1,1321421,103,3,10,5800,1,10003013904-23,10003013904,-7.56726236521212E1,3.96697233757924E1
H,1,1406099,103,3,10,6200,1,10003013904-24,10003013904,-7.5672773394738E1,3.96695897894622E1
H,1,428801,103,3,10,14700,1,10003013904-25,10003013904,-7.56722089515983E1,3.96694413149506E1
H,1,1046594,103,3,10,0,1,10003013904-26,10003013904,-7.56730157777861E1,3.9669407952552E1
