RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,524185,103,3,10,5000,1,10003013800-1,10003013800,-7.56534216005795E1,3.9707207529597E1,P,103,10,1,21,2,15,0,1,1,5000,1,2200,4,1,10003013800-1-1,,669605297
H,1,724559,103,3,10,8000,1,10003013800-2,10003013800,-7.56535259303772E1,3.9706684311321E1,P,200,10,1,21,2,15,0,1,1,8000,1,2200,17,1,10003013800-2-2,,816377667
H,1,769575,103,3,10,0,1,10003013800-3,10003013800,-7.56540413610976E1,3.97059723852984E1,P,101,10,1,30,3,16,0,1,6,0,2,,235,1,10003013800-3-3,,
H,1,742382,103,3,10,2800,1,10003013800-4,10003013800,-7.56539632201346E1,3.97063854009463E1,P,200,10,2,34,1,,0,1,3,2800,1,2310,34,1,10003013800-4-4,,
H,1,532589,103,3,10,7000,1,10003013800-5,10003013800,-7.56538954325081E1,3.97053999382853E1,P,103,10,1,43,1,,0,1,3,7000,1,8965,12,1,10003013800-5-5,,
H,1,1030381,103,3,10,4000,1,10003013800-6,10003013800,-7.56538262819124E1,3.97047767896581E1,P,101,10,1,40,1,,0,1,3,4000,1,9620,42,1,10003013800-6-6,,
H,1,532589,103,3,10,7000,1,10003013800-7,10003013800,-7.5653776076837E1,3.97041798386828E1,P,103,10,1,43,1,,0,1,3,7000,1,8965,12,1,10003013800-7-7,,
H,1,1332975,103,3,10,490,1,10003013800-8,10003013800,-7.56536156605276E1,3.97041886686238E1,P,300,10,2,48,2,15,0,1,6,490,1,,24,1,10003013800-8-8,,
H,1,142764,103,3,10,9700,1,10003013800-9,10003013800,-7.56533499245441E1,3.97033912957814E1,P,300,10,1,63,1,,0,1,6,9700,1,4140,18,1,10003013800-9-9,,
H,1,1345290,103,3,10,1000,1,10003013800-10,10003013800,-7.56533356403355E1,3.97031604319271E1,P,200,10,1,54,1,,0,1,6,1000,1,9300,44,1,10003013800-10-10,,
