RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,1261217,103,3,10,1700,1,10003013904-1,10003013904,-7.56677658720421E1,3.96674242643775E1,P,103,10,1,19,2,15,0,1,1,1700,1,4140,10,1,10003013904-1-1,,816385587
H,1,524185,103,3,10,5000,1,10003013904-2,10003013904,-7.56671989930153E1,3.9667451561923E1,P,103,10,1,21,2,15,0,1,1,5000,1,2200,4,1,10003013904-2-2,,656230299
H,1,724559,103,3,10,8000,1,10003013904-3,10003013904,-7.56677366730921E1,3.96674053416111E1,P,200,10,1,21,2,15,0,1,1,8000,1,2200,17,1,10003013904-3-3,,634948707
H,1,1261217,103,3,10,1700,1,10003013904-4,10003013904,-7.56678884183475E1,3.96678534953453E1,P,103,10,1,19,2,15,0,1,1,1700,1,4140,10,1,10003013904-4-4,,816188544
H,1,1261217,103,3,10,1700,1,10003013904-5,10003013904,-7.56679234072873E1,3.96676387272333E1,P,103,10,1,19,2,15,0,1,1,1700,1,4140,10,1,10003013904-5-5,,603517905
H,1,571296,103,3,10,3500,1,10003013904-6,10003013904,-7.56685725421511E1,3.96676674911768E1,P,200,10,2,23,1,,0,1,1,3500,1,2060,24,1,10003013904-6-6,,121526230
H,1,571296,103,3,10,3500,1,10003013904-7,10003013904,-7.56684968730714E1,3.96676270490521E1,P,200,10,2,23,1,,0,1,1,3500,1,2060,24,1,10003013904-7-7,,312255789
H,1,742382,103,3,10,2800,1,10003013904-8,10003013904,-7.5668921340926E1,3.96686195814954E1,P,200,10,2,34,1,,0,1,3,2800,1,2310,34,1,10003013904-8-8,,
H,1,742382,103,3,10,2800,1,10003013904-9,10003013904,-7.56692225211691E1,3.96685589729392E1,P,200,10,2,34,1,,0,1,3,2800,1,2310,34,1,10003013904-9-9,,
H,1,742382,103,3,10,2800,1,10003013904-10,10003013904,-7.56692670904388E1,3.96683349937641E1,P,200,10,2,34,1,,0,1,3,2800,1,2310,34,1,10003013904-10-10,,
