RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,666613,103,3,10,9200,1,10003014502-1,10003014502,-7.57513502544671E1,3.96571383773872E1,P,103,10,2,21,2,15,0,1,1,9200,1,2540,6,1,10003014502-1-1,,361136492
H,1,1261217,103,3,10,1700,1,10003014502-2,10003014502,-7.57515564010738E1,3.96564774138404E1,P,103,10,1,19,2,15,0,1,1,1700,1,4140,10,1,10003014502-2-2,,1164771
H,1,571296,103,3,10,3500,1,10003014502-3,10003014502,-7.57516904317077E1,3.96566950482941E1,P,200,10,2,23,1,,0,1,1,3500,1,2060,24,1,10003014502-3-3,,816247266
H,1,666613,103,3,10,9200,1,10003014502-4,10003014502,-7.57512876001375E1,3.9656423247749E1,P,103,10,2,21,2,15,0,1,1,9200,1,2540,6,1,10003014502-4-4,,603535550
H,1,1261217,103,3,10,1700,1,10003014502-5,10003014502,-7.5751268603582E1,3.9656070942959E1,P,103,10,1,19,2,15,0,1,1,1700,1,4140,10,1,10003014502-5-5,,400852513
H,1,666613,103,3,10,9200,1,10003014502-6,10003014502,-7.57509727823187E1,3.96563453271751E1,P,103,10,2,21,2,15,0,1,1,9200,1,2540,6,1,10003014502-6-6,,262136286
H,1,1261217,103,3,10,1700,1,10003014502-7,10003014502,-7.5751372222458E1,3.965634721209E1,P,103,10,1,19,2,15,0,1,1,1700,1,4140,10,1,10003014502-7-7,,121507941
H,1,724559,103,3,10,8000,1,10003014502-8,10003014502,-7.57509181288876E1,3.96564979565215E1,P,200,10,1,21,2,15,0,1,1,8000,1,2200,17,1,10003014502-8-8,,816189484
H,1,666613,103,3,10,9200,1,10003014502-9,10003014502,-7.57515805348387E1,3.9655846426846E1,P,103,10,2,21,2,15,0,1,1,9200,1,2540,6,1,10003014502-9-9,,477547426
H,1,1261217,103,3,10,1700,1,10003014502-10,10003014502,-7.57511965575783E1,3.96561489621115E1,P,103,10,1,19,2,15,0,1,1,1700,1,4140,10,1,10003014502-10-10,,121494140
H,1,666613,103,3,10,9200,1,10003014502-11,10003014502,-7.57512059085854E1,3.96557879561001E1,P,103,10,2,21,2,15,0,1,1,9200,1,2540,6,1,10003014502-11-11,,816178966
H,1,571296,103,3,10,3500,1,10003014502-12,10003014502,-7.57508433090874E1,3.96562430632456E1,P,200,10,2,23,1,,0,1,1,3500,1,2060,24,1,10003014502-12-12,,816212815
H,1,724559,103,3,10,8000,1,10003014502-13,10003014502,-7.57503226273455E1,3.96561386255798E1,P,200,10,1,21,2,15,0,1,1,8000,1,2200,17,1,10003014502-13-13,,945059822
H,1,571296,103,3,10,3500,1,10003014502-14,10003014502,-7.57505756973E1,3.96565013517892E1,P,200,10,2,23,1,,0,1,1,3500,1,2060,24,1,10003014502-14-14,,505021956
H,1,571296,103,3,10,3500,1,10003014502-15,10003014502,-7.5749806441586E1,3.96568590931298E1,P,200,10,2,23,1,,0,1,1,3500,1,2060,24,1,10003014502-15-15,,903552743
H,1,666613,103,3,10,9200,1,10003014502-16,10003014502,-7.5749224787112E1,3.9657060685735E1,P,103,10,2,21,2,15,0,1,1,9200,1,2540,6,1,10003014502-16-16,,400841078
H,1,666613,103,3,10,9200,1,10003014502-17,10003014502,-7.5749554898094E1,3.96568975950745E1,P,103,10,2,21,2,15,0,1,1,9200,1,2540,6,1,10003014502-17-17,,690628896
