RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,666613,101,3,10,9200,1,10003002300-1,10003002300,-7.55709626292602E1,3.97500445962692E1
H,1,85330,101,3,10,860,1,10003002300-2,10003002300,-7.55706014278394E1,3.97504954925847E1
H,1,1110287,101,3,10,5470,1,10003002300-3,10003002300,-7.55706548321722E1,3.97501794534483E1
H,1,259012,101,3,10,3000,1,10003002300-4,10003002300,-7.55723249143328E1,3.97498626615281E1
H,1,14842,101,3,10,4500,1,10003002300-5,10003002300,-7.55721684303281E1,3.97501390171382E1
H,1,182822,101,3,10,7200,1,10003002300-6,10003002300,-7.55719639297983E1,3.97503296772644E1
H,1,842751,101,3,10,8000,1,10003002300-7,10003002300,-7.55719106421011E1,3.97503069737327E1
H,1,842751,101,3,10,8000,1,10003002300-8,10003002300,-7.55718802587585E1,3.97502927723187E1
H,1,981965,101,3,10,0,1,10003002300-9,10003002300,-7.557234979018E1,3.9750756506971E1
H,1,458372,101,3,10,0,1,10003002300-10,10003002300,-7.55723459707164E1,3.97502394715518E1
H,1,694540,101,3,10,9100,1,10003002300-11,10003002300,-7.55722543890786E1,3.97500471361846E1
H,1,694540,101,3,10,9100,1,10003002300-12,10003002300,-7.55721310126796E1,3.97503740686091E1
H,1,1066127,101,3,10,0,1,10003002300-13,10003002300,-7.55722807354343E1,3.97505514151511E1
H,1,1066127,101,3,10,0,1,10003002300-14,10003002300,-7.55718140522335E1,3.9750836292252E1
H,1,1066127,101,3,10,0,1,10003002300-15,10003002300,-7.55708448070714E1,3.97501520874093E1
H,1,1483167,101,3,10,3000,1,10003002300-16,10003002300,-7.5571174560893E1,3.97503418730285E1
H,1,1189745,101,3,10,2400,1,10003002300-17,10003002300,-7.55708632891807E1,3.97503800899871E1
H,1,1483167,101,3,10,3000,1,10003002300-18,10003002300,-7.55708500660552E1,3.97500988870016E1
H,1,1483167,101,3,10,3000,1,10003002300-19,10003002300,-7.55715440577758E1,3.97505092167077E1
H,1,1116768,101,3,10,9500,1,10003002300-20,10003002300,-7.55713536441535E1,3.97504755268926E1
H,1,1189745,101,3,10,2400,1,10003002300-21,10003002300,-7.55715855220532E1,3.97505371726642E1
H,1,51026,101,3,10,9370,1,10003002300-22,10003002300,-7.55711315802863E1,3.97507146756692E1
H,1,931890,101,3,10,0,1,10003002300-23,10003002300,-7.55709493894233E1,3.97503443769233E1
H,1,535307,101,3,10,0,1,10003002300-24,10003002300,-7.55715974089108E1,3.97507349589143E1
H,1,826220,101,3,10,4000,1,10003002300-25,10003002300,-7.55713480630792E1,3.9750316488467E1
H,1,535307,101,3,10,0,1,10003002300-26,10003002300,-7.55721407787467E1,3.9750643236644E1
H,1,77785,101,3,10,9600,1,10003002300-27,10003002300,-7.55713819972273E1,3.97505675076292E1
H,1,77785,101,3,10,9600,1,10003002300-28,10003002300,-7.5571045694058E1,3.97505164074971E1
H,1,1478302,101,3,10,7200,1,10003002300-29,10003002300,-7.55713987829693E1,3.97503677700918E1
H,1,475641,101,3,10,7900,1,10003002300-30,10003002300,-7.557221410544E1,3.97506082829192E1
H,1,480806,101,3,10,4100,1,10003002300-31,10003002300,-7.55716447792748E1,3.9750453738635E1
H,1,1429758,101,3,10,8000,1,10003002300-32,10003002300,-7.5571920867842E1,3.9750845135409E1
H,1,148696,101,3,10,9000,1,10003002300-33,10003002300,-7.55718824878745E1,3.9750897134035E1
H,1,385955,101,3,10,10600,1,10003002300-34,10003002300,-7.55716354996378E1,3.9748627814738E1
H,1,786421,101,3,10,14000,1,10003002300-35,10003002300,-7.5571551058403E1,3.97487661458428E1
H,1,163004,101,3,10,11400,1,10003002300-36,10003002300,-7.55716173744364E1,3.97487304279661E1
H,1,684004,101,3,10,14000,1,10003002300-37,10003002300,-7.55716027184321E1,3.974840109513E1
H,1,361248,101,3,10,10500,1,10003002300-38,10003002300,-7.55717702636156E1,3.97486464478984E1
H,1,861225,101,3,10,12600,1,10003002300-39,10003002300,-7.55714036780168E1,3.97488327276976E1
H,1,851474,101,3,10,12000,1,10003002300-40,10003002300,-7.55712398103041E1,3.97483591340066E1
H,1,357648,101,3,10,12000,1,10003002300-41,10003002300,-7.55706758602238E1,3.97483730910097E1
H,1,645970,101,3,10,12500,1,10003002300-42,10003002300,-7.55718394181377E1,3.9748982652571E1
H,1,909426,101,3,10,14600,1,10003002300-43,10003002300,-7.5571485711325E1,3.97488265468064E1
H,1,2655,101,3,10,10700,1,10003002300-44,10003002300,-7.55712611939845E1,3.97486041327795E1
H,1,1043599,101,3,10,10300,1,10003002300-45,10003002300,-7.55709738824567E1,3.97486357157818E1
H,1,931635,101,3,10,12000,1,10003002300-46,10003002300,-7.55713053559687E1,3.97485219218875E1
H,1,566113,101,3,10,20000,1,10003002300-47,10003002300,-7.55710766976796E1,3.97487356494212E1
H,1,710580,101,3,10,16000,1,10003002300-48,10003002300,-7.55715337999414E1,3.97488476316047E1
H,1,1360770,101,3,10,23800,1,10003002300-49,10003002300,-7.55709617115051E1,3.97482691219467E1
H,1,1277619,101,3,10,17004,1,10003002300-50,10003002300,-7.5570561843924E1,3.97484675370013E1
H,1,481561,101,3,10,18400,1,10003002300-51,10003002300,-7.55704854166251E1,3.9748280400539E1
H,1,604309,101,3,10,20100,1,10003002300-52,10003002300,-7.55707847696776E1,3.97482600001903E1
H,1,1348027,101,3,10,23000,1,10003002300-53,10003002300,-7.55703935587802E1,3.97482386905641E1
H,1,380209,101,3,10,18400,1,10003002300-54,10003002300,-7.5570861777693E1,3.97482870510278E1
H,1,1254054,101,3,10,24000,1,10003002300-55,10003002300,-7.5570849329554E1,3.97482419875463E1
H,1,808081,101,3,10,24300,1,10003002300-56,10003002300,-7.55705918699698E1,3.97485444686415E1
H,1,380815,101,3,10,23100,1,10003002300-57,10003002300,-7.55702179818676E1,3.97484094465196E1
H,1,1453306,101,3,10,16700,1,10003002300-58,10003002300,-7.55701316501621E1,3.97480938530401E1
H,1,492344,101,3,10,19900,1,10003002300-59,10003002300,-7.5570234759629E1,3.97480825621112E1
H,1,1465230,101,3,10,18000,1,10003002300-60,10003002300,-7.55695229619541E1,3.97479568281806E1
H,1,113948,101,3,10,15920,1,10003002300-61,10003002300,-7.55701596113696E1,3.97482292538764E1
H,1,731827,101,3,10,16000,1,10003002300-62,10003002300,-7.55705291164223E1,3.9748255873363E1
H,1,1188768,101,3,10,15600,1,10003002300-63,10003002300,-7.55699163878217E1,3.9747828609537E1
H,1,1284776,101,3,10,23600,1,10003002300-64,10003002300,-7.55698098560887E1,3.97481877093544E1
H,1,1284776,101,3,10,23600,1,10003002300-65,10003002300,-7.55702520631704E1,3.97484785567915E1
H,1,1284776,101,3,10,23600,1,10003002300-66,10003002300,-7.55700610248022E1,3.97479788082686E1
H,1,1284776,101,3,10,23600,1,10003002300-67,10003002300,-7.55696224089081E1,3.97481587732438E1
H,1,733456,101,3,10,17000,1,10003002300-68,10003002300,-7.55700600094542E1,3.97477813585302E1
H,1,1262045,101,3,10,23000,1,10003002300-69,10003002300,-7.55697099671575E1,3.97479490434233E1
H,1,733456,101,3,10,17000,1,10003002300-70,10003002300,-7.55697318916355E1,3.97484606076063E1
H,1,1052222,101,3,10,22100,1,10003002300-71,10003002300,-7.5569506485661E1,3.9747934364678E1
H,1,733456,101,3,10,17000,1,10003002300-72,10003002300,-7.55694204045425E1,3.97482130801287E1
H,1,1052222,101,3,10,22100,1,10003002300-73,10003002300,-7.5569314310433E1,3.9747841717803E1
H,1,1021200,101,3,10,20000,1,10003002300-74,10003002300,-7.55692699260746E1,3.97477391905657E1
H,1,1052222,101,3,10,22100,1,10003002300-75,10003002300,-7.55690785163426E1,3.97478743234927E1
H,1,1262045,101,3,10,23000,1,10003002300-76,10003002300,-7.55687605324923E1,3.97474188752306E1
H,1,1052222,101,3,10,22100,1,10003002300-77,10003002300,-7.5569255805333E1,3.9747361375333E1
H,1,115224,101,3,10,23300,1,10003002300-78,10003002300,-7.55680968386164E1,3.97475534575277E1
H,1,115224,101,3,10,23300,1,10003002300-79,10003002300,-7.55690143330371E1,3.97475622032207E1
H,1,253319,101,3,10,18800,1,10003002300-80,10003002300,-7.55691646655625E1,3.97477456058603E1
H,1,862393,101,3,10,18000,1,10003002300-81,10003002300,-7.5568570792651E1,3.97477249812097E1
H,1,115224,101,3,10,23300,1,10003002300-82,10003002300,-7.55684855367667E1,3.97474196251076E1
H,1,1350371,101,3,10,23290,1,10003002300-83,10003002300,-7.55688704383545E1,3.9747566111389E1
H,1,1350371,101,3,10,23290,1,10003002300-84,10003002300,-7.5568501051184E1,3.97476123756615E1
H,1,1350371,101,3,10,23290,1,10003002300-85,10003002300,-7.55683527576758E1,3.97472131446486E1
H,1,1026410,101,3,10,21600,1,10003002300-86,10003002300,-7.5569024389918E1,3.9747436438455E1
H,1,789554,101,3,10,21300,1,10003002300-87,10003002300,-7.55681306965364E1,3.97472497519731E1
H,1,1191407,101,3,10,18000,1,10003002300-88,10003002300,-7.55680887165853E1,3.97472153003836E1
H,1,340058,101,3,10,18100,1,10003002300-89,10003002300,-7.55681781460857E1,3.97473278078078E1
H,1,1191407,101,3,10,18000,1,10003002300-90,10003002300,-7.55683747361577E1,3.97475333206348E1
H,1,180481,101,3,10,19400,1,10003002300-91,10003002300,-7.5568311837926E1,3.97470781369812E1
H,1,180481,101,3,10,19400,1,10003002300-92,10003002300,-7.5568065534098E1,3.97473398992746E1
H,1,1098758,101,3,10,23100,1,10003002300-93,10003002300,-7.55680531046887E1,3.9747233339497E1
H,1,1230387,101,3,10,16600,1,10003002300-94,10003002300,-7.55676532868623E1,3.97475087959252E1
