RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,724559,101,3,10,8000,1,10003001902-1,10003001902,-7.55234748509328E1,3.97117089667897E1,P,200,10,1,21,2,15,0,1,1,8000,1,2200,17,1,10003001902-1-1,,481939072
H,1,724559,101,3,10,8000,1,10003001902-2,10003001902,-7.55282360710931E1,3.97077475846636E1,P,200,10,1,21,2,15,0,1,1,8000,1,2200,17,1,10003001902-2-2,,974114951
H,1,742382,101,3,10,2800,1,10003001902-3,10003001902,-7.5529128587822E1,3.97075661573781E1,P,200,10,2,34,1,,0,1,3,2800,1,2310,34,1,10003001902-3-3,,
H,1,532589,101,3,10,7000,1,10003001902-4,10003001902,-7.55314175389783E1,3.9707711716139E1,P,103,10,1,43,1,,0,1,3,7000,1,8965,12,1,10003001902-4-4,,
H,1,1345290,101,3,10,1000,1,10003001902-5,10003001902,-7.55220546536695E1,3.97127358146283E1,P,200,10,1,54,1,,0,1,6,1000,1,9300,44,1,10003001902-5-5,,
H,1,1235711,101,3,10,0,1,10003001902-6,10003001902,-7.55256952877915E1,3.97076078829463E1,P,300,10,1,54,1,,0,1,6,0,1,,24,1,10003001902-6-6,,
H,1,1309363,101,3,10,0,1,10003001902-7,10003001902,-7.5523677328302E1,3.97102283589577E1,P,102,10,2,48,1,,0,1,3,0,1,20,10,1,10003001902-7-7,,
H,1,101510,101,3,10,1900,1,10003001902-8,10003001902,-7.5524875035206E1,3.97079893450222E1,P,300,10,2,56,1,,0,1,6,1900,1,6420,10,1,10003001902-8-8,,
H,1,142764,101,3,10,9700,1,10003001902-9,10003001902,-7.55249469343711E1,3.97074528750544E1,P,300,10,1,63,1,,0,1,6,9700,1,4140,18,1,10003001902-9-9,,
H,1,866055,101,3,10,6500,1,10003001902-10,10003001902,-7.5524004545858E1,3.9709778051703E1,P,103,10,2,62,1,,0,1,6,6500,1,5400,42,1,10003001902-10-10,,
H,1,744959,101,3,10,8000,1,10003001902-11,10003001902,-7.55235375588381E1,3.97110558618428E1,P,200,10,1,67,1,,0,1,6,8000,1,,24,1,10003001902-11-11,,
H,1,1406099,101,3,10,6200,1,10003001902-12,10003001902,-7.55301735107798E1,3.9707417838044E1,P,300,10,1,69,1,,0,1,6,6200,1,,24,1,10003001902-12-12,,
H,1,568975,101,3,10,7200,1,10003001902-13,10003001902,-7.55308328537617E1,3.97077048585508E1,P,300,10,2,78,1,,0,1,6,7200,1,,54,1,10003001902-13-13,,
H,1,603628,101,3,10,5000,1,10003001902-14,10003001902,-7.55277063541022E1,3.97079065642872E1,P,104,10,2,86,1,,0,1,6,5000,1,,34,1,10003001902-14-14,,
H,1,104055,101,3,10,9800,1,10003001902-15,10003001902,-7.55244731352041E1,3.97084009675291E1,P,102,10,2,89,1,,0,1,6,9800,1,,10,1,10003001902-15-15,,
H,1,86815,101,3,10,91100,1,10003001902-16,10003001902,-7.5523254587726E1,3.97113847593234E1,P,103,10,1,24,1,,0,1,1,91100,1,4760,10,2,10003001902-16-16,,400694216
H,1,842751,101,3,10,8000,1,10003001902-17,10003001902,-7.55236705256341E1,3.97115450444848E1,P,103,10,1,21,1,,0,1,1,8000,1,9130,42,2,10003001902-17-17,,400694200
H,1,102644,101,3,10,0,1,10003001902-18,10003001902,-7.55272340942832E1,3.97079064484452E1,P,101,10,2,19,2,14,0,1,6,0,1,,10,2,10003001902-18-18,100020000238,
H,1,102644,101,3,10,0,1,10003001902-19,10003001902,-7.5522938429637E1,3.97118660631946E1,P,101,10,2,19,2,14,0,1,6,0,1,,10,2,10003001902-19-19,100020000239,
H,1,102644,101,3,10,0,1,10003001902-20,10003001902,-7.5529794587982E1,3.97077344213898E1,P,101,10,2,19,2,14,0,1,6,0,1,,10,2,10003001902-20-20,100023000209,
H,1,102644,101,3,10,0,1,10003001902-21,10003001902,-7.5525684419617E1,3.97074549922225E1,P,101,10,2,19,2,14,0,1,6,0,1,,10,2,10003001902-21-21,100020000239,
H,1,102644,101,3,10,0,1,10003001902-22,10003001902,-7.55238275781617E1,3.97108526624216E1,P,101,10,2,19,2,14,0,1,6,0,1,,10,2,10003001902-22-22,100023000209,
H,1,981965,101,3,10,0,1,10003001902-23,10003001902,-7.55281878872161E1,3.9707736170406E1,P,200,10,2,23,3,11,0,1,3,0,1,9920,10,2,10003001902-23-23,00249861,
H,1,102644,101,3,10,0,1,10003001902-24,10003001902,-7.5530962221886E1,3.97076467595693E1,P,101,10,2,19,2,14,0,1,6,0,1,,10,2,10003001902-24-24,100130000004,
H,1,102644,101,3,10,0,1,10003001902-25,10003001902,-7.55232050732273E1,3.97118305076903E1,P,101,10,2,19,2,14,0,1,6,0,1,,10,2,10003001902-25-25,100130000270,
H,1,842751,101,3,10,8000,1,10003001902-26,10003001902,-7.55244614671056E1,3.97086809642553E1,P,103,10,1,21,1,,0,1,1,8000,1,9130,42,2,10003001902-26-26,,300281805
H,1,842751,101,3,10,8000,1,10003001902-27,10003001902,-7.55263691149305E1,3.97075544450694E1,P,103,10,1,21,1,,0,1,1,8000,1,9130,42,2,10003001902-27-27,,505012476
H,1,102644,101,3,10,0,1,10003001902-28,10003001902,-7.55238360531471E1,3.97102323050504E1,P,101,10,2,19,2,14,0,1,6,0,1,,10,2,10003001902-28-28,100020000238,
