RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,955668,101,3,10,190,1,10003015600-1,10003015600,-7.55766438042345E1,3.96958764083397E1
H,1,1309363,101,3,10,0,1,10003015600-2,10003015600,-7.55766604457626E1,3.96959094739722E1
H,1,1293114,101,3,10,2400,1,10003015600-3,10003015600,-7.5575363314941E1,3.96958027010415E1
H,1,811935,101,3,10,0,1,10003015600-4,10003015600,-7.5575556777221E1,3.96962941082078E1
H,1,1374117,101,3,10,7600,1,10003015600-5,10003015600,-7.55752421767413E1,3.96963154434077E1
H,1,1406099,101,3,10,6200,1,10003015600-6,10003015600,-7.5574843188217E1,3.96964864270013E1
H,1,1138253,101,3,10,2800,1,10003015600-7,10003015600,-7.55757516396594E1,3.96968841649783E1
H,1,956314,101,3,10,0,1,10003015600-8,10003015600,-7.5553035213575E1,3.9699369810726E1
H,1,358828,101,3,10,8400,1,10003015600-9,10003015600,-7.55537467034446E1,3.9695905634394E1
H,1,153960,101,3,10,9800,1,10003015600-10,10003015600,-7.55534293389883E1,3.96958067222136E1
H,1,842751,101,3,10,8000,1,10003015600-11,10003015600,-7.55596369728087E1,3.96961370975502E1
H,1,694540,101,3,10,9100,1,10003015600-12,10003015600,-7.55578078257571E1,3.96956986237961E1
H,1,547054,101,3,10,8000,1,10003015600-13,10003015600,-7.5555006875795E1,3.969571882498E1
H,1,1128561,101,3,10,8700,1,10003015600-14,10003015600,-7.55596150363946E1,3.96959306521801E1
H,1,1189745,101,3,10,2400,1,10003015600-15,10003015600,-7.5559103977549E1,3.9696200095755E1
H,1,1189745,101,3,10,2400,1,10003015600-16,10003015600,-7.55581815491355E1,3.96958765004528E1
H,1,468536,101,3,10,7870,1,10003015600-17,10003015600,-7.55593424009184E1,3.96962179198544E1
H,1,820110,101,3,10,9900,1,10003015600-18,10003015600,-7.55569221086272E1,3.96958619991251E1
H,1,1040847,101,3,10,0,1,10003015600-19,10003015600,-7.55594842321545E1,3.96960734687156E1
H,1,1433939,101,3,10,8400,1,10003015600-20,10003015600,-7.55546618919698E1,3.96956481058944E1
H,1,820110,101,3,10,9900,1,10003015600-21,10003015600,-7.5554385692135E1,3.96959620213676E1
H,1,826220,101,3,10,4000,1,10003015600-22,10003015600,-7.55585984140725E1,3.96956022425978E1
H,1,1433939,101,3,10,8400,1,10003015600-23,10003015600,-7.55570424015425E1,3.96959839239146E1
H,1,931890,101,3,10,0,1,10003015600-24,10003015600,-7.55545740532554E1,3.96957598137176E1
H,1,820110,101,3,10,9900,1,10003015600-25,10003015600,-7.55539394990064E1,3.96961356563137E1
H,1,1475287,101,3,10,6900,1,10003015600-26,10003015600,-7.55569038288926E1,3.96959608418902E1
H,1,335985,101,3,10,7200,1,10003015600-27,10003015600,-7.5555523270333E1,3.96959266082082E1
H,1,1478302,101,3,10,7200,1,10003015600-28,10003015600,-7.55571597866434E1,3.96963248256103E1
H,1,1478302,101,3,10,7200,1,10003015600-29,10003015600,-7.55570754029745E1,3.96962496143103E1
H,1,1429758,101,3,10,8000,1,10003015600-30,10003015600,-7.55597727200235E1,3.96960338591594E1
H,1,1429758,101,3,10,8000,1,10003015600-31,10003015600,-7.55594070293538E1,3.96959900767688E1
H,1,148696,101,3,10,9000,1,10003015600-32,10003015600,-7.55571799649435E1,3.96957488083997E1
H,1,1211701,101,3,10,7500,1,10003015600-33,10003015600,-7.55605221155446E1,3.96960598468703E1
H,1,735539,101,3,10,4200,1,10003015600-34,10003015600,-7.55610159879216E1,3.96958205720021E1
H,1,936599,101,3,10,10000,1,10003015600-35,10003015600,-7.55616872523515E1,3.96962303966675E1
H,1,163004,101,3,10,11400,1,10003015600-36,10003015600,-7.556133065786E1,3.96962145743268E1
H,1,428801,101,3,10,14700,1,10003015600-37,10003015600,-7.55618099188334E1,3.9696048243799E1
H,1,99292,101,3,10,12200,1,10003015600-38,10003015600,-7.55619294653247E1,3.96962768231713E1
H,1,882005,101,3,10,14300,1,10003015600-39,10003015600,-7.5562106796197E1,3.9695845266361E1
H,1,417854,101,3,10,46000,1,10003015600-40,10003015600,-7.55630003479927E1,3.96957861133904E1
H,1,357648,101,3,10,12000,1,10003015600-41,10003015600,-7.55632349291566E1,3.96961358715563E1
H,1,903514,101,3,10,11200,1,10003015600-42,10003015600,-7.55630856920571E1,3.9696222257881E1
H,1,2655,101,3,10,10700,1,10003015600-43,10003015600,-7.55640695511114E1,3.9696178728743E1
H,1,826451,101,3,10,12800,1,10003015600-44,10003015600,-7.55651909797532E1,3.96962334789283E1
H,1,931635,101,3,10,12000,1,10003015600-45,10003015600,-7.55639716878227E1,3.96958051931958E1
H,1,951267,101,3,10,12000,1,10003015600-46,10003015600,-7.55645784765977E1,3.96960210561915E1
H,1,146730,101,3,10,16500,1,10003015600-47,10003015600,-7.55640534384192E1,3.9696145914456E1
H,1,1277619,101,3,10,17004,1,10003015600-48,10003015600,-7.556538957645E1,3.96960852502175E1
H,1,1474676,101,3,10,23000,1,10003015600-49,10003015600,-7.556547223344E1,3.96960605982443E1
H,1,1453472,101,3,10,24000,1,10003015600-50,10003015600,-7.55659047695173E1,3.9696140012154E1
H,1,214762,101,3,10,16100,1,10003015600-51,10003015600,-7.5565745402641E1,3.96962548704918E1
H,1,1008744,101,3,10,20000,1,10003015600-52,10003015600,-7.55665172526192E1,3.96961672099645E1
H,1,674686,101,3,10,21000,1,10003015600-53,10003015600,-7.55674973287074E1,3.96965486410281E1
H,1,1165753,101,3,10,15000,1,10003015600-54,10003015600,-7.55677785041628E1,3.96964990722281E1
H,1,610171,101,3,10,18100,1,10003015600-55,10003015600,-7.55668335642101E1,3.96965966656711E1
