RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,666613,101,3,10,9200,1,10003000602-1,10003000602,-7.55373563139847E1,3.97433397659253E1,P,103,10,2,21,2,15,0,1,1,9200,1,2540,6,1,10003000602-1-1,,898478581
H,1,1261217,101,3,10,1700,1,10003000602-2,10003000602,-7.55373576977541E1,3.9743303804434E1,P,103,10,1,19,2,15,0,1,1,1700,1,4140,10,1,10003000602-2-2,,476907092
H,1,532589,101,3,10,7000,1,10003000602-3,10003000602,-7.55372409331077E1,3.97435371680554E1,P,103,10,1,43,1,,0,1,3,7000,1,8965,12,1,10003000602-3-3,,
H,1,955668,101,3,10,190,1,10003000602-4,10003000602,-7.55372998828184E1,3.97430419478751E1,P,300,10,1,48,1,,0,1,1,190,1,4250,10,1,10003000602-4-4,,816324206
H,1,921418,101,3,10,9600,1,10003000602-5,10003000602,-7.5537089149086E1,3.97432989356876E1,P,104,10,2,51,1,,0,1,6,9600,1,3500,34,1,10003000602-5-5,,
H,1,921418,101,3,10,9600,1,10003000602-6,10003000602,-7.55367447269671E1,3.97436275610341E1,P,104,10,2,51,1,,0,1,6,9600,1,3500,34,1,10003000602-6-6,,
H,1,101510,101,3,10,1900,1,10003000602-7,10003000602,-7.55373916354603E1,3.97434222891861E1,P,300,10,2,56,1,,0,1,6,1900,1,6420,10,1,10003000602-7-7,,
H,1,938735,101,3,10,3000,1,10003000602-8,10003000602,-7.5537335329036E1,3.97477852313117E1,P,300,10,2,56,1,,0,1,3,3000,1,4720,24,1,10003000602-8-8,,
H,1,259012,101,3,10,3000,1,10003000602-9,10003000602,-7.55365572501514E1,3.97476732312748E1,P,200,10,1,55,1,,0,1,1,3000,1,6260,10,1,10003000602-9-9,,463553792
H,1,1255345,101,3,10,1500,1,10003000602-10,10003000602,-7.55358623163984E1,3.9747048755882E1,P,103,10,1,64,1,,0,1,6,1500,1,,42,1,10003000602-10-10,,
H,1,436881,101,3,10,0,1,10003000602-11,10003000602,-7.55368005965348E1,3.97476090447894E1,P,300,10,2,64,1,,0,1,6,0,1,630,34,1,10003000602-11-11,,
H,1,790185,101,3,10,9000,1,10003000602-12,10003000602,-7.55362582318761E1,3.9747517145841E1,P,101,10,2,67,1,,0,1,6,9000,1,,42,1,10003000602-12-12,,
H,1,14842,101,3,10,4500,1,10003000602-13,10003000602,-7.55365308650373E1,3.97475588104135E1,P,300,10,1,67,1,,0,1,6,4500,1,9620,42,1,10003000602-13-13,,
H,1,14842,101,3,10,4500,1,10003000602-14,10003000602,-7.5536637226435E1,3.97470760753776E1,P,300,10,1,67,1,,0,1,6,4500,1,9620,42,1,10003000602-14-14,,
H,1,1020419,101,3,10,8000,1,10003000602-15,10003000602,-7.55367549347611E1,3.97475442599011E1,P,300,10,2,74,1,,0,1,6,8000,1,3255,42,1,10003000602-15-15,,
H,1,14842,101,3,10,4500,1,10003000602-16,10003000602,-7.5536475037409E1,3.97471613790626E1,P,300,10,1,67,1,,0,1,6,4500,1,9620,42,1,10003000602-16-16,,
H,1,465928,101,3,10,7300,1,10003000602-17,10003000602,-7.55363700891057E1,3.97474594064658E1,P,300,10,1,76,1,,0,13,6,7300,1,,36,1,10003000602-17-17,,
H,1,1140536,101,3,10,4200,1,10003000602-18,10003000602,-7.5535923515339E1,3.97472974581151E1,P,300,10,1,83,1,,0,1,6,4200,1,,10,1,10003000602-18-18,,
H,1,182822,101,3,10,7200,1,10003000602-19,10003000602,-7.55371081112325E1,3.97477898715292E1,P,104,10,1,76,1,,0,1,6,7200,1,,10,1,10003000602-19-19,,
H,1,476958,101,3,10,0,1,10003000602-20,10003000602,-7.5536101386606E1,3.9747254818463E1,P,101,10,2,89,1,,0,1,6,0,1,,10,1,10003000602-20-20,,
H,1,981965,101,3,10,0,1,10003000602-21,10003000602,-7.5535644689969E1,3.97468852002338E1,P,200,10,2,23,3,11,0,1,3,0,1,9920,10,2,10003000602-21-21,00249497,
H,1,981965,101,3,10,0,1,10003000602-22,10003000602,-7.55354381356751E1,3.97468151828315E1,P,200,10,2,23,3,11,0,1,3,0,1,9920,10,2,10003000602-22-22,01922352,
H,1,102644,101,3,10,0,1,10003000602-23,10003000602,-7.55359089072117E1,3.97466019222055E1,P,101,10,2,19,2,14,0,1,6,0,1,,10,2,10003000602-23-23,100023000209,
H,1,102644,101,3,10,0,1,10003000602-24,10003000602,-7.5536165682455E1,3.97470597542501E1,P,101,10,2,19,2,14,0,1,6,0,1,,10,2,10003000602-24-24,100128000181,
H,1,981965,101,3,10,0,1,10003000602-25,10003000602,-7.55355679640952E1,3.97469541629215E1,P,200,10,2,23,3,11,0,1,3,0,1,9920,10,2,10003000602-25-25,00249861,
H,1,102644,101,3,10,0,1,10003000602-26,10003000602,-7.55352601128735E1,3.97465588320785E1,P,101,10,2,19,2,14,0,1,6,0,1,,10,2,10003000602-26-26,100130000274,
H,1,102644,101,3,10,0,1,10003000602-27,10003000602,-7.55358569128343E1,3.97470858214101E1,P,101,10,2,19,2,14,0,1,6,0,1,,10,2,10003000602-27-27,100124000247,
H,1,842751,101,3,10,8000,1,10003000602-28,10003000602,-7.55357233409366E1,3.97471293777517E1,P,103,10,1,21,1,,0,1,1,8000,1,9130,42,2,10003000602-28-28,,1704642
H,1,981965,101,3,10,0,1,10003000602-29,10003000602,-7.55357523630237E1,3.97471954569977E1,P,200,10,2,23,3,11,0,1,3,0,1,9920,10,2,10003000602-29-29,00249577,
H,1,981965,101,3,10,0,1,10003000602-30,10003000602,-7.55359715903222E1,3.9747496759999E1,P,200,10,2,23,3,11,0,1,3,0,1,9920,10,2,10003000602-30-30,00249861,
H,1,981965,101,3,10,0,1,10003000602-31,10003000602,-7.55355861072778E1,3.97467218378791E1,P,200,10,2,23,3,11,0,1,3,0,1,9920,10,2,10003000602-31-31,A9501052,
