RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,571296,101,3,10,3500,1,10003012200-1,10003012200,-7.56195485950008E1,3.97373903764825E1
H,1,666613,101,3,10,9200,1,10003012200-2,10003012200,-7.5620102295678E1,3.97372865445411E1
H,1,769575,101,3,10,0,1,10003012200-3,10003012200,-7.56200760987914E1,3.97372805951668E1
H,1,532589,101,3,10,7000,1,10003012200-4,10003012200,-7.5620023500357E1,3.97378624170508E1
H,1,1030381,101,3,10,4000,1,10003012200-5,10003012200,-7.56203542111867E1,3.97373359142613E1
H,1,1332975,101,3,10,490,1,10003012200-6,10003012200,-7.56203930037231E1,3.97373316655397E1
H,1,955668,101,3,10,190,1,10003012200-7,10003012200,-7.56207127687232E1,3.97373993631E1
H,1,921418,101,3,10,9600,1,10003012200-8,10003012200,-7.56197991959414E1,3.97375664067546E1
H,1,85330,101,3,10,860,1,10003012200-9,10003012200,-7.56209921806613E1,3.97375783833645E1
H,1,1235711,101,3,10,0,1,10003012200-10,10003012200,-7.56204143593474E1,3.973762828617E1
H,1,1095942,101,3,10,800,1,10003012200-11,10003012200,-7.56210641223811E1,3.97373854536164E1
H,1,544546,101,3,10,3000,1,10003012200-12,10003012200,-7.56204592730476E1,3.97374172262361E1
H,1,1095942,101,3,10,800,1,10003012200-13,10003012200,-7.56201838426465E1,3.97374462546902E1
H,1,1095942,101,3,10,800,1,10003012200-14,10003012200,-7.56196699206123E1,3.97379663581385E1
H,1,938735,101,3,10,3000,1,10003012200-15,10003012200,-7.5619492376514E1,3.97372672419785E1
H,1,1110287,101,3,10,5470,1,10003012200-16,10003012200,-7.56192397876175E1,3.97380516788911E1
H,1,523721,101,3,10,7300,1,10003012200-17,10003012200,-7.56190429587512E1,3.97377626373606E1
H,1,376529,101,3,10,6700,1,10003012200-18,10003012200,-7.56188422383008E1,3.97373875337736E1
H,1,811935,101,3,10,0,1,10003012200-19,10003012200,-7.56183650696985E1,3.97378531492767E1
H,1,849818,101,3,10,5000,1,10003012200-20,10003012200,-7.56198724685084E1,3.97374762842077E1
H,1,784926,101,3,10,7000,1,10003012200-21,10003012200,-7.56153378116374E1,3.97375195291141E1
H,1,852392,101,3,10,1900,1,10003012200-22,10003012200,-7.56155182998434E1,3.9737512715148E1
H,1,1165564,101,3,10,1900,1,10003012200-23,10003012200,-7.56157748468941E1,3.97377134751936E1
H,1,14842,101,3,10,4500,1,10003012200-24,10003012200,-7.56162836492067E1,3.97378357715E1
H,1,397144,101,3,10,7500,1,10003012200-25,10003012200,-7.56162997280807E1,3.97376496791746E1
H,1,1038645,101,3,10,9580,1,10003012200-26,10003012200,-7.56175076446416E1,3.9737715399278E1
H,1,358828,101,3,10,8400,1,10003012200-27,10003012200,-7.56168972869051E1,3.97375477909723E1
H,1,466491,101,3,10,0,1,10003012200-28,10003012200,-7.56177573273744E1,3.97376432023171E1
