RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,955668,101,3,10,190,1,10003015600-1,10003015600,-7.55766438042345E1,3.96958764083397E1,P,300,10,1,48,1,,0,1,1,190,1,4250,10,1,10003015600-1-1,,463553610
H,1,1309363,101,3,10,0,1,10003015600-2,10003015600,-7.55766604457626E1,3.96959094739722E1,P,102,10,2,48,1,,0,1,3,0,1,20,10,1,10003015600-2-2,,
H,1,1293114,101,3,10,2400,1,10003015600-3,10003015600,-7.5575363314941E1,3.96958027010415E1,P,103,10,1,55,1,,0,1,1,2400,1,4250,10,1,10003015600-3-3,,528721418
H,1,811935,101,3,10,0,1,10003015600-4,10003015600,-7.5575556777221E1,3.96962941082078E1,P,300,10,2,60,1,,0,1,6,0,1,,36,1,10003015600-4-4,,
H,1,1374117,101,3,10,7600,1,10003015600-5,10003015600,-7.55752421767413E1,3.96963154434077E1,P,200,10,2,67,1,,0,1,6,7600,1,,25,1,10003015600-5-5,,
H,1,1406099,101,3,10,6200,1,10003015600-6,10003015600,-7.5574843188217E1,3.96964864270013E1,P,300,10,1,69,1,,0,1,6,6200,1,,24,1,10003015600-6-6,,
H,1,1138253,101,3,10,2800,1,10003015600-7,10003015600,-7.55757516396594E1,3.96968841649783E1,P,300,10,2,73,1,,0,1,6,2800,1,,24,1,10003015600-7-7,,
H,1,956314,101,3,10,0,1,10003015600-8,10003015600,-7.5553035213575E1,3.9699369810726E1,P,102,10,1,80,1,,0,1,6,0,1,,37,1,10003015600-8-8,,
H,1,358828,101,3,10,8400,1,10003015600-9,10003015600,-7.55537467034446E1,3.9695905634394E1,P,200,10,1,82,1,,0,1,6,8400,1,,36,1,10003015600-9-9,,
H,1,153960,101,3,10,9800,1,10003015600-10,10003015600,-7.55534293389883E1,3.96958067222136E1,P,102,10,2,86,1,,0,1,6,9800,1,,17,1,10003015600-10-10,,
H,1,842751,101,3,10,8000,1,10003015600-11,10003015600,-7.55596369728087E1,3.96961370975502E1,P,103,10,1,21,1,,0,1,1,8000,1,9130,42,2,10003015600-11-11,,121490734
H,1,694540,101,3,10,9100,1,10003015600-12,10003015600,-7.55578078257571E1,3.96956986237961E1,P,200,10,1,42,1,,0,1,6,9100,1,,36,2,10003015600-12-12,,
H,1,547054,101,3,10,8000,1,10003015600-13,10003015600,-7.5555006875795E1,3.969571882498E1,P,101,10,1,54,1,,0,1,6,8000,1,,10,2,10003015600-13-13,,
