RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,724559,101,3,10,8000,1,10003012500-1,10003012500,-7.55920099947107E1,3.97243329885315E1
H,1,1261217,101,3,10,1700,1,10003012500-2,10003012500,-7.55914412965825E1,3.97243156093658E1
H,1,1261217,101,3,10,1700,1,10003012500-3,10003012500,-7.55925460461876E1,3.9724250393366E1
H,1,524185,101,3,10,5000,1,10003012500-4,10003012500,-7.5593296048122E1,3.97236125273432E1
H,1,666613,101,3,10,9200,1,10003012500-5,10003012500,-7.55923627332748E1,3.97239801941034E1
H,1,571296,101,3,10,3500,1,10003012500-6,10003012500,-7.55928469875632E1,3.97235876645015E1
H,1,1261217,101,3,10,1700,1,10003012500-7,10003012500,-7.55919707792504E1,3.97244748321456E1
H,1,1261217,101,3,10,1700,1,10003012500-8,10003012500,-7.5593077222436E1,3.97237220500896E1
H,1,724559,101,3,10,8000,1,10003012500-9,10003012500,-7.55930342517311E1,3.97238225615876E1
H,1,1261217,101,3,10,1700,1,10003012500-10,10003012500,-7.55934177403968E1,3.97232742822616E1
H,1,524185,101,3,10,5000,1,10003012500-11,10003012500,-7.55934105725483E1,3.97234241110601E1
H,1,571296,101,3,10,3500,1,10003012500-12,10003012500,-7.55934660467938E1,3.97231162572118E1
H,1,742382,101,3,10,2800,1,10003012500-13,10003012500,-7.55933058397262E1,3.97235990939733E1
H,1,742382,101,3,10,2800,1,10003012500-14,10003012500,-7.5593588601467E1,3.9723521095673E1
H,1,742382,101,3,10,2800,1,10003012500-15,10003012500,-7.55934334385283E1,3.97233002866486E1
H,1,769575,101,3,10,0,1,10003012500-16,10003012500,-7.55934696464876E1,3.9723228227497E1
H,1,742382,101,3,10,2800,1,10003012500-17,10003012500,-7.55927917522731E1,3.97236946611173E1
H,1,769575,101,3,10,0,1,10003012500-18,10003012500,-7.55928387857006E1,3.97236673589041E1
H,1,532589,101,3,10,7000,1,10003012500-19,10003012500,-7.55929792606727E1,3.97239849663946E1
H,1,532589,101,3,10,7000,1,10003012500-20,10003012500,-7.55923969139103E1,3.97241728690227E1
H,1,1030381,101,3,10,4000,1,10003012500-21,10003012500,-7.55921371484517E1,3.97236804436724E1
H,1,1030381,101,3,10,4000,1,10003012500-22,10003012500,-7.55924081909836E1,3.97242547591061E1
H,1,1030381,101,3,10,4000,1,10003012500-23,10003012500,-7.55931534074792E1,3.97236492848984E1
H,1,532589,101,3,10,7000,1,10003012500-24,10003012500,-7.559323468248E1,3.97239857027738E1
H,1,532589,101,3,10,7000,1,10003012500-25,10003012500,-7.55933315340541E1,3.97232425005663E1
H,1,532589,101,3,10,7000,1,10003012500-26,10003012500,-7.55935558215271E1,3.97233866946516E1
H,1,791265,101,3,10,0,1,10003012500-27,10003012500,-7.5593036512041E1,3.97230529736898E1
H,1,955668,101,3,10,190,1,10003012500-28,10003012500,-7.55935599802531E1,3.97236139408576E1
H,1,955668,101,3,10,190,1,10003012500-29,10003012500,-7.5592776542679E1,3.97233183909338E1
H,1,387201,101,3,10,0,1,10003012500-30,10003012500,-7.559350315317E1,3.9723749704325E1
H,1,1332975,101,3,10,490,1,10003012500-31,10003012500,-7.55937863968955E1,3.9723198935143E1
H,1,991090,101,3,10,10,1,10003012500-32,10003012500,-7.55939843138713E1,3.97227194921656E1
H,1,955668,101,3,10,190,1,10003012500-33,10003012500,-7.55939069146043E1,3.9723117671234E1
H,1,1332975,101,3,10,490,1,10003012500-34,10003012500,-7.55944809894276E1,3.9723046073121E1
H,1,921418,101,3,10,9600,1,10003012500-35,10003012500,-7.55943968941575E1,3.97230062422651E1
H,1,921418,101,3,10,9600,1,10003012500-36,10003012500,-7.5594670610275E1,3.9723184802024E1
H,1,1345290,101,3,10,1000,1,10003012500-37,10003012500,-7.55945181865627E1,3.9723042748006E1
H,1,791265,101,3,10,0,1,10003012500-38,10003012500,-7.5595018293342E1,3.97227699468737E1
H,1,1332975,101,3,10,490,1,10003012500-39,10003012500,-7.55956936237621E1,3.97231570043767E1
H,1,921418,101,3,10,9600,1,10003012500-40,10003012500,-7.55958443296292E1,3.97230547343355E1
H,1,921418,101,3,10,9600,1,10003012500-41,10003012500,-7.55951069280083E1,3.97230054988018E1
