RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,1261217,101,3,10,1700,1,10003002800-1,10003002800,-7.55499683690201E1,3.97367952303537E1
H,1,724559,101,3,10,8000,1,10003002800-2,10003002800,-7.55498967736351E1,3.97373496143934E1
H,1,724559,101,3,10,8000,1,10003002800-3,10003002800,-7.55498704069784E1,3.97375458552857E1
H,1,666613,101,3,10,9200,1,10003002800-4,10003002800,-7.55502027041537E1,3.97372220122074E1
H,1,724559,101,3,10,8000,1,10003002800-5,10003002800,-7.5549916228064E1,3.97374850598748E1
H,1,571296,101,3,10,3500,1,10003002800-6,10003002800,-7.5549457175175E1,3.97377981193776E1
H,1,571296,101,3,10,3500,1,10003002800-7,10003002800,-7.55495714079041E1,3.97384883594351E1
H,1,724559,101,3,10,8000,1,10003002800-8,10003002800,-7.55492188133145E1,3.9738359597469E1
H,1,524185,101,3,10,5000,1,10003002800-9,10003002800,-7.5549119648888E1,3.97389921414942E1
H,1,769575,101,3,10,0,1,10003002800-10,10003002800,-7.55486851223981E1,3.97387743283981E1
H,1,742382,101,3,10,2800,1,10003002800-11,10003002800,-7.55485872338263E1,3.97389813389487E1
H,1,769575,101,3,10,0,1,10003002800-12,10003002800,-7.55490885604043E1,3.97386051082992E1
H,1,769575,101,3,10,0,1,10003002800-13,10003002800,-7.55531973731322E1,3.97381964138342E1
H,1,1030381,101,3,10,4000,1,10003002800-14,10003002800,-7.55528382773393E1,3.97384160234823E1
H,1,532589,101,3,10,7000,1,10003002800-15,10003002800,-7.55529084623707E1,3.97379069391502E1
H,1,85330,101,3,10,860,1,10003002800-16,10003002800,-7.55523652246106E1,3.97381884974725E1
H,1,955668,101,3,10,190,1,10003002800-17,10003002800,-7.5552294431441E1,3.9738245046517E1
H,1,1332975,101,3,10,490,1,10003002800-18,10003002800,-7.5551608706616E1,3.97380060984382E1
H,1,955668,101,3,10,190,1,10003002800-19,10003002800,-7.5552061217543E1,3.97382557865667E1
H,1,387201,101,3,10,0,1,10003002800-20,10003002800,-7.5551885499926E1,3.97382298260917E1
H,1,544546,101,3,10,3000,1,10003002800-21,10003002800,-7.5551542964689E1,3.97378228368836E1
H,1,938735,101,3,10,3000,1,10003002800-22,10003002800,-7.555180609542E1,3.97375836062483E1
H,1,1095942,101,3,10,800,1,10003002800-23,10003002800,-7.55512282671342E1,3.97373961166326E1
H,1,1110287,101,3,10,5470,1,10003002800-24,10003002800,-7.55509233444994E1,3.9737403859934E1
H,1,1255345,101,3,10,1500,1,10003002800-25,10003002800,-7.55508655917954E1,3.9737119912034E1
H,1,142764,101,3,10,9700,1,10003002800-26,10003002800,-7.55507928142913E1,3.97369617499705E1
H,1,849818,101,3,10,5000,1,10003002800-27,10003002800,-7.55500840980202E1,3.97367539757511E1
H,1,1255345,101,3,10,1500,1,10003002800-28,10003002800,-7.55497564452557E1,3.97376988280013E1
H,1,1321421,101,3,10,5800,1,10003002800-29,10003002800,-7.5551251144193E1,3.97374781958501E1
H,1,1487690,101,3,10,130,1,10003002800-30,10003002800,-7.5550462524109E1,3.9738295590576E1
