RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,524185,101,3,10,5000,1,10003012300-1,10003012300,-7.55898083677862E1,3.97445026355615E1,P,103,10,1,21,2,15,0,1,1,5000,1,2200,4,1,10003012300-1-1,,1765643
H,1,666613,101,3,10,9200,1,10003012300-2,10003012300,-7.55895713032982E1,3.97444860720371E1,P,103,10,2,21,2,15,0,1,1,9200,1,2540,6,1,10003012300-2-2,,8672370
H,1,1261217,101,3,10,1700,1,10003012300-3,10003012300,-7.5589541845289E1,3.97444412176282E1,P,103,10,1,19,2,15,0,1,1,1700,1,4140,10,1,10003012300-3-3,,121464572
H,1,571296,101,3,10,3500,1,10003012300-4,10003012300,-7.55895391476511E1,3.97446380142193E1,P,200,10,2,23,1,,0,1,1,3500,1,2060,24,1,10003012300-4-4,,677522799
H,1,1261217,101,3,10,1700,1,10003012300-5,10003012300,-7.55896433964248E1,3.97446050121541E1,P,103,10,1,19,2,15,0,1,1,1700,1,4140,10,1,10003012300-5-5,,685412918
H,1,769575,101,3,10,0,1,10003012300-6,10003012300,-7.55895188616177E1,3.97447668482344E1,P,101,10,1,30,3,16,0,1,6,0,2,,235,1,10003012300-6-6,,
H,1,532589,101,3,10,7000,1,10003012300-7,10003012300,-7.55891289575247E1,3.97451775600936E1,P,103,10,1,43,1,,0,1,3,7000,1,8965,12,1,10003012300-7-7,,
H,1,991090,101,3,10,10,1,10003012300-8,10003012300,-7.55897703186791E1,3.97449614385044E1,P,101,10,2,47,1,,0,1,3,10,1,9920,10,1,10003012300-8-8,,
H,1,387201,101,3,10,0,1,10003012300-9,10003012300,-7.55894874551006E1,3.97448616975181E1,P,200,10,2,53,1,,0,1,6,0,1,4110,10,1,10003012300-9-9,,
H,1,1345290,101,3,10,1000,1,10003012300-10,10003012300,-7.55895166467804E1,3.97459756777258E1,P,200,10,1,54,1,,0,1,6,1000,1,9300,44,1,10003012300-10-10,,
