RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,524185,101,3,10,5000,1,10003002400-1,10003002400,-7.55818599426108E1,3.97413430159531E1
H,1,571296,101,3,10,3500,1,10003002400-2,10003002400,-7.55816855937988E1,3.97414272968101E1
H,1,724559,101,3,10,8000,1,10003002400-3,10003002400,-7.55821154346815E1,3.97413827178988E1
H,1,524185,101,3,10,5000,1,10003002400-4,10003002400,-7.55819138006318E1,3.97412093656174E1
H,1,1261217,101,3,10,1700,1,10003002400-5,10003002400,-7.5581818631338E1,3.974205626481E1
H,1,742382,101,3,10,2800,1,10003002400-6,10003002400,-7.55822631021198E1,3.97415427586945E1
H,1,742382,101,3,10,2800,1,10003002400-7,10003002400,-7.55816156629425E1,3.97415775483925E1
H,1,742382,101,3,10,2800,1,10003002400-8,10003002400,-7.55831538460118E1,3.97412533568501E1
H,1,742382,101,3,10,2800,1,10003002400-9,10003002400,-7.55821136549737E1,3.9741310459482E1
H,1,769575,101,3,10,0,1,10003002400-10,10003002400,-7.5581944853494E1,3.9741628346477E1
H,1,532589,101,3,10,7000,1,10003002400-11,10003002400,-7.55816907572427E1,3.97420856278986E1
H,1,1030381,101,3,10,4000,1,10003002400-12,10003002400,-7.55815213762374E1,3.9741553846643E1
H,1,532589,101,3,10,7000,1,10003002400-13,10003002400,-7.55815275560468E1,3.97419006175444E1
H,1,532589,101,3,10,7000,1,10003002400-14,10003002400,-7.55816764497885E1,3.97421411605584E1
H,1,1030381,101,3,10,4000,1,10003002400-15,10003002400,-7.55817651872447E1,3.97414771286216E1
H,1,1345290,101,3,10,1000,1,10003002400-16,10003002400,-7.55817337893902E1,3.97421775432186E1
H,1,921418,101,3,10,9600,1,10003002400-17,10003002400,-7.55819994925804E1,3.97423688922436E1
H,1,791265,101,3,10,0,1,10003002400-18,10003002400,-7.55819006650528E1,3.97423161586947E1
H,1,1332975,101,3,10,490,1,10003002400-19,10003002400,-7.558214287339E1,3.97422530449854E1
H,1,1345290,101,3,10,1000,1,10003002400-20,10003002400,-7.55820887714806E1,3.9742365539144E1
H,1,387201,101,3,10,0,1,10003002400-21,10003002400,-7.55769279490355E1,3.97431232510541E1
H,1,791265,101,3,10,0,1,10003002400-22,10003002400,-7.55771491776308E1,3.9742946243034E1
H,1,1235711,101,3,10,0,1,10003002400-23,10003002400,-7.55770801008235E1,3.97430281151861E1
H,1,1345290,101,3,10,1000,1,10003002400-24,10003002400,-7.55775708878411E1,3.97432181639541E1
H,1,938735,101,3,10,3000,1,10003002400-25,10003002400,-7.55773044003511E1,3.97428793157082E1
H,1,259012,101,3,10,3000,1,10003002400-26,10003002400,-7.55771001638787E1,3.97427019495442E1
H,1,858675,101,3,10,1100,1,10003002400-27,10003002400,-7.5577283828684E1,3.97429050581641E1
H,1,938735,101,3,10,3000,1,10003002400-28,10003002400,-7.55775068235838E1,3.97427813585065E1
H,1,1293114,101,3,10,2400,1,10003002400-29,10003002400,-7.55776362586825E1,3.97426903166006E1
H,1,938735,101,3,10,3000,1,10003002400-30,10003002400,-7.55777381493807E1,3.97431346023182E1
H,1,376529,101,3,10,6700,1,10003002400-31,10003002400,-7.55775259287414E1,3.97428205700082E1
H,1,718931,101,3,10,10,1,10003002400-32,10003002400,-7.55778627417081E1,3.97424353451013E1
H,1,142764,101,3,10,9700,1,10003002400-33,10003002400,-7.5578084099894E1,3.97423147831367E1
H,1,849818,101,3,10,5000,1,10003002400-34,10003002400,-7.55784897933645E1,3.97421828093983E1
H,1,436881,101,3,10,0,1,10003002400-35,10003002400,-7.55781108586262E1,3.9742389209479E1
H,1,866055,101,3,10,6500,1,10003002400-36,10003002400,-7.55783093618528E1,3.97423094386472E1
H,1,784926,101,3,10,7000,1,10003002400-37,10003002400,-7.5578574494508E1,3.97418848755255E1
H,1,1321421,101,3,10,5800,1,10003002400-38,10003002400,-7.55782671241761E1,3.97422936903511E1
H,1,1406099,101,3,10,6200,1,10003002400-39,10003002400,-7.55787229484992E1,3.97420936303891E1
H,1,14842,101,3,10,4500,1,10003002400-40,10003002400,-7.5578847723297E1,3.97418102501182E1
H,1,744959,101,3,10,8000,1,10003002400-41,10003002400,-7.557894295378E1,3.97417536082594E1
H,1,1406099,101,3,10,6200,1,10003002400-42,10003002400,-7.5578616173244E1,3.9742259003949E1
H,1,1140536,101,3,10,4200,1,10003002400-43,10003002400,-7.55794737458492E1,3.9741355539699E1
H,1,1046594,101,3,10,0,1,10003002400-44,10003002400,-7.55793817532263E1,3.97423291281082E1
H,1,757698,101,3,10,7700,1,10003002400-45,10003002400,-7.55800075194528E1,3.9742008357298E1
H,1,1000383,101,3,10,25200,1,10003002400-46,10003002400,-7.5579692427322E1,3.97422261325336E1
H,1,529919,101,3,10,1500,1,10003002400-47,10003002400,-7.5579518070281E1,3.97418622417578E1
H,1,1308030,101,3,10,6450,1,10003002400-48,10003002400,-7.55798390977246E1,3.97417922170532E1
H,1,625921,101,3,10,9910,1,10003002400-49,10003002400,-7.55798425225756E1,3.9741866901494E1
H,1,834583,101,3,10,0,1,10003002400-50,10003002400,-7.55813635848225E1,3.97418576768845E1
H,1,153960,101,3,10,9800,1,10003002400-51,10003002400,-7.5581347005125E1,3.9741733153382E1
H,1,242929,101,3,10,7900,1,10003002400-52,10003002400,-7.55806374282925E1,3.97418171026347E1
H,1,834583,101,3,10,0,1,10003002400-53,10003002400,-7.55805853062878E1,3.97421263008407E1
H,1,476958,101,3,10,0,1,10003002400-54,10003002400,-7.55809609248296E1,3.97419108024052E1
H,1,603628,101,3,10,5000,1,10003002400-55,10003002400,-7.55806547589361E1,3.97418940097237E1
H,1,242929,101,3,10,7900,1,10003002400-56,10003002400,-7.5581650585367E1,3.97417726923624E1
H,1,644880,101,3,10,21950,1,10003002400-57,10003002400,-7.55810769918225E1,3.9741738074459E1
H,1,603628,101,3,10,5000,1,10003002400-58,10003002400,-7.55809857816392E1,3.97419873608776E1
H,1,107233,101,3,10,9834,1,10003002400-59,10003002400,-7.5580906646812E1,3.9741489307911E1
H,1,153960,101,3,10,9800,1,10003002400-60,10003002400,-7.55805120010677E1,3.97418290144491E1
H,1,603628,101,3,10,5000,1,10003002400-61,10003002400,-7.55806045885158E1,3.97420514082227E1
H,1,834583,101,3,10,0,1,10003002400-62,10003002400,-7.55810387006472E1,3.97416671895326E1
H,1,842751,101,3,10,8000,1,10003002400-63,10003002400,-7.5580278021401E1,3.97419817930963E1
H,1,842751,101,3,10,8000,1,10003002400-64,10003002400,-7.55812491397825E1,3.97414944834351E1
H,1,981965,101,3,10,0,1,10003002400-65,10003002400,-7.55811959382657E1,3.97415197824143E1
H,1,842751,101,3,10,8000,1,10003002400-66,10003002400,-7.55784933826503E1,3.97419603662454E1
H,1,842751,101,3,10,8000,1,10003002400-67,10003002400,-7.55785899039707E1,3.97419626823126E1
H,1,842751,101,3,10,8000,1,10003002400-68,10003002400,-7.55784686460432E1,3.97423341218922E1
H,1,981965,101,3,10,0,1,10003002400-69,10003002400,-7.55776543646358E1,3.9743867144517E1
H,1,102644,101,3,10,0,1,10003002400-70,10003002400,-7.55775918801526E1,3.97435979148885E1
H,1,458372,101,3,10,0,1,10003002400-71,10003002400,-7.5578117451409E1,3.97435244125043E1
H,1,458372,101,3,10,0,1,10003002400-72,10003002400,-7.55773320164642E1,3.9743481829637E1
H,1,458372,101,3,10,0,1,10003002400-73,10003002400,-7.55777191349252E1,3.9743383718202E1
H,1,458372,101,3,10,0,1,10003002400-74,10003002400,-7.55780189942847E1,3.97436621597552E1
H,1,458372,101,3,10,0,1,10003002400-75,10003002400,-7.55777814132743E1,3.97429668007331E1
H,1,458372,101,3,10,0,1,10003002400-76,10003002400,-7.55774299210154E1,3.97434050091938E1
H,1,694540,101,3,10,9100,1,10003002400-77,10003002400,-7.557831717226E1,3.97438207110245E1
H,1,694540,101,3,10,9100,1,10003002400-78,10003002400,-7.55783904345683E1,3.97435275567808E1
H,1,694540,101,3,10,9100,1,10003002400-79,10003002400,-7.55782440612283E1,3.9743284841432E1
H,1,694540,101,3,10,9100,1,10003002400-80,10003002400,-7.55783631359597E1,3.97436592864964E1
H,1,694540,101,3,10,9100,1,10003002400-81,10003002400,-7.55783261349298E1,3.97436748253337E1
H,1,694540,101,3,10,9100,1,10003002400-82,10003002400,-7.55786858785104E1,3.97435545432853E1
H,1,1128561,101,3,10,8700,1,10003002400-83,10003002400,-7.55786433484287E1,3.97441841993431E1
H,1,1128561,101,3,10,8700,1,10003002400-84,10003002400,-7.55790901893891E1,3.9744171821877E1
H,1,1066127,101,3,10,0,1,10003002400-85,10003002400,-7.55784567754582E1,3.97440940871646E1
H,1,547054,101,3,10,8000,1,10003002400-86,10003002400,-7.55786718247024E1,3.97440716773738E1
H,1,547054,101,3,10,8000,1,10003002400-87,10003002400,-7.55790787154956E1,3.9744034175346E1
H,1,1066127,101,3,10,0,1,10003002400-88,10003002400,-7.55790792726117E1,3.97443625893183E1
H,1,1066127,101,3,10,0,1,10003002400-89,10003002400,-7.55793524374288E1,3.97444048621063E1
H,1,1116768,101,3,10,9500,1,10003002400-90,10003002400,-7.55791413199157E1,3.9742458409801E1
H,1,1189745,101,3,10,2400,1,10003002400-91,10003002400,-7.55790076603343E1,3.97423729253703E1
H,1,1483167,101,3,10,3000,1,10003002400-92,10003002400,-7.55786750046668E1,3.97421253574077E1
H,1,1189745,101,3,10,2400,1,10003002400-93,10003002400,-7.5579580797329E1,3.97422832039257E1
H,1,1116768,101,3,10,9500,1,10003002400-94,10003002400,-7.55795130332113E1,3.9742404172688E1
H,1,468536,101,3,10,7870,1,10003002400-95,10003002400,-7.55793676791261E1,3.97424881780797E1
H,1,51026,101,3,10,9370,1,10003002400-96,10003002400,-7.55792767394041E1,3.97423026820501E1
H,1,51026,101,3,10,9370,1,10003002400-97,10003002400,-7.55789680884223E1,3.97424029608362E1
H,1,1040847,101,3,10,0,1,10003002400-98,10003002400,-7.55793781074241E1,3.97424159450205E1
H,1,820110,101,3,10,9900,1,10003002400-99,10003002400,-7.55799964881897E1,3.97426187602404E1
H,1,1433939,101,3,10,8400,1,10003002400-100,10003002400,-7.5579858221882E1,3.97427846855723E1
H,1,535307,101,3,10,0,1,10003002400-101,10003002400,-7.55799285696715E1,3.97430898530546E1
H,1,543859,101,3,10,2100,1,10003002400-102,10003002400,-7.55795386083122E1,3.97427955909738E1
H,1,1433939,101,3,10,8400,1,10003002400-103,10003002400,-7.5579846768619E1,3.97426534332725E1
H,1,826220,101,3,10,4000,1,10003002400-104,10003002400,-7.55793583634097E1,3.9742496580485E1
H,1,543859,101,3,10,2100,1,10003002400-105,10003002400,-7.55801832172626E1,3.97429611572144E1
H,1,686472,101,3,10,8400,1,10003002400-106,10003002400,-7.5580478964789E1,3.9743049234036E1
H,1,1475287,101,3,10,6900,1,10003002400-107,10003002400,-7.5580371705677E1,3.97424601143746E1
H,1,686472,101,3,10,8400,1,10003002400-108,10003002400,-7.5580657245189E1,3.97426443621585E1
H,1,455456,101,3,10,0,1,10003002400-109,10003002400,-7.55806975021901E1,3.97430244196646E1
H,1,1478302,101,3,10,7200,1,10003002400-110,10003002400,-7.558004374633E1,3.97428019786848E1
H,1,455456,101,3,10,0,1,10003002400-111,10003002400,-7.5581359283537E1,3.9743186920062E1
H,1,455456,101,3,10,0,1,10003002400-112,10003002400,-7.55811425636067E1,3.97433879397693E1
H,1,455456,101,3,10,0,1,10003002400-113,10003002400,-7.55811036084826E1,3.97428603180671E1
H,1,455456,101,3,10,0,1,10003002400-114,10003002400,-7.55816826707287E1,3.9743004056646E1
H,1,32740,101,3,10,9800,1,10003002400-115,10003002400,-7.55816226725956E1,3.97429432776931E1
H,1,455456,101,3,10,0,1,10003002400-116,10003002400,-7.55810146782394E1,3.97429480798147E1
H,1,1478302,101,3,10,7200,1,10003002400-117,10003002400,-7.55811514964168E1,3.97426144703555E1
H,1,32740,101,3,10,9800,1,10003002400-118,10003002400,-7.55796653080945E1,3.97434589225372E1
H,1,455456,101,3,10,0,1,10003002400-119,10003002400,-7.55799796794931E1,3.97430066344404E1
H,1,1429758,101,3,10,8000,1,10003002400-120,10003002400,-7.55792630545965E1,3.97431174455101E1
H,1,1429758,101,3,10,8000,1,10003002400-121,10003002400,-7.55791946795297E1,3.97427746839087E1
H,1,1429758,101,3,10,8000,1,10003002400-122,10003002400,-7.55799168153697E1,3.97432811635763E1
H,1,148696,101,3,10,9000,1,10003002400-123,10003002400,-7.55796654723526E1,3.97433541543446E1
H,1,148696,101,3,10,9000,1,10003002400-124,10003002400,-7.55780308103104E1,3.97440272396244E1
H,1,1211701,101,3,10,7500,1,10003002400-125,10003002400,-7.5577849351541E1,3.97439443280956E1
H,1,735539,101,3,10,4200,1,10003002400-126,10003002400,-7.55775067066981E1,3.97442134129733E1
H,1,494843,101,3,10,6100,1,10003002400-127,10003002400,-7.55769004809406E1,3.9744830100199E1
H,1,734411,101,3,10,10800,1,10003002400-128,10003002400,-7.5577812984886E1,3.97438603461171E1
H,1,1165106,101,3,10,13000,1,10003002400-129,10003002400,-7.55773980509858E1,3.97445386129141E1
H,1,633903,101,3,10,10800,1,10003002400-130,10003002400,-7.55771896671614E1,3.97445565431611E1
H,1,726392,101,3,10,13050,1,10003002400-131,10003002400,-7.55770467339493E1,3.9745021311873E1
H,1,1062062,101,3,10,12000,1,10003002400-132,10003002400,-7.55769823589264E1,3.97443470988634E1
H,1,805645,101,3,10,11800,1,10003002400-133,10003002400,-7.55776358387864E1,3.9743814065132E1
H,1,581816,101,3,10,11040,1,10003002400-134,10003002400,-7.55777486669098E1,3.97441301446644E1
H,1,1399987,101,3,10,12100,1,10003002400-135,10003002400,-7.55769509180352E1,3.97447256969198E1
H,1,1237121,101,3,10,13590,1,10003002400-136,10003002400,-7.5577185908861E1,3.97446297530014E1
H,1,300183,101,3,10,13380,1,10003002400-137,10003002400,-7.557812934053E1,3.9744148658429E1
H,1,397597,101,3,10,14100,1,10003002400-138,10003002400,-7.55769565331217E1,3.97447454497932E1
H,1,679478,101,3,10,11300,1,10003002400-139,10003002400,-7.55781554565473E1,3.97428179056291E1
H,1,315557,101,3,10,12000,1,10003002400-140,10003002400,-7.55785753524172E1,3.97426039205134E1
H,1,788128,101,3,10,14400,1,10003002400-141,10003002400,-7.55782424999623E1,3.97430613735998E1
H,1,34096,101,3,10,12000,1,10003002400-142,10003002400,-7.5578242170904E1,3.97426859998076E1
H,1,861225,101,3,10,12600,1,10003002400-143,10003002400,-7.55776156411936E1,3.97434743763112E1
H,1,861225,101,3,10,12600,1,10003002400-144,10003002400,-7.55778231243754E1,3.97433009255337E1
H,1,357648,101,3,10,12000,1,10003002400-145,10003002400,-7.55784799281198E1,3.97428731792417E1
H,1,357648,101,3,10,12000,1,10003002400-146,10003002400,-7.55787001713753E1,3.97426989024876E1
H,1,645970,101,3,10,12500,1,10003002400-147,10003002400,-7.55782626988654E1,3.97431153491227E1
H,1,274225,101,3,10,12800,1,10003002400-148,10003002400,-7.55779600132952E1,3.97432683053128E1
H,1,2655,101,3,10,10700,1,10003002400-149,10003002400,-7.55781657789545E1,3.974359623798E1
H,1,826451,101,3,10,12800,1,10003002400-150,10003002400,-7.55778688406854E1,3.97432440405445E1
H,1,931635,101,3,10,12000,1,10003002400-151,10003002400,-7.5578843370593E1,3.97422619380463E1
H,1,931635,101,3,10,12000,1,10003002400-152,10003002400,-7.55789971567103E1,3.9742311581531E1
H,1,951267,101,3,10,12000,1,10003002400-153,10003002400,-7.55791000283218E1,3.97421713590675E1
H,1,146500,101,3,10,10100,1,10003002400-154,10003002400,-7.55789538945718E1,3.97436907490675E1
H,1,788711,101,3,10,15000,1,10003002400-155,10003002400,-7.55782441016824E1,3.97436706629716E1
H,1,566113,101,3,10,20000,1,10003002400-156,10003002400,-7.55786252846372E1,3.97434173012242E1
H,1,146730,101,3,10,16500,1,10003002400-157,10003002400,-7.55788182772536E1,3.97438164794316E1
H,1,1435484,101,3,10,23000,1,10003002400-158,10003002400,-7.55786624231531E1,3.97435973036348E1
H,1,146730,101,3,10,16500,1,10003002400-159,10003002400,-7.55791707369845E1,3.97430984376782E1
H,1,710580,101,3,10,16000,1,10003002400-160,10003002400,-7.55790417886904E1,3.97432372766253E1
H,1,146730,101,3,10,16500,1,10003002400-161,10003002400,-7.55787877401025E1,3.97436297865335E1
H,1,146730,101,3,10,16500,1,10003002400-162,10003002400,-7.55792174086215E1,3.97433729960544E1
H,1,710580,101,3,10,16000,1,10003002400-163,10003002400,-7.55789489408788E1,3.97428622150726E1
H,1,710580,101,3,10,16000,1,10003002400-164,10003002400,-7.55792222572056E1,3.97427468834725E1
H,1,1435484,101,3,10,23000,1,10003002400-165,10003002400,-7.55794021865848E1,3.97429222136596E1
H,1,710580,101,3,10,16000,1,10003002400-166,10003002400,-7.55794356388531E1,3.97423709393626E1
H,1,1435484,101,3,10,23000,1,10003002400-167,10003002400,-7.5579262529184E1,3.97429302367998E1
H,1,630312,101,3,10,18200,1,10003002400-168,10003002400,-7.55793248717177E1,3.97429523518311E1
H,1,630312,101,3,10,18200,1,10003002400-169,10003002400,-7.55796261947314E1,3.97447712565966E1
H,1,630312,101,3,10,18200,1,10003002400-170,10003002400,-7.55795518372077E1,3.97452897303308E1
H,1,437187,101,3,10,21000,1,10003002400-171,10003002400,-7.55802161571608E1,3.97443562039868E1
H,1,630312,101,3,10,18200,1,10003002400-172,10003002400,-7.5580144559667E1,3.97450843360061E1
H,1,1277619,101,3,10,17004,1,10003002400-173,10003002400,-7.5579919476479E1,3.97450190441198E1
H,1,1277619,101,3,10,17004,1,10003002400-174,10003002400,-7.5580107705399E1,3.9743634972686E1
H,1,918999,101,3,10,19000,1,10003002400-175,10003002400,-7.55796420001963E1,3.97443606089702E1
H,1,604309,101,3,10,20100,1,10003002400-176,10003002400,-7.55797255136188E1,3.97449782786076E1
H,1,918999,101,3,10,19000,1,10003002400-177,10003002400,-7.55805564234086E1,3.97443046200166E1
H,1,214762,101,3,10,16100,1,10003002400-178,10003002400,-7.5579440877436E1,3.9744838716968E1
H,1,1474676,101,3,10,23000,1,10003002400-179,10003002400,-7.55805755459705E1,3.97440434497921E1
H,1,604309,101,3,10,20100,1,10003002400-180,10003002400,-7.55795362051066E1,3.97449419310788E1
H,1,918999,101,3,10,19000,1,10003002400-181,10003002400,-7.5579887505154E1,3.97446043624782E1
H,1,1345616,101,3,10,15000,1,10003002400-182,10003002400,-7.55800794308858E1,3.97445177939133E1
H,1,604309,101,3,10,20100,1,10003002400-183,10003002400,-7.55800764591147E1,3.9744159808962E1
H,1,1008744,101,3,10,20000,1,10003002400-184,10003002400,-7.55803099705891E1,3.97434778132396E1
H,1,302676,101,3,10,22800,1,10003002400-185,10003002400,-7.557970710384E1,3.97450607516715E1
H,1,1165753,101,3,10,15000,1,10003002400-186,10003002400,-7.55797869490961E1,3.97451932889145E1
H,1,925454,101,3,10,19000,1,10003002400-187,10003002400,-7.55773037781265E1,3.97446542511688E1
H,1,302676,101,3,10,22800,1,10003002400-188,10003002400,-7.55773762470835E1,3.9745223009835E1
H,1,351780,101,3,10,16630,1,10003002400-189,10003002400,-7.5577668744561E1,3.97447448772797E1
H,1,351780,101,3,10,16630,1,10003002400-190,10003002400,-7.55776724564042E1,3.97448728224086E1
H,1,351780,101,3,10,16630,1,10003002400-191,10003002400,-7.55772959062398E1,3.974451233888E1
H,1,610171,101,3,10,18100,1,10003002400-192,10003002400,-7.55776990155342E1,3.97444929009316E1
H,1,1421479,101,3,10,22800,1,10003002400-193,10003002400,-7.55777041661962E1,3.97443416294375E1
H,1,344594,101,3,10,15300,1,10003002400-194,10003002400,-7.55776385704396E1,3.9744034748223E1
H,1,150299,101,3,10,23490,1,10003002400-195,10003002400,-7.55781474655996E1,3.9744284279184E1
H,1,258938,101,3,10,18100,1,10003002400-196,10003002400,-7.55778017787261E1,3.97447200035095E1
H,1,808081,101,3,10,24300,1,10003002400-197,10003002400,-7.55776347344753E1,3.97441464828646E1
H,1,232667,101,3,10,22000,1,10003002400-198,10003002400,-7.55771622502956E1,3.97449503587465E1
H,1,1348027,101,3,10,23000,1,10003002400-199,10003002400,-7.5577168169067E1,3.97449767536898E1
H,1,1489760,101,3,10,17600,1,10003002400-200,10003002400,-7.55774716188083E1,3.97448531448316E1
H,1,1348027,101,3,10,23000,1,10003002400-201,10003002400,-7.55776469060451E1,3.97448183370624E1
H,1,282923,101,3,10,16900,1,10003002400-202,10003002400,-7.55762953756572E1,3.97448040761531E1
H,1,1489760,101,3,10,17600,1,10003002400-203,10003002400,-7.55769704972247E1,3.97448632085366E1
H,1,1109976,101,3,10,24000,1,10003002400-204,10003002400,-7.55766519278317E1,3.97446934312852E1
H,1,492344,101,3,10,19900,1,10003002400-205,10003002400,-7.55758898206923E1,3.97444953930817E1
H,1,1254054,101,3,10,24000,1,10003002400-206,10003002400,-7.55765386204312E1,3.97449424049893E1
H,1,908598,101,3,10,17300,1,10003002400-207,10003002400,-7.5576124203077E1,3.97448190604143E1
H,1,988823,101,3,10,16910,1,10003002400-208,10003002400,-7.55771511089672E1,3.97448873076064E1
H,1,438527,101,3,10,21600,1,10003002400-209,10003002400,-7.55768187205711E1,3.97448396866211E1
H,1,213984,101,3,10,17400,1,10003002400-210,10003002400,-7.55771424212936E1,3.97450226563433E1
H,1,1269266,101,3,10,18200,1,10003002400-211,10003002400,-7.55769006881962E1,3.97450051526068E1
H,1,1113670,101,3,10,18220,1,10003002400-212,10003002400,-7.55769768612206E1,3.97450872736914E1
H,1,907891,101,3,10,21000,1,10003002400-213,10003002400,-7.55797561241144E1,3.97432425093022E1
H,1,1091853,101,3,10,15200,1,10003002400-214,10003002400,-7.55787290127796E1,3.97439873911094E1
H,1,527434,101,3,10,20600,1,10003002400-215,10003002400,-7.55799302485657E1,3.9743452150313E1
H,1,1063677,101,3,10,15800,1,10003002400-216,10003002400,-7.55792177215222E1,3.97437024685698E1
H,1,70508,101,3,10,21700,1,10003002400-217,10003002400,-7.55787406549881E1,3.97448156693146E1
H,1,798680,101,3,10,24000,1,10003002400-218,10003002400,-7.55789465515532E1,3.97439363147535E1
H,1,246707,101,3,10,21300,1,10003002400-219,10003002400,-7.55792937795985E1,3.97443954072868E1
H,1,332651,101,3,10,16800,1,10003002400-220,10003002400,-7.55790541595266E1,3.97443481471296E1
H,1,1432424,101,3,10,16200,1,10003002400-221,10003002400,-7.55794169008887E1,3.9743791319418E1
H,1,253107,101,3,10,21500,1,10003002400-222,10003002400,-7.5579063516194E1,3.9744352182683E1
H,1,70508,101,3,10,21700,1,10003002400-223,10003002400,-7.55797056617986E1,3.97437774276446E1
H,1,70508,101,3,10,21700,1,10003002400-224,10003002400,-7.55803043588372E1,3.97427015472854E1
H,1,1188768,101,3,10,15600,1,10003002400-225,10003002400,-7.55801529255386E1,3.97428941168476E1
H,1,70508,101,3,10,21700,1,10003002400-226,10003002400,-7.5579564505206E1,3.97435018304564E1
H,1,1064051,101,3,10,16800,1,10003002400-227,10003002400,-7.55801735263138E1,3.97428060817957E1
H,1,136553,101,3,10,24000,1,10003002400-228,10003002400,-7.55798942231147E1,3.97433465035975E1
H,1,70508,101,3,10,21700,1,10003002400-229,10003002400,-7.55801102809335E1,3.97429394076601E1
H,1,936770,101,3,10,15600,1,10003002400-230,10003002400,-7.55755177761236E1,3.97451310315296E1
H,1,332651,101,3,10,16800,1,10003002400-231,10003002400,-7.55758663432944E1,3.9745084033937E1
H,1,1452585,101,3,10,20700,1,10003002400-232,10003002400,-7.55761892838862E1,3.9744955999354E1
H,1,70727,101,3,10,19900,1,10003002400-233,10003002400,-7.55760516460796E1,3.9745184201541E1
H,1,1063677,101,3,10,15800,1,10003002400-234,10003002400,-7.5576059418634E1,3.97449571896015E1
H,1,1426616,101,3,10,21000,1,10003002400-235,10003002400,-7.5575935310732E1,3.97448455326828E1
H,1,246707,101,3,10,21300,1,10003002400-236,10003002400,-7.5575830482241E1,3.97445452465616E1
H,1,798680,101,3,10,24000,1,10003002400-237,10003002400,-7.55759892748667E1,3.97443995859272E1
H,1,70508,101,3,10,21700,1,10003002400-238,10003002400,-7.55762265965823E1,3.97446510406747E1
H,1,760176,101,3,10,15600,1,10003002400-239,10003002400,-7.55762935819755E1,3.97442661842537E1
H,1,136553,101,3,10,24000,1,10003002400-240,10003002400,-7.55763929906726E1,3.9744094283408E1
H,1,1426616,101,3,10,21000,1,10003002400-241,10003002400,-7.5576317135141E1,3.97439813442975E1
H,1,246707,101,3,10,21300,1,10003002400-242,10003002400,-7.55763458465366E1,3.9744227769898E1
H,1,1063677,101,3,10,15800,1,10003002400-243,10003002400,-7.55765540235073E1,3.97445199054621E1
H,1,760176,101,3,10,15600,1,10003002400-244,10003002400,-7.5576843899005E1,3.9744313713541E1
H,1,84601,101,3,10,19500,1,10003002400-245,10003002400,-7.55765898913754E1,3.9744548641874E1
H,1,136553,101,3,10,24000,1,10003002400-246,10003002400,-7.55765956033467E1,3.97438805849784E1
H,1,1426616,101,3,10,21000,1,10003002400-247,10003002400,-7.55768779635691E1,3.97435739395181E1
H,1,1188768,101,3,10,15600,1,10003002400-248,10003002400,-7.5576686013096E1,3.97437507218823E1
H,1,1284776,101,3,10,23600,1,10003002400-249,10003002400,-7.55767371488108E1,3.97439987673915E1
H,1,177279,101,3,10,20000,1,10003002400-250,10003002400,-7.55767135300127E1,3.97437491985133E1
H,1,177279,101,3,10,20000,1,10003002400-251,10003002400,-7.55772472826451E1,3.97436519187763E1
H,1,1284776,101,3,10,23600,1,10003002400-252,10003002400,-7.55799887973352E1,3.97436530829214E1
H,1,1284776,101,3,10,23600,1,10003002400-253,10003002400,-7.55801500358982E1,3.97442546855613E1
H,1,1284776,101,3,10,23600,1,10003002400-254,10003002400,-7.55790944564824E1,3.97446050971936E1
H,1,733456,101,3,10,17000,1,10003002400-255,10003002400,-7.55800304589762E1,3.97439991725862E1
H,1,733456,101,3,10,17000,1,10003002400-256,10003002400,-7.55792236859925E1,3.97448093433468E1
H,1,733456,101,3,10,17000,1,10003002400-257,10003002400,-7.55792879404975E1,3.9744247644838E1
H,1,1052222,101,3,10,22100,1,10003002400-258,10003002400,-7.5580217936123E1,3.97438561527551E1
H,1,1052222,101,3,10,22100,1,10003002400-259,10003002400,-7.5579249007911E1,3.97441384201643E1
H,1,733456,101,3,10,17000,1,10003002400-260,10003002400,-7.55802914630334E1,3.97439106452907E1
H,1,733456,101,3,10,17000,1,10003002400-261,10003002400,-7.5579728295485E1,3.97441142723093E1
H,1,1052222,101,3,10,22100,1,10003002400-262,10003002400,-7.55796737982758E1,3.97441264886998E1
H,1,1052222,101,3,10,22100,1,10003002400-263,10003002400,-7.55803740503604E1,3.97434305326041E1
H,1,733456,101,3,10,17000,1,10003002400-264,10003002400,-7.5580349961209E1,3.97432702666606E1
H,1,1262045,101,3,10,23000,1,10003002400-265,10003002400,-7.55806503840211E1,3.9743441585266E1
H,1,1052222,101,3,10,22100,1,10003002400-266,10003002400,-7.55809065406566E1,3.9742835745869E1
