RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,1332975,102,3,10,490,1,10003011900-1,10003011900,-7.55922358350437E1,3.97543621765938E1
H,1,1332975,102,3,10,490,1,10003011900-2,10003011900,-7.5591833635569E1,3.97552634070561E1
H,1,991090,102,3,10,10,1,10003011900-3,10003011900,-7.55904490341635E1,3.9753042569161E1
H,1,101510,102,3,10,1900,1,10003011900-4,10003011900,-7.55911233502776E1,3.97534997108714E1
H,1,1240096,102,3,10,7500,1,10003011900-5,10003011900,-7.5589203286671E1,3.97529035466751E1
H,1,376529,102,3,10,6700,1,10003011900-6,10003011900,-7.55897254779762E1,3.9752592620695E1
H,1,1406099,102,3,10,6200,1,10003011900-7,10003011900,-7.5591079512367E1,3.9754038584355E1
H,1,1467987,102,3,10,3500,1,10003011900-8,10003011900,-7.55918608385381E1,3.97541497529953E1
H,1,1165564,102,3,10,1900,1,10003011900-9,10003011900,-7.55922432873963E1,3.97536238846257E1
H,1,1138253,102,3,10,2800,1,10003011900-10,10003011900,-7.55925635792727E1,3.97540650990481E1
H,1,744959,102,3,10,8000,1,10003011900-11,10003011900,-7.55941459893846E1,3.97547131446344E1
H,1,182822,102,3,10,7200,1,10003011900-12,10003011900,-7.55939360647267E1,3.97549200585945E1
H,1,568975,102,3,10,7200,1,10003011900-13,10003011900,-7.55930243682177E1,3.97554852537822E1
H,1,465928,102,3,10,7300,1,10003011900-14,10003011900,-7.55895796913648E1,3.97529445090203E1
H,1,568975,102,3,10,7200,1,10003011900-15,10003011900,-7.55895105516992E1,3.97525808393212E1
H,1,1038645,102,3,10,9580,1,10003011900-16,10003011900,-7.55897568708097E1,3.97526366654753E1
H,1,1046594,102,3,10,0,1,10003011900-17,10003011900,-7.55908977598098E1,3.97531077558255E1
H,1,529919,102,3,10,1500,1,10003011900-18,10003011900,-7.55920474949031E1,3.97535407011853E1
H,1,625921,102,3,10,9910,1,10003011900-19,10003011900,-7.55921340100128E1,3.97536609545761E1
H,1,242929,102,3,10,7900,1,10003011900-20,10003011900,-7.55929248307153E1,3.97543198127647E1
H,1,603628,102,3,10,5000,1,10003011900-21,10003011900,-7.5592746132077E1,3.97544048575692E1
H,1,1472248,102,3,10,1500,1,10003011900-22,10003011900,-7.55942560593804E1,3.97543835761294E1
H,1,931890,102,3,10,0,1,10003011900-23,10003011900,-7.55938358014064E1,3.97548886971342E1
H,1,148696,102,3,10,9000,1,10003011900-24,10003011900,-7.55954103502503E1,3.97553125710078E1
H,1,1211701,102,3,10,7500,1,10003011900-25,10003011900,-7.55966048238877E1,3.97552660682145E1
H,1,735539,102,3,10,4200,1,10003011900-26,10003011900,-7.55968630782583E1,3.97558555879641E1
H,1,385955,102,3,10,10600,1,10003011900-27,10003011900,-7.55965418220104E1,3.97553950365351E1
H,1,1070195,102,3,10,13190,1,10003011900-28,10003011900,-7.55978547794067E1,3.97560928342666E1
H,1,870296,102,3,10,13500,1,10003011900-29,10003011900,-7.55943455664686E1,3.9754693950394E1
H,1,936599,102,3,10,10000,1,10003011900-30,10003011900,-7.55952693302046E1,3.97551082939216E1
H,1,1070195,102,3,10,13190,1,10003011900-31,10003011900,-7.55956140856752E1,3.97555196158341E1
H,1,904359,102,3,10,12990,1,10003011900-32,10003011900,-7.55965908025527E1,3.9755385089715E1
H,1,885980,102,3,10,10000,1,10003011900-33,10003011900,-7.55969059142667E1,3.97555712776214E1
H,1,231924,102,3,10,11300,1,10003011900-34,10003011900,-7.55973257782713E1,3.97556461776624E1
H,1,1286019,102,3,10,11000,1,10003011900-35,10003011900,-7.55963678530481E1,3.97554236169112E1
H,1,82769,102,3,10,13400,1,10003011900-36,10003011900,-7.55888369503388E1,3.97559890226171E1
H,1,1237121,102,3,10,13590,1,10003011900-37,10003011900,-7.5588556367825E1,3.9755531795373E1
H,1,1273123,102,3,10,12000,1,10003011900-38,10003011900,-7.55882866136894E1,3.97531967615194E1
H,1,684004,102,3,10,14000,1,10003011900-39,10003011900,-7.55881694658663E1,3.9753396309055E1
