RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,571296,102,3,10,3500,1,10003013503-1,10003013503,-7.57069491838817E1,3.97669369953004E1
H,1,1309363,102,3,10,0,1,10003013503-2,10003013503,-7.57072045734774E1,3.9767311130123E1
H,1,1309363,102,3,10,0,1,10003013503-3,10003013503,-7.57072337674113E1,3.97671429840705E1
H,1,858675,102,3,10,1100,1,10003013503-4,10003013503,-7.57068178701336E1,3.97669755867544E1
H,1,866055,102,3,10,6500,1,10003013503-5,10003013503,-7.57073238164273E1,3.97673734706673E1
H,1,1240096,102,3,10,7500,1,10003013503-6,10003013503,-7.57077962131266E1,3.9767601011412E1
H,1,1321421,102,3,10,5800,1,10003013503-7,10003013503,-7.57074921686104E1,3.97673249991685E1
H,1,14842,102,3,10,4500,1,10003013503-8,10003013503,-7.56825490928257E1,3.97641359356971E1
H,1,1350877,102,3,10,8300,1,10003013503-9,10003013503,-7.56820704674528E1,3.97640494163441E1
H,1,1038645,102,3,10,9580,1,10003013503-10,10003013503,-7.56818542786342E1,3.97639898573568E1
H,1,1140536,102,3,10,4200,1,10003013503-11,10003013503,-7.5683109666333E1,3.97642831278701E1
H,1,1472248,102,3,10,1500,1,10003013503-12,10003013503,-7.56829314698081E1,3.97645066342787E1
H,1,786421,102,3,10,14000,1,10003013503-13,10003013503,-7.56803948931023E1,3.97664913015114E1
H,1,1191546,102,3,10,12000,1,10003013503-14,10003013503,-7.56790684504763E1,3.97670855018864E1
H,1,1406338,102,3,10,13200,1,10003013503-15,10003013503,-7.56797702612514E1,3.97663104674763E1
H,1,231924,102,3,10,11300,1,10003013503-16,10003013503,-7.56801737657311E1,3.97664820404542E1
H,1,99292,102,3,10,12200,1,10003013503-17,10003013503,-7.56816845110754E1,3.97662542072776E1
H,1,396803,102,3,10,13900,1,10003013503-18,10003013503,-7.56810167832586E1,3.9766202489478E1
H,1,684004,102,3,10,14000,1,10003013503-19,10003013503,-7.56811473147538E1,3.97661473656631E1
H,1,82769,102,3,10,13400,1,10003013503-20,10003013503,-7.56815855423266E1,3.976618051177E1
H,1,1130969,102,3,10,13400,1,10003013503-21,10003013503,-7.56828299451332E1,3.97658022357128E1
H,1,361248,102,3,10,10500,1,10003013503-22,10003013503,-7.56826977440237E1,3.97659497571405E1
H,1,1100910,102,3,10,10000,1,10003013503-23,10003013503,-7.56823162327358E1,3.97659847012184E1
H,1,788711,102,3,10,15000,1,10003013503-24,10003013503,-7.56818235009117E1,3.97660251683557E1
H,1,1360770,102,3,10,23800,1,10003013503-25,10003013503,-7.56820537769E1,3.97655672773585E1
H,1,1277619,102,3,10,17004,1,10003013503-26,10003013503,-7.56820921891283E1,3.97664359822967E1
H,1,604309,102,3,10,20100,1,10003013503-27,10003013503,-7.56821166050298E1,3.97669954101171E1
H,1,1072633,102,3,10,16000,1,10003013503-28,10003013503,-7.5682435049328E1,3.97666602105422E1
H,1,481561,102,3,10,18400,1,10003013503-29,10003013503,-7.570700996115E1,3.9766800075599E1
H,1,1453472,102,3,10,24000,1,10003013503-30,10003013503,-7.57059693519247E1,3.97667248579423E1
H,1,552104,102,3,10,17000,1,10003013503-31,10003013503,-7.5706049124666E1,3.97669110413956E1
H,1,376245,102,3,10,17000,1,10003013503-32,10003013503,-7.57052344428763E1,3.976713823727E1
H,1,115187,102,3,10,22800,1,10003013503-33,10003013503,-7.5705455219627E1,3.97672710854076E1
H,1,1165753,102,3,10,15000,1,10003013503-34,10003013503,-7.57056356840606E1,3.97671087473506E1
H,1,302676,102,3,10,22800,1,10003013503-35,10003013503,-7.56829757986751E1,3.97630472812193E1
H,1,258938,102,3,10,18100,1,10003013503-36,10003013503,-7.56826091148573E1,3.97631308697091E1
H,1,1385612,102,3,10,22700,1,10003013503-37,10003013503,-7.5682557435427E1,3.97635240558453E1
H,1,1050511,102,3,10,15700,1,10003013503-38,10003013503,-7.56820305900136E1,3.97633344511654E1
H,1,1276674,102,3,10,23700,1,10003013503-39,10003013503,-7.56822024880974E1,3.97639865946014E1
H,1,1100627,102,3,10,23400,1,10003013503-40,10003013503,-7.5681975383621E1,3.97640803299508E1
H,1,344594,102,3,10,15300,1,10003013503-41,10003013503,-7.5680842859874E1,3.97643100603381E1
H,1,1358891,102,3,10,20200,1,10003013503-42,10003013503,-7.56811745773912E1,3.97636806442914E1
H,1,1489760,102,3,10,17600,1,10003013503-43,10003013503,-7.56799901336433E1,3.97649115642194E1
H,1,1254054,102,3,10,24000,1,10003013503-44,10003013503,-7.56806340573091E1,3.97649024955336E1
H,1,1050511,102,3,10,15700,1,10003013503-45,10003013503,-7.5678640739715E1,3.97644136684486E1
H,1,641260,102,3,10,20500,1,10003013503-46,10003013503,-7.56791547286037E1,3.9764747454123E1
H,1,591149,102,3,10,19200,1,10003013503-47,10003013503,-7.5678563570861E1,3.97652970026798E1
H,1,527434,102,3,10,20600,1,10003013503-48,10003013503,-7.56784931038721E1,3.9765272779661E1
H,1,438527,102,3,10,21600,1,10003013503-49,10003013503,-7.56780063227684E1,3.976489455126E1
H,1,942056,102,3,10,23000,1,10003013503-50,10003013503,-7.5677319778679E1,3.9765239714983E1
H,1,806601,102,3,10,16100,1,10003013503-51,10003013503,-7.56769428823048E1,3.97658082319986E1
H,1,837461,102,3,10,18100,1,10003013503-52,10003013503,-7.5676811912216E1,3.97656991779532E1
H,1,837461,102,3,10,18100,1,10003013503-53,10003013503,-7.56763892339228E1,3.97661206053453E1
H,1,988823,102,3,10,16910,1,10003013503-54,10003013503,-7.56757043491996E1,3.97662621660055E1
H,1,988823,102,3,10,16910,1,10003013503-55,10003013503,-7.56754580424792E1,3.97666660856467E1
H,1,527434,102,3,10,20600,1,10003013503-56,10003013503,-7.5675073574556E1,3.97665711277571E1
H,1,1055816,102,3,10,20030,1,10003013503-57,10003013503,-7.56749593377916E1,3.97672608391174E1
H,1,1188768,102,3,10,15600,1,10003013503-58,10003013503,-7.56729067455062E1,3.97675626864128E1
H,1,1063677,102,3,10,15800,1,10003013503-59,10003013503,-7.56729874947716E1,3.97677006199277E1
H,1,409159,102,3,10,15500,1,10003013503-60,10003013503,-7.56741897605368E1,3.97672999695151E1
H,1,1063677,102,3,10,15800,1,10003013503-61,10003013503,-7.56723696396903E1,3.97674843080996E1
H,1,644880,102,3,10,21950,1,10003013503-62,10003013503,-7.56724171925108E1,3.97678434727697E1
H,1,1123689,102,3,10,16700,1,10003013503-63,10003013503,-7.56803393529694E1,3.97669896001355E1
H,1,594516,102,3,10,24000,1,10003013503-64,10003013503,-7.56805101669735E1,3.97668375454807E1
H,1,594516,102,3,10,24000,1,10003013503-65,10003013503,-7.56807551959231E1,3.97670799781222E1
H,1,99838,102,3,10,20000,1,10003013503-66,10003013503,-7.56786410593492E1,3.97668772296542E1
H,1,99838,102,3,10,20000,1,10003013503-67,10003013503,-7.56785523243514E1,3.97662828499853E1
H,1,58217,102,3,10,16100,1,10003013503-68,10003013503,-7.56786450277035E1,3.97666312729571E1
H,1,1271036,102,3,10,15800,1,10003013503-69,10003013503,-7.56780936212122E1,3.976598783559E1
H,1,381593,102,3,10,15000,1,10003013503-70,10003013503,-7.56785652821057E1,3.9765860626948E1
H,1,945922,102,3,10,16200,1,10003013503-71,10003013503,-7.57059709570564E1,3.97665637910554E1
H,1,96983,102,3,10,25000,1,10003013503-72,10003013503,-7.57059066948037E1,3.97668443993345E1
H,1,1286504,102,3,10,32000,1,10003013503-73,10003013503,-7.57056546532086E1,3.97671862592431E1
H,1,770453,102,3,10,30000,1,10003013503-74,10003013503,-7.570500504531E1,3.97674664057885E1
H,1,171744,102,3,10,34000,1,10003013503-75,10003013503,-7.57050509555071E1,3.97678673291854E1
H,1,70722,102,3,10,32000,1,10003013503-76,10003013503,-7.57048793065234E1,3.97675039699177E1
H,1,105940,102,3,10,33200,1,10003013503-77,10003013503,-7.5696670525618E1,3.9794317987179E1
H,1,992425,102,3,10,30000,1,10003013503-78,10003013503,-7.56970067590615E1,3.97946738933596E1
H,1,688828,102,3,10,26500,1,10003013503-79,10003013503,-7.56977647601748E1,3.9795162819285E1
H,1,956692,102,3,10,25300,1,10003013503-80,10003013503,-7.56976796561945E1,3.97948074172436E1
H,1,34347,102,3,10,25100,1,10003013503-81,10003013503,-7.56976145149856E1,3.97948134157676E1
H,1,371544,102,3,10,33800,1,10003013503-82,10003013503,-7.56984975679707E1,3.9795173175253E1
H,1,711527,102,3,10,30000,1,10003013503-83,10003013503,-7.56988500032496E1,3.97958634505435E1
H,1,1266409,102,3,10,34300,1,10003013503-84,10003013503,-7.5698966193533E1,3.9795727872126E1
H,1,123800,102,3,10,25000,1,10003013503-85,10003013503,-7.56997525084436E1,3.97960917857695E1
H,1,1017000,102,3,10,28200,1,10003013503-86,10003013503,-7.56993021328132E1,3.9795911677752E1
H,1,1240781,102,3,10,28100,1,10003013503-87,10003013503,-7.57003090463611E1,3.97961928990533E1
H,1,1020757,102,3,10,30820,1,10003013503-88,10003013503,-7.57011119126068E1,3.97967082341921E1
H,1,104565,102,3,10,27000,1,10003013503-89,10003013503,-7.57023997771446E1,3.97969881651377E1
H,1,958146,102,3,10,28000,1,10003013503-90,10003013503,-7.5701680494121E1,3.97972605889253E1
H,1,213619,102,3,10,33100,1,10003013503-91,10003013503,-7.5701433666899E1,3.97967690628202E1
H,1,426446,102,3,10,35000,1,10003013503-92,10003013503,-7.57015900481252E1,3.97967289195367E1
H,1,292780,102,3,10,39000,1,10003013503-93,10003013503,-7.5702558434976E1,3.97973614844784E1
H,1,1411841,102,3,10,47000,1,10003013503-94,10003013503,-7.57029171389674E1,3.97980245158685E1
H,1,1411841,102,3,10,47000,1,10003013503-95,10003013503,-7.57032350789148E1,3.97977480430307E1
H,1,415249,102,3,10,47000,1,10003013503-96,10003013503,-7.57033592954806E1,3.97981662358441E1
H,1,1476582,102,3,10,48000,1,10003013503-97,10003013503,-7.57035778396204E1,3.97983232330807E1
H,1,412135,102,3,10,36000,1,10003013503-98,10003013503,-7.57041812969785E1,3.97977275867636E1
H,1,286527,102,3,10,35000,1,10003013503-99,10003013503,-7.57048239468557E1,3.97986371826677E1
H,1,858542,102,3,10,48700,1,10003013503-100,10003013503,-7.57051272170143E1,3.97988641860397E1
H,1,155449,102,3,10,36000,1,10003013503-101,10003013503,-7.57055019000436E1,3.97989319936367E1
H,1,819025,102,3,10,35400,1,10003013503-102,10003013503,-7.57051055710507E1,3.97992487428031E1
H,1,348891,102,3,10,43300,1,10003013503-103,10003013503,-7.57056343109617E1,3.97994789482175E1
H,1,345252,102,3,10,41020,1,10003013503-104,10003013503,-7.57144536203021E1,3.97936279533208E1
H,1,1365652,102,3,10,37800,1,10003013503-105,10003013503,-7.57138076622043E1,3.97939596157694E1
H,1,819025,102,3,10,35400,1,10003013503-106,10003013503,-7.57140530889117E1,3.97938583713794E1
H,1,1281634,102,3,10,40200,1,10003013503-107,10003013503,-7.57137550014038E1,3.97939917225636E1
H,1,1281634,102,3,10,40200,1,10003013503-108,10003013503,-7.57060894839565E1,3.9798314895184E1
H,1,1281634,102,3,10,40200,1,10003013503-109,10003013503,-7.57057711328751E1,3.97969995464741E1
H,1,559499,102,3,10,49120,1,10003013503-110,10003013503,-7.57062557641044E1,3.97976828275446E1
H,1,89349,102,3,10,45000,1,10003013503-111,10003013503,-7.57063032377682E1,3.9796528747649E1
