RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,1261217,102,3,10,1700,1,10003012000-1,10003012000,-7.56157068552064E1,3.97228888694981E1
H,1,666613,102,3,10,9200,1,10003012000-2,10003012000,-7.56155504860224E1,3.97232689628343E1
H,1,791265,102,3,10,0,1,10003012000-3,10003012000,-7.56152531117868E1,3.9723036682173E1
H,1,769575,102,3,10,0,1,10003012000-4,10003012000,-7.56157093056666E1,3.97237701471033E1
H,1,1030381,102,3,10,4000,1,10003012000-5,10003012000,-7.56223772370144E1,3.97246090494301E1
H,1,1309363,102,3,10,0,1,10003012000-6,10003012000,-7.5622635584981E1,3.97243556722247E1
H,1,20801,102,3,10,80010,1,10003012000-7,10003012000,-7.56224903833417E1,3.9724439671784E1
H,1,1309363,102,3,10,0,1,10003012000-8,10003012000,-7.56221488694781E1,3.97243027379687E1
H,1,955668,102,3,10,190,1,10003012000-9,10003012000,-7.56223453283213E1,3.97244937695671E1
H,1,1110287,102,3,10,5470,1,10003012000-10,10003012000,-7.56218347483117E1,3.97250521928387E1
H,1,1095942,102,3,10,800,1,10003012000-11,10003012000,-7.56244144944611E1,3.97233127322118E1
H,1,858675,102,3,10,1100,1,10003012000-12,10003012000,-7.56246008414922E1,3.97230906433046E1
H,1,938735,102,3,10,3000,1,10003012000-13,10003012000,-7.56231294649728E1,3.9724507335977E1
H,1,1240096,102,3,10,7500,1,10003012000-14,10003012000,-7.5623600740235E1,3.97238363801923E1
H,1,1255345,102,3,10,1500,1,10003012000-15,10003012000,-7.56251518863202E1,3.97233746466732E1
H,1,376529,102,3,10,6700,1,10003012000-16,10003012000,-7.56250609446893E1,3.97234893705451E1
H,1,1406099,102,3,10,6200,1,10003012000-17,10003012000,-7.56242116305935E1,3.97235241314313E1
H,1,14842,102,3,10,4500,1,10003012000-18,10003012000,-7.56227322425683E1,3.97238337154551E1
H,1,1138253,102,3,10,2800,1,10003012000-19,10003012000,-7.5623968863227E1,3.9724016342524E1
H,1,784926,102,3,10,7000,1,10003012000-20,10003012000,-7.56252513498181E1,3.9722860221528E1
H,1,790185,102,3,10,9000,1,10003012000-21,10003012000,-7.56172962664437E1,3.9723447093822E1
H,1,1020419,102,3,10,8000,1,10003012000-22,10003012000,-7.5618025513622E1,3.97227889208663E1
H,1,784926,102,3,10,7000,1,10003012000-23,10003012000,-7.56171670668426E1,3.97236172933168E1
H,1,1165564,102,3,10,1900,1,10003012000-24,10003012000,-7.56178256539266E1,3.97233079539097E1
H,1,1020419,102,3,10,8000,1,10003012000-25,10003012000,-7.56182066188742E1,3.97226255336997E1
H,1,568975,102,3,10,7200,1,10003012000-26,10003012000,-7.56176672294648E1,3.97224840535918E1
H,1,568975,102,3,10,7200,1,10003012000-27,10003012000,-7.5618548381465E1,3.97222329465052E1
H,1,182822,102,3,10,7200,1,10003012000-28,10003012000,-7.56190265117172E1,3.9723330031249E1
H,1,757698,102,3,10,7700,1,10003012000-29,10003012000,-7.5618739100813E1,3.9722828552826E1
H,1,8806,102,3,10,8400,1,10003012000-30,10003012000,-7.56183436176418E1,3.9723113601225E1
H,1,1140536,102,3,10,4200,1,10003012000-31,10003012000,-7.56186103600958E1,3.97234106637417E1
H,1,851865,102,3,10,3400,1,10003012000-32,10003012000,-7.56164446072355E1,3.97218758141553E1
H,1,358828,102,3,10,8400,1,10003012000-33,10003012000,-7.56161924123862E1,3.97216533284707E1
H,1,358828,102,3,10,8400,1,10003012000-34,10003012000,-7.5616961878399E1,3.97220398941424E1
H,1,358828,102,3,10,8400,1,10003012000-35,10003012000,-7.56167471719155E1,3.97218801992544E1
H,1,153960,102,3,10,9800,1,10003012000-36,10003012000,-7.56167452174241E1,3.97219728016498E1
H,1,603628,102,3,10,5000,1,10003012000-37,10003012000,-7.56178588357415E1,3.97218934934096E1
H,1,1308030,102,3,10,6450,1,10003012000-38,10003012000,-7.56176180222405E1,3.97217656728593E1
H,1,842751,102,3,10,8000,1,10003012000-39,10003012000,-7.5618316974183E1,3.97220176122002E1
H,1,1066127,102,3,10,0,1,10003012000-40,10003012000,-7.5618201681558E1,3.9722195044314E1
H,1,1189745,102,3,10,2400,1,10003012000-41,10003012000,-7.56187006914794E1,3.97222812412667E1
H,1,1433939,102,3,10,8400,1,10003012000-42,10003012000,-7.56189247710561E1,3.97224880650402E1
H,1,820110,102,3,10,9900,1,10003012000-43,10003012000,-7.56192917580086E1,3.97219695492067E1
H,1,535307,102,3,10,0,1,10003012000-44,10003012000,-7.56191966844445E1,3.97219850873786E1
H,1,686472,102,3,10,8400,1,10003012000-45,10003012000,-7.56198357473064E1,3.97220711579812E1
H,1,77785,102,3,10,9600,1,10003012000-46,10003012000,-7.56188897788231E1,3.97235847805516E1
H,1,455456,102,3,10,0,1,10003012000-47,10003012000,-7.56180590962733E1,3.9724639608304E1
H,1,814856,102,3,10,7500,1,10003012000-48,10003012000,-7.56187848286797E1,3.9723281183009E1
H,1,1387546,102,3,10,40,1,10003012000-49,10003012000,-7.56183391761951E1,3.97243120337635E1
H,1,1462786,102,3,10,8900,1,10003012000-50,10003012000,-7.56181063864523E1,3.97240424752436E1
H,1,1462786,102,3,10,8900,1,10003012000-51,10003012000,-7.5618200476993E1,3.97239241757498E1
H,1,1487068,102,3,10,7400,1,10003012000-52,10003012000,-7.5619580857287E1,3.97228680875023E1
H,1,1487068,102,3,10,7400,1,10003012000-53,10003012000,-7.56193060974267E1,3.97234397314621E1
H,1,1487068,102,3,10,7400,1,10003012000-54,10003012000,-7.561938761399E1,3.9722649095037E1
H,1,228627,102,3,10,12000,1,10003012000-55,10003012000,-7.56199709007251E1,3.97224917512932E1
H,1,1062062,102,3,10,12000,1,10003012000-56,10003012000,-7.56189104867705E1,3.97232247680297E1
H,1,805645,102,3,10,11800,1,10003012000-57,10003012000,-7.5619639642336E1,3.97224041725068E1
H,1,581816,102,3,10,11040,1,10003012000-58,10003012000,-7.56199857887944E1,3.97227775744943E1
H,1,1125733,102,3,10,10200,1,10003012000-59,10003012000,-7.56201346383917E1,3.9722464025333E1
H,1,767273,102,3,10,12000,1,10003012000-60,10003012000,-7.56201301175066E1,3.97226492329227E1
H,1,1273123,102,3,10,12000,1,10003012000-61,10003012000,-7.56206943644498E1,3.97222724038207E1
H,1,82769,102,3,10,13400,1,10003012000-62,10003012000,-7.56209562019546E1,3.972243673468E1
H,1,1125733,102,3,10,10200,1,10003012000-63,10003012000,-7.56215199270246E1,3.97221629499392E1
H,1,361248,102,3,10,10500,1,10003012000-64,10003012000,-7.56214533095456E1,3.97222589893166E1
H,1,882005,102,3,10,14300,1,10003012000-65,10003012000,-7.56216912237292E1,3.97222888522332E1
H,1,736728,102,3,10,13400,1,10003012000-66,10003012000,-7.56217972435284E1,3.97229810211295E1
H,1,1288967,102,3,10,12000,1,10003012000-67,10003012000,-7.5622308097672E1,3.97223928553074E1
H,1,1008333,102,3,10,14210,1,10003012000-68,10003012000,-7.56229229675747E1,3.9722224098599E1
H,1,274225,102,3,10,12800,1,10003012000-69,10003012000,-7.56224659228265E1,3.97222334925993E1
H,1,229583,102,3,10,11200,1,10003012000-70,10003012000,-7.56227040501751E1,3.97232355833714E1
H,1,1412360,102,3,10,11000,1,10003012000-71,10003012000,-7.56231912216727E1,3.97225882769968E1
H,1,566113,102,3,10,20000,1,10003012000-72,10003012000,-7.56230295035976E1,3.9722746818367E1
H,1,255141,102,3,10,24400,3,10003012000-73,10003012000,-7.56234868905356E1,3.9722521253612E1
H,1,1360770,102,3,10,23800,1,10003012000-74,10003012000,-7.5624173927361E1,3.9722736836259E1
H,1,630312,102,3,10,18200,1,10003012000-75,10003012000,-7.5624082691112E1,3.97228460001025E1
H,1,214197,102,3,10,16500,1,10003012000-76,10003012000,-7.56248816223682E1,3.97230846793225E1
H,1,1345616,102,3,10,15000,1,10003012000-77,10003012000,-7.5624977544098E1,3.97227557564794E1
H,1,918999,102,3,10,19000,1,10003012000-78,10003012000,-7.56249563682596E1,3.97227747129955E1
H,1,527264,102,3,10,21000,1,10003012000-79,10003012000,-7.56258060008987E1,3.97229077926341E1
H,1,552104,102,3,10,17000,1,10003012000-80,10003012000,-7.56258383865155E1,3.97230408743235E1
H,1,610171,102,3,10,18100,1,10003012000-81,10003012000,-7.56253620173198E1,3.9723077313978E1
H,1,380209,102,3,10,18400,1,10003012000-82,10003012000,-7.56260674870547E1,3.97233427124996E1
H,1,492344,102,3,10,19900,1,10003012000-83,10003012000,-7.56263289453875E1,3.97229632824632E1
H,1,1385612,102,3,10,22700,1,10003012000-84,10003012000,-7.56262408029025E1,3.97234539330151E1
H,1,764743,102,3,10,15600,1,10003012000-85,10003012000,-7.56267712049747E1,3.97234015907267E1
H,1,258938,102,3,10,18100,1,10003012000-86,10003012000,-7.5628138839104E1,3.9723445109796E1
H,1,333031,102,3,10,21700,1,10003012000-87,10003012000,-7.56281372066714E1,3.9723560642381E1
H,1,1489760,102,3,10,17600,1,10003012000-88,10003012000,-7.56272236326573E1,3.97234023980301E1
H,1,1215257,102,3,10,18700,1,10003012000-89,10003012000,-7.56270524262801E1,3.9723531440379E1
H,1,975699,102,3,10,19500,1,10003012000-90,10003012000,-7.56282548783443E1,3.97235885356618E1
H,1,1414327,102,3,10,21870,1,10003012000-91,10003012000,-7.56287814019093E1,3.97241278570431E1
H,1,310149,102,3,10,20300,1,10003012000-92,10003012000,-7.56288987532891E1,3.97239252788754E1
H,1,771120,102,3,10,17300,1,10003012000-93,10003012000,-7.5629405397918E1,3.9723999459382E1
H,1,1489760,102,3,10,17600,1,10003012000-94,10003012000,-7.5629731306882E1,3.97243391166224E1
H,1,929170,102,3,10,17200,1,10003012000-95,10003012000,-7.5629898819218E1,3.97246531482768E1
H,1,641260,102,3,10,20500,1,10003012000-96,10003012000,-7.5629901965927E1,3.97243442165014E1
H,1,908598,102,3,10,17300,1,10003012000-97,10003012000,-7.56302649270926E1,3.97245580330023E1
H,1,1489760,102,3,10,17600,1,10003012000-98,10003012000,-7.5630692413762E1,3.97246383901723E1
H,1,1191442,102,3,10,16600,1,10003012000-99,10003012000,-7.56305255309225E1,3.97245921731245E1
H,1,1345599,102,3,10,22004,1,10003012000-100,10003012000,-7.56314207895792E1,3.9724806869748E1
H,1,942056,102,3,10,23000,1,10003012000-101,10003012000,-7.5631201489432E1,3.97247558961763E1
H,1,1210935,102,3,10,16800,1,10003012000-102,10003012000,-7.56315346499377E1,3.9725190282929E1
H,1,1091853,102,3,10,15200,1,10003012000-103,10003012000,-7.56321720698856E1,3.97247903101128E1
H,1,907891,102,3,10,21000,1,10003012000-104,10003012000,-7.56317788508051E1,3.97252065692955E1
H,1,907891,102,3,10,21000,1,10003012000-105,10003012000,-7.56327632749594E1,3.9724902941843E1
H,1,988823,102,3,10,16910,1,10003012000-106,10003012000,-7.56323885556386E1,3.97247148881232E1
H,1,907891,102,3,10,21000,1,10003012000-107,10003012000,-7.5632974167463E1,3.97249210991097E1
H,1,1393554,102,3,10,19600,1,10003012000-108,10003012000,-7.56327555744836E1,3.9724969469924E1
H,1,438527,102,3,10,21600,1,10003012000-109,10003012000,-7.56334439093781E1,3.97253049497324E1
H,1,646561,102,3,10,18000,1,10003012000-110,10003012000,-7.5633331090305E1,3.97248784421853E1
H,1,44404,102,3,10,15600,1,10003012000-111,10003012000,-7.56340194666611E1,3.97246673354678E1
H,1,213984,102,3,10,17400,1,10003012000-112,10003012000,-7.5621356377242E1,3.97228439800512E1
H,1,1055816,102,3,10,20030,1,10003012000-113,10003012000,-7.56218721387135E1,3.97230017124414E1
H,1,246707,102,3,10,21300,1,10003012000-114,10003012000,-7.56222298472433E1,3.97234949743322E1
H,1,136553,102,3,10,24000,1,10003012000-115,10003012000,-7.56215079293361E1,3.97226942105783E1
H,1,332651,102,3,10,16800,1,10003012000-116,10003012000,-7.56224124054638E1,3.97237375097655E1
H,1,1188768,102,3,10,15600,1,10003012000-117,10003012000,-7.56224818366231E1,3.972359637047E1
H,1,289129,102,3,10,15500,1,10003012000-118,10003012000,-7.5622165929285E1,3.97239484241883E1
