RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,955668,102,3,10,190,1,10003011206-1,10003011206,-7.55348691158037E1,3.98278153889647E1
H,1,858675,102,3,10,1100,1,10003011206-2,10003011206,-7.55348606702358E1,3.9827339787326E1
H,1,523721,102,3,10,7300,1,10003011206-3,10003011206,-7.55346923691416E1,3.9827525322251E1
H,1,384082,102,3,10,480,1,10003011206-4,10003011206,-7.55348455330974E1,3.9827984826396E1
H,1,1138253,102,3,10,2800,1,10003011206-5,10003011206,-7.55342494759598E1,3.98282590871166E1
H,1,529919,102,3,10,1500,1,10003011206-6,10003011206,-7.5534901877557E1,3.98284274617633E1
H,1,1046594,102,3,10,0,1,10003011206-7,10003011206,-7.55343786621375E1,3.98291142721363E1
H,1,107233,102,3,10,9834,1,10003011206-8,10003011206,-7.55347477922691E1,3.9829080193267E1
H,1,625921,102,3,10,9910,1,10003011206-9,10003011206,-7.55345559600497E1,3.98293220398618E1
H,1,861353,102,3,10,0,1,10003011206-10,10003011206,-7.55358359424038E1,3.98125632105953E1
H,1,1308030,102,3,10,6450,1,10003011206-11,10003011206,-7.5535974023424E1,3.98124462152602E1
H,1,1472248,102,3,10,1500,1,10003011206-12,10003011206,-7.55358741143081E1,3.98135183313303E1
H,1,242929,102,3,10,7900,1,10003011206-13,10003011206,-7.55356795381223E1,3.98125737437978E1
H,1,128403,102,3,10,13000,1,10003011206-14,10003011206,-7.55356213733281E1,3.9813662429459E1
H,1,228627,102,3,10,12000,1,10003011206-15,10003011206,-7.55356827625066E1,3.981364545948E1
H,1,1399987,102,3,10,12100,1,10003011206-16,10003011206,-7.5535803337069E1,3.98134923178603E1
H,1,1382201,102,3,10,13000,1,10003011206-17,10003011206,-7.5535576082496E1,3.981430888863E1
H,1,679478,102,3,10,11300,1,10003011206-18,10003011206,-7.55357576020586E1,3.98144156666741E1
H,1,1222330,102,3,10,13500,1,10003011206-19,10003011206,-7.5535555131662E1,3.98144500480936E1
H,1,1008333,102,3,10,14210,1,10003011206-20,10003011206,-7.5535286651382E1,3.98149000026972E1
H,1,426102,102,3,10,23000,1,10003011206-21,10003011206,-7.55359251220838E1,3.98147722481704E1
H,1,918999,102,3,10,19000,1,10003011206-22,10003011206,-7.55355559197E1,3.98148114838044E1
H,1,214197,102,3,10,16500,1,10003011206-23,10003011206,-7.55356986374477E1,3.98152389130767E1
H,1,376245,102,3,10,17000,1,10003011206-24,10003011206,-7.55356809472135E1,3.98155303114513E1
H,1,552104,102,3,10,17000,1,10003011206-25,10003011206,-7.55349779152037E1,3.9815832496692E1
H,1,805373,102,3,10,17000,1,10003011206-26,10003011206,-7.55354389146655E1,3.9816144583499E1
H,1,310149,102,3,10,20300,1,10003011206-27,10003011206,-7.55353654919737E1,3.9815846649781E1
H,1,1385612,102,3,10,22700,1,10003011206-28,10003011206,-7.55351305000691E1,3.9816748674141E1
H,1,232667,102,3,10,22000,1,10003011206-29,10003011206,-7.5535561432588E1,3.98166153769352E1
H,1,929170,102,3,10,17200,1,10003011206-30,10003011206,-7.55351993960652E1,3.98174454207791E1
H,1,1415696,102,3,10,18000,1,10003011206-31,10003011206,-7.55352604832533E1,3.98172816603975E1
H,1,1215257,102,3,10,18700,1,10003011206-32,10003011206,-7.5535392381372E1,3.9817429346286E1
H,1,1179787,102,3,10,24500,1,10003011206-33,10003011206,-7.553508142795E1,3.9817803594306E1
H,1,646561,102,3,10,18000,1,10003011206-34,10003011206,-7.55356905721402E1,3.98178560687144E1
