RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,51899,102,3,10,2200,1,10003011400-1,10003011400,-7.55183333230002E1,3.98100914669913E1
H,1,153960,102,3,10,9800,1,10003011400-2,10003011400,-7.55186832763764E1,3.9809845040053E1
H,1,104055,102,3,10,9800,1,10003011400-3,10003011400,-7.55187084082927E1,3.98106597561353E1
H,1,625921,102,3,10,9910,1,10003011400-4,10003011400,-7.55190653260873E1,3.9810432465055E1
H,1,494843,102,3,10,6100,1,10003011400-5,10003011400,-7.55197000931512E1,3.98109300975413E1
H,1,806374,102,3,10,10100,1,10003011400-6,10003011400,-7.55191384472772E1,3.9810923637493E1
H,1,128403,102,3,10,13000,1,10003011400-7,10003011400,-7.55200219293967E1,3.98110947932061E1
H,1,1406338,102,3,10,13200,1,10003011400-8,10003011400,-7.55198195315768E1,3.98112304198573E1
H,1,930653,102,3,10,11400,1,10003011400-9,10003011400,-7.55202662488911E1,3.98109701953281E1
H,1,1125733,102,3,10,10200,1,10003011400-10,10003011400,-7.55211258494406E1,3.98117185389002E1
H,1,361248,102,3,10,10500,1,10003011400-11,10003011400,-7.55206481247607E1,3.98114954332098E1
H,1,736728,102,3,10,13400,1,10003011400-12,10003011400,-7.55211197555412E1,3.98119496913123E1
H,1,1288967,102,3,10,12000,1,10003011400-13,10003011400,-7.55205442242643E1,3.9811699813973E1
H,1,1100910,102,3,10,10000,1,10003011400-14,10003011400,-7.552174997514E1,3.98119543176624E1
H,1,1468827,102,3,10,14300,1,10003011400-15,10003011400,-7.5521598096273E1,3.98117252832356E1
H,1,788128,102,3,10,14400,1,10003011400-16,10003011400,-7.55223203646952E1,3.98123945299956E1
H,1,1100910,102,3,10,10000,1,10003011400-17,10003011400,-7.55223202293057E1,3.9812302276506E1
H,1,971032,102,3,10,13200,1,10003011400-18,10003011400,-7.55229337763395E1,3.98124806915947E1
H,1,1468827,102,3,10,14300,1,10003011400-19,10003011400,-7.5523141498493E1,3.98127290118443E1
H,1,1468827,102,3,10,14300,1,10003011400-20,10003011400,-7.55230586432021E1,3.9812576131897E1
H,1,315557,102,3,10,12000,1,10003011400-21,10003011400,-7.55232738348456E1,3.98124961900704E1
H,1,788128,102,3,10,14400,1,10003011400-22,10003011400,-7.55236157692652E1,3.98118720473321E1
H,1,1412360,102,3,10,11000,1,10003011400-23,10003011400,-7.55242361299642E1,3.98116785792153E1
H,1,214762,102,3,10,16100,1,10003011400-24,10003011400,-7.552460071541E1,3.98119086537757E1
H,1,1453472,102,3,10,24000,1,10003011400-25,10003011400,-7.55250060610404E1,3.98113249448057E1
H,1,499686,102,3,10,18400,1,10003011400-26,10003011400,-7.55250773365662E1,3.98116782844581E1
H,1,376245,102,3,10,17000,1,10003011400-27,10003011400,-7.552496892698E1,3.981185370844E1
H,1,1118803,102,3,10,21700,1,10003011400-28,10003011400,-7.5524724448012E1,3.98120143755E1
H,1,1489760,102,3,10,17600,1,10003011400-29,10003011400,-7.55248596113707E1,3.98119310175548E1
H,1,908598,102,3,10,17300,1,10003011400-30,10003011400,-7.5525575729742E1,3.98114391967327E1
H,1,1453306,102,3,10,16700,1,10003011400-31,10003011400,-7.55254656622668E1,3.98117454909045E1
H,1,232667,102,3,10,22000,1,10003011400-32,10003011400,-7.55270784056835E1,3.9810958581101E1
H,1,1489760,102,3,10,17600,1,10003011400-33,10003011400,-7.5525823844768E1,3.98112095530532E1
H,1,1210935,102,3,10,16800,1,10003011400-34,10003011400,-7.55266207752568E1,3.9810867772306E1
H,1,1210935,102,3,10,16800,1,10003011400-35,10003011400,-7.55273598027338E1,3.981048971708E1
H,1,527434,102,3,10,20600,1,10003011400-36,10003011400,-7.55201847429464E1,3.98101399814501E1
H,1,806601,102,3,10,16100,1,10003011400-37,10003011400,-7.55200947306323E1,3.98103303410697E1
H,1,123167,102,3,10,19000,1,10003011400-38,10003011400,-7.55213235112203E1,3.98091936814424E1
