RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,769575,102,3,10,0,1,10003010800-1,10003010800,-7.55184471602996E1,3.97623765632346E1
H,1,85330,102,3,10,860,1,10003010800-2,10003010800,-7.55179839917072E1,3.97623096620814E1
H,1,85330,102,3,10,860,1,10003010800-3,10003010800,-7.55177724722946E1,3.97628656756842E1
H,1,387201,102,3,10,0,1,10003010800-4,10003010800,-7.55182252849815E1,3.9762440585828E1
H,1,259012,102,3,10,3000,1,10003010800-5,10003010800,-7.55178981214522E1,3.97628525828668E1
H,1,544546,102,3,10,3000,1,10003010800-6,10003010800,-7.55168977546591E1,3.97630906853004E1
H,1,718931,102,3,10,10,1,10003010800-7,10003010800,-7.55114022563517E1,3.97777495622704E1
H,1,1255345,102,3,10,1500,1,10003010800-8,10003010800,-7.550707737453E1,3.97792430668531E1
H,1,523721,102,3,10,7300,1,10003010800-9,10003010800,-7.55064323855744E1,3.97791932635155E1
H,1,1165564,102,3,10,1900,1,10003010800-10,10003010800,-7.55121753330707E1,3.9777869605587E1
H,1,1165564,102,3,10,1900,1,10003010800-11,10003010800,-7.5507644335304E1,3.97785028249745E1
H,1,1406099,102,3,10,6200,1,10003010800-12,10003010800,-7.55112790441306E1,3.97780001036397E1
H,1,851865,102,3,10,3400,1,10003010800-13,10003010800,-7.55071553896703E1,3.97791820206916E1
H,1,956314,102,3,10,0,1,10003010800-14,10003010800,-7.55082332616917E1,3.97782891431643E1
H,1,568975,102,3,10,7200,1,10003010800-15,10003010800,-7.55077421946685E1,3.97790242267556E1
H,1,1038645,102,3,10,9580,1,10003010800-16,10003010800,-7.55072000425206E1,3.97793442970497E1
H,1,1041974,102,3,10,6700,1,10003010800-17,10003010800,-7.55073244477237E1,3.97793377973947E1
H,1,1472248,102,3,10,1500,1,10003010800-18,10003010800,-7.55112788726797E1,3.97778832226747E1
H,1,834583,102,3,10,0,1,10003010800-19,10003010800,-7.55118162726948E1,3.97778648193038E1
H,1,625921,102,3,10,9910,1,10003010800-20,10003010800,-7.55110261778952E1,3.9777863022467E1
H,1,625921,102,3,10,9910,1,10003010800-21,10003010800,-7.55096806989056E1,3.9778213543381E1
H,1,826220,102,3,10,4000,1,10003010800-22,10003010800,-7.55073033355616E1,3.97790629291252E1
H,1,686472,102,3,10,8400,1,10003010800-23,10003010800,-7.55107170033592E1,3.97781817654302E1
H,1,455456,102,3,10,0,1,10003010800-24,10003010800,-7.55080750986866E1,3.97787409667625E1
H,1,1387546,102,3,10,40,1,10003010800-25,10003010800,-7.55136865510607E1,3.9777032707309E1
H,1,1462786,102,3,10,8900,1,10003010800-26,10003010800,-7.55173411258272E1,3.9776895304839E1
H,1,494843,102,3,10,6100,1,10003010800-27,10003010800,-7.55154288899218E1,3.97767559615892E1
H,1,1487068,102,3,10,7400,1,10003010800-28,10003010800,-7.55139674560368E1,3.97769647576907E1
H,1,1487068,102,3,10,7400,1,10003010800-29,10003010800,-7.5513238356274E1,3.9777765268061E1
H,1,1487068,102,3,10,7400,1,10003010800-30,10003010800,-7.5512269184014E1,3.9777487871386E1
H,1,786421,102,3,10,14000,1,10003010800-31,10003010800,-7.55152244357787E1,3.97770521985602E1
H,1,1062062,102,3,10,12000,1,10003010800-32,10003010800,-7.55120476296024E1,3.9777822687915E1
H,1,128403,102,3,10,13000,1,10003010800-33,10003010800,-7.5516312523574E1,3.97766813178416E1
H,1,806374,102,3,10,10100,1,10003010800-34,10003010800,-7.55141834786193E1,3.97772977570544E1
H,1,786421,102,3,10,14000,1,10003010800-35,10003010800,-7.55136498894805E1,3.9777403463159E1
H,1,267286,102,3,10,11000,1,10003010800-36,10003010800,-7.55163326026018E1,3.97768491750098E1
H,1,885980,102,3,10,10000,1,10003010800-37,10003010800,-7.5513751972356E1,3.97772824144444E1
H,1,316859,102,3,10,14900,1,10003010800-38,10003010800,-7.55127681463875E1,3.97775073277462E1
H,1,581816,102,3,10,11040,1,10003010800-39,10003010800,-7.5515957965598E1,3.97766615387108E1
H,1,461794,102,3,10,14000,1,10003010800-40,10003010800,-7.55157685216694E1,3.97770750594982E1
H,1,428801,102,3,10,14700,1,10003010800-41,10003010800,-7.55235274208907E1,3.97755795412854E1
H,1,1072384,102,3,10,12000,1,10003010800-42,10003010800,-7.55221768250987E1,3.97756521426556E1
H,1,930653,102,3,10,11400,1,10003010800-43,10003010800,-7.55223921976135E1,3.97754664649746E1
H,1,1475105,102,3,10,14200,1,10003010800-44,10003010800,-7.55230424466066E1,3.9775154593821E1
H,1,534382,102,3,10,12000,1,10003010800-45,10003010800,-7.5517957479621E1,3.97764544855945E1
H,1,767273,102,3,10,12000,1,10003010800-46,10003010800,-7.55256041830877E1,3.97752958729113E1
