RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,742382,102,3,10,2800,1,10003011000-1,10003011000,-7.5502409083364E1,3.97702358210636E1,P,200,10,2,34,1,,0,1,3,2800,1,2310,34,1,10003011000-1-1,,
H,1,666613,102,3,10,9200,1,10003011000-2,10003011000,-7.5502965901988E1,3.97703883788782E1,P,103,10,2,21,2,15,0,1,1,9200,1,2540,6,1,10003011000-2-2,,121459689
H,1,387201,102,3,10,0,1,10003011000-3,10003011000,-7.5503539795999E1,3.97701513527481E1,P,200,10,2,53,1,,0,1,6,0,1,4110,10,1,10003011000-3-3,,
H,1,921418,102,3,10,9600,1,10003011000-4,10003011000,-7.55037947676422E1,3.9770278670281E1,P,104,10,2,51,1,,0,1,6,9600,1,3500,34,1,10003011000-4-4,,
H,1,387201,102,3,10,0,1,10003011000-5,10003011000,-7.55020310532918E1,3.97699766782478E1,P,200,10,2,53,1,,0,1,6,0,1,4110,10,1,10003011000-5-5,,
H,1,544546,102,3,10,3000,1,10003011000-6,10003011000,-7.55024854585201E1,3.97705911070876E1,P,200,10,1,58,1,,0,1,1,3000,1,7330,19,1,10003011000-6-6,,528708233
H,1,523721,102,3,10,7300,1,10003011000-7,10003011000,-7.55027488598054E1,3.97705614935084E1,P,101,10,2,64,1,,0,3,6,7300,1,,72,1,10003011000-7-7,,
H,1,523721,102,3,10,7300,1,10003011000-8,10003011000,-7.5502826821826E1,3.9771212430873E1,P,101,10,2,64,1,,0,3,6,7300,1,,72,1,10003011000-8-8,,
H,1,376529,102,3,10,6700,1,10003011000-9,10003011000,-7.55027667293538E1,3.9771083492135E1,P,101,10,2,64,1,,0,1,6,6700,1,710,51,1,10003011000-9-9,,
H,1,1240096,102,3,10,7500,1,10003011000-10,10003011000,-7.55033825417885E1,3.97704726966272E1,P,103,10,1,63,1,,0,1,3,7500,1,4850,42,1,10003011000-10-10,,
H,1,1165564,102,3,10,1900,1,10003011000-11,10003011000,-7.5503181675489E1,3.97705579524072E1,P,300,10,2,69,1,,0,1,6,1900,1,,36,1,10003011000-11-11,,
H,1,1020419,102,3,10,8000,1,10003011000-12,10003011000,-7.55035159426362E1,3.97711532589151E1,P,300,10,2,74,1,,0,1,6,8000,1,3255,42,1,10003011000-12-12,,
H,1,1467987,102,3,10,3500,1,10003011000-13,10003011000,-7.55072269737604E1,3.9773556750455E1,P,102,10,2,71,1,,0,1,6,3500,1,,42,1,10003011000-13-13,,
H,1,852392,102,3,10,1900,1,10003011000-14,10003011000,-7.55072179413673E1,3.97739018334102E1,P,300,10,1,74,1,,0,1,6,1900,1,,42,1,10003011000-14-14,,
H,1,568975,102,3,10,7200,1,10003011000-15,10003011000,-7.55076079464516E1,3.97738099586998E1,P,300,10,2,78,1,,0,1,6,7200,1,,54,1,10003011000-15-15,,
H,1,358828,102,3,10,8400,1,10003011000-16,10003011000,-7.55069324454751E1,3.97744562054051E1,P,200,10,1,82,1,,0,1,6,8400,1,,36,1,10003011000-16-16,,
H,1,1140536,102,3,10,4200,1,10003011000-17,10003011000,-7.5502256631849E1,3.97707165341444E1,P,300,10,1,83,1,,0,1,6,4200,1,,10,1,10003011000-17-17,,
H,1,529919,102,3,10,1500,1,10003011000-18,10003011000,-7.55021538318536E1,3.97712152355846E1,P,101,10,2,83,1,,0,1,6,1500,1,,42,1,10003011000-18-18,,
H,1,465928,102,3,10,7300,1,10003011000-19,10003011000,-7.55022645932254E1,3.97705470578943E1,P,300,10,1,76,1,,0,13,6,7300,1,,36,1,10003011000-19-19,,
H,1,1041974,102,3,10,6700,1,10003011000-20,10003011000,-7.55026067624333E1,3.97704989353066E1,P,104,10,1,83,1,,0,1,6,6700,1,,8,1,10003011000-20-20,,
H,1,465928,102,3,10,7300,1,10003011000-21,10003011000,-7.55024799419301E1,3.97707440950023E1,P,300,10,1,76,1,,0,13,6,7300,1,,36,1,10003011000-21-21,,
H,1,603628,102,3,10,5000,1,10003011000-22,10003011000,-7.55023673619511E1,3.97710879518063E1,P,104,10,2,86,1,,0,1,6,5000,1,,34,1,10003011000-22-22,,
H,1,1308030,102,3,10,6450,1,10003011000-23,10003011000,-7.55000695808853E1,3.9772347630742E1,P,300,10,2,86,1,,0,1,6,6450,1,5910,42,1,10003011000-23-23,,
H,1,153960,102,3,10,9800,1,10003011000-24,10003011000,-7.55007479914994E1,3.97717992250827E1,P,102,10,2,86,1,,0,1,6,9800,1,,17,1,10003011000-24-24,,
