RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,955668,102,3,10,190,1,10003011205-1,10003011205,-7.55165938969905E1,3.9819924764914E1,P,300,10,1,48,1,,0,1,1,190,1,4250,10,1,10003011205-1-1,,481927077
H,1,921418,102,3,10,9600,1,10003011205-2,10003011205,-7.55171577234101E1,3.98197991880595E1,P,104,10,2,51,1,,0,1,6,9600,1,3500,34,1,10003011205-2-2,,
H,1,921418,102,3,10,9600,1,10003011205-3,10003011205,-7.5517188972317E1,3.98199871724157E1,P,104,10,2,51,1,,0,1,6,9600,1,3500,34,1,10003011205-3-3,,
H,1,1095942,102,3,10,800,1,10003011205-4,10003011205,-7.55177929307602E1,3.98204909378481E1,P,300,10,2,57,1,,0,1,6,800,1,3640,36,1,10003011205-4-4,,
H,1,523721,102,3,10,7300,1,10003011205-5,10003011205,-7.55179468088281E1,3.9820208826399E1,P,101,10,2,64,1,,0,3,6,7300,1,,72,1,10003011205-5-5,,
H,1,866055,102,3,10,6500,1,10003011205-6,10003011205,-7.55178560279718E1,3.98199366739245E1,P,103,10,2,62,1,,0,1,6,6500,1,5400,42,1,10003011205-6-6,,
H,1,384082,102,3,10,480,1,10003011205-7,10003011205,-7.55187292145403E1,3.98205982659316E1,P,104,10,2,65,1,,0,1,6,480,1,,10,1,10003011205-7-7,,
H,1,8806,102,3,10,8400,1,10003011205-8,10003011205,-7.55192686850161E1,3.9820482552535E1,P,300,10,2,83,1,,0,1,6,8400,1,,11,1,10003011205-8-8,,
H,1,358828,102,3,10,8400,1,10003011205-9,10003011205,-7.55189530379074E1,3.98204560958726E1,P,200,10,1,82,1,,0,1,6,8400,1,,36,1,10003011205-9-9,,
H,1,1140536,102,3,10,4200,1,10003011205-10,10003011205,-7.5519530410126E1,3.98206582275012E1,P,300,10,1,83,1,,0,1,6,4200,1,,10,1,10003011205-10-10,,
H,1,1046594,102,3,10,0,1,10003011205-11,10003011205,-7.55009606191014E1,3.98246589145838E1,P,300,10,1,80,1,,0,1,6,0,2,,110,1,10003011205-11-11,,
H,1,1038645,102,3,10,9580,1,10003011205-12,10003011205,-7.55013618627585E1,3.98238385334471E1,P,101,10,1,75,1,,0,1,6,9580,1,,10,1,10003011205-12-12,,
H,1,476958,102,3,10,0,1,10003011205-13,10003011205,-7.55012961249487E1,3.98244502585483E1,P,101,10,2,89,1,,0,1,6,0,1,,10,1,10003011205-13-13,,
