RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,524185,300,3,10,5000,1,10005050703-1,10005050703,-7.51731374339715E1,3.85963650352764E1
H,1,742382,300,3,10,2800,1,10005050703-2,10005050703,-7.52677013857678E1,3.8601104712125E1
H,1,1309363,300,3,10,0,1,10005050703-3,10005050703,-7.52674437952748E1,3.86010838267158E1
H,1,1332975,300,3,10,490,1,10005050703-4,10005050703,-7.52662183167534E1,3.86012893496795E1
H,1,85330,300,3,10,860,1,10005050703-5,10005050703,-7.5265342319437E1,3.86012313375213E1
H,1,938735,300,3,10,3000,1,10005050703-6,10005050703,-7.52651539941022E1,3.86010303089292E1
H,1,259012,300,3,10,3000,1,10005050703-7,10005050703,-7.52643064268957E1,3.86011157398218E1
H,1,1095942,300,3,10,800,1,10005050703-8,10005050703,-7.52645140913042E1,3.86014592450597E1
H,1,544546,300,3,10,3000,1,10005050703-9,10005050703,-7.52664699681491E1,3.86013028424498E1
H,1,1255345,300,3,10,1500,1,10005050703-10,10005050703,-7.52640849015287E1,3.86008043626428E1
H,1,849818,300,3,10,5000,1,10005050703-11,10005050703,-7.52645301398445E1,3.8601368790965E1
H,1,436881,300,3,10,0,1,10005050703-12,10005050703,-7.52635928276497E1,3.86011327699074E1
H,1,1240096,300,3,10,7500,1,10005050703-13,10005050703,-7.52635403437892E1,3.8601061359638E1
H,1,1020419,300,3,10,8000,1,10005050703-14,10005050703,-7.52629681351665E1,3.86008904025257E1
H,1,1138253,300,3,10,2800,1,10005050703-15,10005050703,-7.52626023419266E1,3.8601001669349E1
H,1,1350877,300,3,10,8300,1,10005050703-16,10005050703,-7.5262191687761E1,3.8601213216495E1
H,1,1487690,300,3,10,130,1,10005050703-17,10005050703,-7.5261319336595E1,3.86007005293156E1
H,1,1467987,300,3,10,3500,1,10005050703-18,10005050703,-7.52616054807922E1,3.86009122688758E1
H,1,1020419,300,3,10,8000,1,10005050703-19,10005050703,-7.52612526579442E1,3.86011737597193E1
H,1,358828,300,3,10,8400,1,10005050703-20,10005050703,-7.52610716250244E1,3.8600976660962E1
