RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,666613,300,3,10,9200,1,10005050401-1,10005050401,-7.56996579885416E1,3.85649778576482E1,P,103,10,2,21,2,15,0,1,1,9200,1,2540,6,1,10005050401-1-1,,816374508
H,1,532589,300,3,10,7000,1,10005050401-2,10005050401,-7.56749966277534E1,3.85763680962105E1,P,103,10,1,43,1,,0,1,3,7000,1,8965,12,1,10005050401-2-2,,
H,1,1235711,300,3,10,0,1,10005050401-3,10005050401,-7.56766212995124E1,3.85774688106604E1,P,300,10,1,54,1,,0,1,6,0,1,,24,1,10005050401-3-3,,
H,1,1235711,300,3,10,0,1,10005050401-4,10005050401,-7.56740591648046E1,3.85758735379654E1,P,300,10,1,54,1,,0,1,6,0,1,,24,1,10005050401-4-4,,
H,1,85330,300,3,10,860,1,10005050401-5,10005050401,-7.56753872703903E1,3.85765052491298E1,P,101,10,2,52,1,,0,1,6,860,1,5620,10,1,10005050401-5-5,,
H,1,1235711,300,3,10,0,1,10005050401-6,10005050401,-7.5676789796536E1,3.85774962592998E1,P,300,10,1,54,1,,0,1,6,0,1,,24,1,10005050401-6-6,,
H,1,858675,300,3,10,1100,1,10005050401-7,10005050401,-7.56787075003336E1,3.8577899075944E1,P,200,10,2,55,1,,0,1,6,1100,1,,34,1,10005050401-7-7,,
H,1,1095942,300,3,10,800,1,10005050401-8,10005050401,-7.5678717891884E1,3.85784328648746E1,P,300,10,2,57,1,,0,1,6,800,1,3640,36,1,10005050401-8-8,,
H,1,544546,300,3,10,3000,1,10005050401-9,10005050401,-7.56908986895177E1,3.8580780476233E1,P,200,10,1,58,1,,0,1,1,3000,1,7330,19,1,10005050401-9-9,,217637057
H,1,858675,300,3,10,1100,1,10005050401-10,10005050401,-7.56893172346918E1,3.85787488694183E1,P,200,10,2,55,1,,0,1,6,1100,1,,34,1,10005050401-10-10,,
H,1,544546,300,3,10,3000,1,10005050401-11,10005050401,-7.56995294862616E1,3.85655280669748E1,P,200,10,1,58,1,,0,1,1,3000,1,7330,19,1,10005050401-11-11,,455365817
H,1,523721,300,3,10,7300,1,10005050401-12,10005050401,-7.5698894472351E1,3.85662793470976E1,P,101,10,2,64,1,,0,3,6,7300,1,,72,1,10005050401-12-12,,
H,1,376529,300,3,10,6700,1,10005050401-13,10005050401,-7.56980297094072E1,3.8567056906311E1,P,101,10,2,64,1,,0,1,6,6700,1,710,51,1,10005050401-13-13,,
H,1,1255345,300,3,10,1500,1,10005050401-14,10005050401,-7.5696489629718E1,3.85686932041278E1,P,103,10,1,64,1,,0,1,6,1500,1,,42,1,10005050401-14-14,,
H,1,1165564,300,3,10,1900,1,10005050401-15,10005050401,-7.5694494782135E1,3.85698464203614E1,P,300,10,2,69,1,,0,1,6,1900,1,,36,1,10005050401-15-15,,
H,1,1020419,300,3,10,8000,1,10005050401-16,10005050401,-7.56936703585398E1,3.85701264930855E1,P,300,10,2,74,1,,0,1,6,8000,1,3255,42,1,10005050401-16-16,,
H,1,852392,300,3,10,1900,1,10005050401-17,10005050401,-7.56920220273476E1,3.85713874378711E1,P,300,10,1,74,1,,0,1,6,1900,1,,42,1,10005050401-17-17,,
H,1,1406099,300,3,10,6200,1,10005050401-18,10005050401,-7.56914723144361E1,3.85725370731255E1,P,300,10,1,69,1,,0,1,6,6200,1,,24,1,10005050401-18-18,,
H,1,1406099,300,3,10,6200,1,10005050401-19,10005050401,-7.56905367401126E1,3.85743664808227E1,P,300,10,1,69,1,,0,1,6,6200,1,,24,1,10005050401-19-19,,
