RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,666613,300,3,10,9200,1,10005051004-1,10005051004,-7.51557117964121E1,3.87099624699048E1,P,103,10,2,21,2,15,0,1,1,9200,1,2540,6,1,10005051004-1-1,,518051966
H,1,724559,300,3,10,8000,1,10005051004-2,10005051004,-7.5154983250645E1,3.87106323807384E1,P,200,10,1,21,2,15,0,1,1,8000,1,2200,17,1,10005051004-2-2,,678075086
H,1,666613,300,3,10,9200,1,10005051004-3,10005051004,-7.51550837082585E1,3.87102047559807E1,P,103,10,2,21,2,15,0,1,1,9200,1,2540,6,1,10005051004-3-3,,354566622
H,1,571296,300,3,10,3500,1,10005051004-4,10005051004,-7.5154937689749E1,3.87108373895357E1,P,200,10,2,23,1,,0,1,1,3500,1,2060,24,1,10005051004-4-4,,816365845
H,1,571296,300,3,10,3500,1,10005051004-5,10005051004,-7.5154276199312E1,3.87111306256765E1,P,200,10,2,23,1,,0,1,1,3500,1,2060,24,1,10005051004-5-5,,455367839
H,1,769575,300,3,10,0,1,10005051004-6,10005051004,-7.51547484852686E1,3.87109433383382E1,P,101,10,1,30,3,16,0,1,6,0,2,,235,1,10005051004-6-6,,
H,1,1030381,300,3,10,4000,1,10005051004-7,10005051004,-7.51541567203866E1,3.87116348396703E1,P,101,10,1,40,1,,0,1,3,4000,1,9620,42,1,10005051004-7-7,,
H,1,1030381,300,3,10,4000,1,10005051004-8,10005051004,-7.5153185010152E1,3.8712237167898E1,P,101,10,1,40,1,,0,1,3,4000,1,9620,42,1,10005051004-8-8,,
H,1,991090,300,3,10,10,1,10005051004-9,10005051004,-7.51530604673554E1,3.8712208627525E1,P,101,10,2,47,1,,0,1,3,10,1,9920,10,1,10005051004-9-9,,
H,1,955668,300,3,10,190,1,10005051004-10,10005051004,-7.515363985259E1,3.87119547033447E1,P,300,10,1,48,1,,0,1,1,190,1,4250,10,1,10005051004-10-10,,400174099
H,1,955668,300,3,10,190,1,10005051004-11,10005051004,-7.51521688352417E1,3.87133184105932E1,P,300,10,1,48,1,,0,1,1,190,1,4250,10,1,10005051004-11-11,,579857798
H,1,1345290,300,3,10,1000,1,10005051004-12,10005051004,-7.51523023088582E1,3.87132716727186E1,P,200,10,1,54,1,,0,1,6,1000,1,9300,44,1,10005051004-12-12,,
H,1,921418,300,3,10,9600,1,10005051004-13,10005051004,-7.5152331084202E1,3.87134895579273E1,P,104,10,2,51,1,,0,1,6,9600,1,3500,34,1,10005051004-13-13,,
H,1,791265,300,3,10,0,1,10005051004-14,10005051004,-7.51521893016992E1,3.87137633109292E1,P,300,10,1,52,1,,0,1,6,0,1,,10,1,10005051004-14-14,,
H,1,387201,300,3,10,0,1,10005051004-15,10005051004,-7.51526246766197E1,3.87133899405924E1,P,200,10,2,53,1,,0,1,6,0,1,4110,10,1,10005051004-15-15,,
H,1,1235711,300,3,10,0,1,10005051004-16,10005051004,-7.5151771135001E1,3.87141955380881E1,P,300,10,1,54,1,,0,1,6,0,1,,24,1,10005051004-16-16,,
H,1,1235711,300,3,10,0,1,10005051004-17,10005051004,-7.51517057531425E1,3.87140302635446E1,P,300,10,1,54,1,,0,1,6,0,1,,24,1,10005051004-17-17,,
H,1,1345290,300,3,10,1000,1,10005051004-18,10005051004,-7.51502538973845E1,3.87156200744736E1,P,200,10,1,54,1,,0,1,6,1000,1,9300,44,1,10005051004-18-18,,
H,1,955668,300,3,10,190,1,10005051004-19,10005051004,-7.51506119764074E1,3.8715175461594E1,P,300,10,1,48,1,,0,1,1,190,1,4250,10,1,10005051004-19-19,,374755510
H,1,791265,300,3,10,0,1,10005051004-20,10005051004,-7.51497396181336E1,3.87163991342752E1,P,300,10,1,52,1,,0,1,6,0,1,,10,1,10005051004-20-20,,
H,1,1309363,300,3,10,0,1,10005051004-21,10005051004,-7.51498352585692E1,3.87160780529312E1,P,102,10,2,48,1,,0,1,3,0,1,20,10,1,10005051004-21-21,,
H,1,544546,300,3,10,3000,1,10005051004-22,10005051004,-7.51491634908148E1,3.87167934176021E1,P,200,10,1,58,1,,0,1,1,3000,1,7330,19,1,10005051004-22-22,,472707918
H,1,1293114,300,3,10,2400,1,10005051004-23,10005051004,-7.51483055401785E1,3.87174995767006E1,P,103,10,1,55,1,,0,1,1,2400,1,4250,10,1,10005051004-23-23,,9145244
H,1,1095942,300,3,10,800,1,10005051004-24,10005051004,-7.51481884702803E1,3.87181678196414E1,P,300,10,2,57,1,,0,1,6,800,1,3640,36,1,10005051004-24-24,,
H,1,259012,300,3,10,3000,1,10005051004-25,10005051004,-7.51477303903206E1,3.87187808836648E1,P,200,10,1,55,1,,0,1,1,3000,1,6260,10,1,10005051004-25-25,,244324562
H,1,1095942,300,3,10,800,1,10005051004-26,10005051004,-7.51486198674122E1,3.8717587738201E1,P,300,10,2,57,1,,0,1,6,800,1,3640,36,1,10005051004-26-26,,
H,1,938735,300,3,10,3000,1,10005051004-27,10005051004,-7.5169573820238E1,3.86996881824457E1,P,300,10,2,56,1,,0,1,3,3000,1,4720,24,1,10005051004-27-27,,
H,1,544546,300,3,10,3000,1,10005051004-28,10005051004,-7.51691203075408E1,3.86996295151187E1,P,200,10,1,58,1,,0,1,1,3000,1,7330,19,1,10005051004-28-28,,652456781
H,1,259012,300,3,10,3000,1,10005051004-29,10005051004,-7.5168540870908E1,3.8700157381596E1,P,200,10,1,55,1,,0,1,1,3000,1,6260,10,1,10005051004-29-29,,455364224
H,1,101510,300,3,10,1900,1,10005051004-30,10005051004,-7.51676747890398E1,3.8700652647976E1,P,300,10,2,56,1,,0,1,6,1900,1,6420,10,1,10005051004-30-30,,
H,1,938735,300,3,10,3000,1,10005051004-31,10005051004,-7.51682545771718E1,3.87005080278664E1,P,300,10,2,56,1,,0,1,3,3000,1,4720,24,1,10005051004-31-31,,
H,1,101510,300,3,10,1900,1,10005051004-32,10005051004,-7.51676559674925E1,3.87007526703384E1,P,300,10,2,56,1,,0,1,6,1900,1,6420,10,1,10005051004-32-32,,
