RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,524185,300,3,10,5000,1,10005051103-1,10005051103,-7.5071858978674E1,3.86142510478775E1,P,103,10,1,21,2,15,0,1,1,5000,1,2200,4,1,10005051103-1-1,,545158602
H,1,524185,300,3,10,5000,1,10005051103-2,10005051103,-7.50714235608813E1,3.86142058816066E1,P,103,10,1,21,2,15,0,1,1,5000,1,2200,4,1,10005051103-2-2,,455364224
H,1,724559,300,3,10,8000,1,10005051103-3,10005051103,-7.50717229420204E1,3.8613395441404E1,P,200,10,1,21,2,15,0,1,1,8000,1,2200,17,1,10005051103-3-3,,597617893
H,1,524185,300,3,10,5000,1,10005051103-4,10005051103,-7.50719992811253E1,3.86135219638996E1,P,103,10,1,21,2,15,0,1,1,5000,1,2200,4,1,10005051103-4-4,,493542138
H,1,532589,300,3,10,7000,1,10005051103-5,10005051103,-7.50716573888777E1,3.86140976140855E1,P,103,10,1,43,1,,0,1,3,7000,1,8965,12,1,10005051103-5-5,,
H,1,1309363,300,3,10,0,1,10005051103-6,10005051103,-7.50713849721384E1,3.86130141646587E1,P,102,10,2,48,1,,0,1,3,0,1,20,10,1,10005051103-6-6,,
H,1,991090,300,3,10,10,1,10005051103-7,10005051103,-7.5072053732309E1,3.86134247160807E1,P,101,10,2,47,1,,0,1,3,10,1,9920,10,1,10005051103-7-7,,
H,1,85330,300,3,10,860,1,10005051103-8,10005051103,-7.50715647199322E1,3.8613468220921E1,P,101,10,2,52,1,,0,1,6,860,1,5620,10,1,10005051103-8-8,,
H,1,921418,300,3,10,9600,1,10005051103-9,10005051103,-7.50714889074681E1,3.86128180479022E1,P,104,10,2,51,1,,0,1,6,9600,1,3500,34,1,10005051103-9-9,,
H,1,1309363,300,3,10,0,1,10005051103-10,10005051103,-7.5071248792004E1,3.8613265353135E1,P,102,10,2,48,1,,0,1,3,0,1,20,10,1,10005051103-10-10,,
H,1,955668,300,3,10,190,1,10005051103-11,10005051103,-7.50636872439624E1,3.8608666062155E1,P,300,10,1,48,1,,0,1,1,190,1,4250,10,1,10005051103-11-11,,380093526
H,1,955668,300,3,10,190,1,10005051103-12,10005051103,-7.50637062080567E1,3.86085126941468E1,P,300,10,1,48,1,,0,1,1,190,1,4250,10,1,10005051103-12-12,,400199053
H,1,1235711,300,3,10,0,1,10005051103-13,10005051103,-7.50638393211118E1,3.86087857452213E1,P,300,10,1,54,1,,0,1,6,0,1,,24,1,10005051103-13-13,,
H,1,1309363,300,3,10,0,1,10005051103-14,10005051103,-7.50637600455802E1,3.86089921673543E1,P,102,10,2,48,1,,0,1,3,0,1,20,10,1,10005051103-14-14,,
H,1,955668,300,3,10,190,1,10005051103-15,10005051103,-7.50640798768357E1,3.86110255938038E1,P,300,10,1,48,1,,0,1,1,190,1,4250,10,1,10005051103-15-15,,597617893
H,1,938735,300,3,10,3000,1,10005051103-16,10005051103,-7.50635866455235E1,3.86099194136366E1,P,300,10,2,56,1,,0,1,3,3000,1,4720,24,1,10005051103-16-16,,
H,1,544546,300,3,10,3000,1,10005051103-17,10005051103,-7.50638009201457E1,3.86096729705374E1,P,200,10,1,58,1,,0,1,1,3000,1,7330,19,1,10005051103-17-17,,816259345
H,1,1293114,300,3,10,2400,1,10005051103-18,10005051103,-7.50636593953603E1,3.86092524758796E1,P,103,10,1,55,1,,0,1,1,2400,1,4250,10,1,10005051103-18-18,,374755510
H,1,1293114,300,3,10,2400,1,10005051103-19,10005051103,-7.50638131219046E1,3.86096113807536E1,P,103,10,1,55,1,,0,1,1,2400,1,4250,10,1,10005051103-19-19,,452187800
H,1,866055,300,3,10,6500,1,10005051103-20,10005051103,-7.50638080294304E1,3.8610321197402E1,P,103,10,2,62,1,,0,1,6,6500,1,5400,42,1,10005051103-20-20,,
H,1,436881,300,3,10,0,1,10005051103-21,10005051103,-7.5063951469085E1,3.86100652263042E1,P,300,10,2,64,1,,0,1,6,0,1,630,34,1,10005051103-21-21,,
H,1,1240096,300,3,10,7500,1,10005051103-22,10005051103,-7.50639655725485E1,3.86106238346813E1,P,103,10,1,63,1,,0,1,3,7500,1,4850,42,1,10005051103-22-22,,
H,1,523721,300,3,10,7300,1,10005051103-23,10005051103,-7.50640730912947E1,3.8611260760799E1,P,101,10,2,64,1,,0,3,6,7300,1,,72,1,10005051103-23-23,,
H,1,523721,300,3,10,7300,1,10005051103-24,10005051103,-7.5064295559949E1,3.86121745120535E1,P,101,10,2,64,1,,0,3,6,7300,1,,72,1,10005051103-24-24,,
