RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,524185,300,3,10,5000,1,10005050703-1,10005050703,-7.51731374339715E1,3.85963650352764E1,P,103,10,1,21,2,15,0,1,1,5000,1,2200,4,1,10005050703-1-1,,816363436
H,1,742382,300,3,10,2800,1,10005050703-2,10005050703,-7.52677013857678E1,3.8601104712125E1,P,200,10,2,34,1,,0,1,3,2800,1,2310,34,1,10005050703-2-2,,
H,1,1309363,300,3,10,0,1,10005050703-3,10005050703,-7.52674437952748E1,3.86010838267158E1,P,102,10,2,48,1,,0,1,3,0,1,20,10,1,10005050703-3-3,,
H,1,1332975,300,3,10,490,1,10005050703-4,10005050703,-7.52662183167534E1,3.86012893496795E1,P,300,10,2,48,2,15,0,1,6,490,1,,24,1,10005050703-4-4,,
H,1,85330,300,3,10,860,1,10005050703-5,10005050703,-7.5265342319437E1,3.86012313375213E1,P,101,10,2,52,1,,0,1,6,860,1,5620,10,1,10005050703-5-5,,
H,1,938735,300,3,10,3000,1,10005050703-6,10005050703,-7.52651539941022E1,3.86010303089292E1,P,300,10,2,56,1,,0,1,3,3000,1,4720,24,1,10005050703-6-6,,
H,1,259012,300,3,10,3000,1,10005050703-7,10005050703,-7.52643064268957E1,3.86011157398218E1,P,200,10,1,55,1,,0,1,1,3000,1,6260,10,1,10005050703-7-7,,646865170
H,1,1095942,300,3,10,800,1,10005050703-8,10005050703,-7.52645140913042E1,3.86014592450597E1,P,300,10,2,57,1,,0,1,6,800,1,3640,36,1,10005050703-8-8,,
H,1,544546,300,3,10,3000,1,10005050703-9,10005050703,-7.52664699681491E1,3.86013028424498E1,P,200,10,1,58,1,,0,1,1,3000,1,7330,19,1,10005050703-9-9,,545158602
H,1,1255345,300,3,10,1500,1,10005050703-10,10005050703,-7.52640849015287E1,3.86008043626428E1,P,103,10,1,64,1,,0,1,6,1500,1,,42,1,10005050703-10-10,,
H,1,849818,300,3,10,5000,1,10005050703-11,10005050703,-7.52645301398445E1,3.8601368790965E1,P,104,10,2,60,1,,0,1,1,5000,1,4720,10,1,10005050703-11-11,,423036813
