RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,1261217,300,3,10,1700,1,10005050103-1,10005050103,-7.52382422226397E1,3.88483149801435E1
H,1,742382,300,3,10,2800,1,10005050103-2,10005050103,-7.52372839810327E1,3.88476547467728E1
H,1,1030381,300,3,10,4000,1,10005050103-3,10005050103,-7.52367431170394E1,3.88471915620383E1
H,1,791265,300,3,10,0,1,10005050103-4,10005050103,-7.52359232696402E1,3.88458870192938E1
H,1,1235711,300,3,10,0,1,10005050103-5,10005050103,-7.52353229662031E1,3.88453401979567E1
H,1,1095942,300,3,10,800,1,10005050103-6,10005050103,-7.52347848906162E1,3.88449684100687E1
H,1,85330,300,3,10,860,1,10005050103-7,10005050103,-7.52335507243558E1,3.88435765106182E1
H,1,1095942,300,3,10,800,1,10005050103-8,10005050103,-7.52331465981885E1,3.88437225404123E1
H,1,1110287,300,3,10,5470,1,10005050103-9,10005050103,-7.52327635162083E1,3.88434112800593E1
H,1,1293114,300,3,10,2400,1,10005050103-10,10005050103,-7.52310230166993E1,3.88418965360288E1
H,1,718931,300,3,10,10,1,10005050103-11,10005050103,-7.52299258329433E1,3.88417459399821E1
H,1,1240096,300,3,10,7500,1,10005050103-12,10005050103,-7.52291960529076E1,3.88408359072032E1
H,1,1240096,300,3,10,7500,1,10005050103-13,10005050103,-7.52310231216322E1,3.88413943642961E1
H,1,376529,300,3,10,6700,1,10005050103-14,10005050103,-7.52319577090303E1,3.88418676635304E1
H,1,523721,300,3,10,7300,1,10005050103-15,10005050103,-7.52311823231433E1,3.8842486520859E1
H,1,1467987,300,3,10,3500,1,10005050103-16,10005050103,-7.52387865102926E1,3.88490234091185E1
H,1,790185,300,3,10,9000,1,10005050103-17,10005050103,-7.53073901987693E1,3.88223702554502E1
H,1,384082,300,3,10,480,1,10005050103-18,10005050103,-7.53078277267611E1,3.88230789848421E1
H,1,744959,300,3,10,8000,1,10005050103-19,10005050103,-7.53094667650451E1,3.88249724855124E1
H,1,1406099,300,3,10,6200,1,10005050103-20,10005050103,-7.53075567477156E1,3.88228877505168E1
H,1,1374117,300,3,10,7600,1,10005050103-21,10005050103,-7.53081873121081E1,3.88238916255272E1
H,1,1165564,300,3,10,1900,1,10005050103-22,10005050103,-7.5309812636213E1,3.88256057615738E1
H,1,1350877,300,3,10,8300,1,10005050103-23,10005050103,-7.5310197642788E1,3.88265989680814E1
H,1,182822,300,3,10,7200,1,10005050103-24,10005050103,-7.53242999720085E1,3.88502290531083E1
H,1,1140536,300,3,10,4200,1,10005050103-25,10005050103,-7.53249113745464E1,3.88512687666243E1
H,1,358828,300,3,10,8400,1,10005050103-26,10005050103,-7.53254079754193E1,3.88523067605164E1
H,1,466491,300,3,10,0,1,10005050103-27,10005050103,-7.53254580356372E1,3.88528329080702E1
H,1,851865,300,3,10,3400,1,10005050103-28,10005050103,-7.53259426846684E1,3.88534708010254E1
H,1,1038645,300,3,10,9580,1,10005050103-29,10005050103,-7.53263468069651E1,3.8853908219143E1
H,1,466491,300,3,10,0,1,10005050103-30,10005050103,-7.53264470590811E1,3.88546344422223E1
H,1,652298,300,3,10,7500,1,10005050103-31,10005050103,-7.53267822391287E1,3.88546246832358E1
H,1,397144,300,3,10,7500,1,10005050103-32,10005050103,-7.53274793472608E1,3.88567281557561E1
H,1,1472248,300,3,10,1500,1,10005050103-33,10005050103,-7.5328062283131E1,3.8857253869936E1
H,1,861353,300,3,10,0,1,10005050103-34,10005050103,-7.53298844242726E1,3.88595718268198E1
H,1,153960,300,3,10,9800,1,10005050103-35,10005050103,-7.5331558204142E1,3.8860710164294E1
H,1,625921,300,3,10,9910,1,10005050103-36,10005050103,-7.53319254554106E1,3.88615117467734E1
H,1,476958,300,3,10,0,1,10005050103-37,10005050103,-7.5331688432412E1,3.8861247090453E1
H,1,1308030,300,3,10,6450,1,10005050103-38,10005050103,-7.53324307546607E1,3.88622856526672E1
H,1,1128561,300,3,10,8700,1,10005050103-39,10005050103,-7.53330155285118E1,3.88629596592354E1
H,1,1189745,300,3,10,2400,1,10005050103-40,10005050103,-7.53339639183781E1,3.88635976885175E1
H,1,931890,300,3,10,0,1,10005050103-41,10005050103,-7.5334631607314E1,3.8864335438629E1
H,1,172233,300,3,10,6800,1,10005050103-42,10005050103,-7.53340048816133E1,3.88641640239701E1
H,1,1475287,300,3,10,6900,1,10005050103-43,10005050103,-7.53351330284244E1,3.88649413263987E1
H,1,455456,300,3,10,0,1,10005050103-44,10005050103,-7.53374879566295E1,3.88670428325937E1
H,1,1473523,300,3,10,7100,1,10005050103-45,10005050103,-7.5338746462278E1,3.8867610155667E1
H,1,475641,300,3,10,7900,1,10005050103-46,10005050103,-7.53406162731184E1,3.88676291662677E1
H,1,480806,300,3,10,4100,1,10005050103-47,10005050103,-7.53415264194384E1,3.88676076911808E1
H,1,118551,300,3,10,9730,1,10005050103-48,10005050103,-7.53423530023291E1,3.8867491729825E1
H,1,1462786,300,3,10,8900,1,10005050103-49,10005050103,-7.53430787188117E1,3.8867313689454E1
H,1,1462786,300,3,10,8900,1,10005050103-50,10005050103,-7.53461970329391E1,3.88685944241431E1
H,1,1487068,300,3,10,7400,1,10005050103-51,10005050103,-7.53477191223253E1,3.88692282591008E1
H,1,494843,300,3,10,6100,1,10005050103-52,10005050103,-7.5348715135445E1,3.8869532322148E1
H,1,494843,300,3,10,6100,1,10005050103-53,10005050103,-7.53497316748247E1,3.88700800731803E1
H,1,385955,300,3,10,10600,1,10005050103-54,10005050103,-7.53504004127867E1,3.88701267462056E1
H,1,1165106,300,3,10,13000,1,10005050103-55,10005050103,-7.53508397253552E1,3.88709242411732E1
H,1,1165106,300,3,10,13000,1,10005050103-56,10005050103,-7.53106854686605E1,3.88261894757406E1
H,1,128403,300,3,10,13000,1,10005050103-57,10005050103,-7.53110013960527E1,3.88272771389353E1
H,1,1062062,300,3,10,12000,1,10005050103-58,10005050103,-7.53114843399502E1,3.88271149722274E1
H,1,904359,300,3,10,12990,1,10005050103-59,10005050103,-7.53111914844446E1,3.8826942444163E1
H,1,726392,300,3,10,13050,1,10005050103-60,10005050103,-7.53123302520174E1,3.8829268501577E1
H,1,904359,300,3,10,12990,1,10005050103-61,10005050103,-7.53105364735065E1,3.88270989699332E1
H,1,806374,300,3,10,10100,1,10005050103-62,10005050103,-7.53116370093891E1,3.88279639211812E1
H,1,870296,300,3,10,13500,1,10005050103-63,10005050103,-7.5312117495977E1,3.88285404688773E1
H,1,701088,300,3,10,13000,1,10005050103-64,10005050103,-7.53132666947372E1,3.8829343873955E1
H,1,805645,300,3,10,11800,1,10005050103-65,10005050103,-7.53133871649836E1,3.88304001343087E1
H,1,885980,300,3,10,10000,1,10005050103-66,10005050103,-7.53243872256612E1,3.88508949821035E1
H,1,171888,300,3,10,14500,1,10005050103-67,10005050103,-7.53249268942855E1,3.88530239889882E1
H,1,316859,300,3,10,14900,1,10005050103-68,10005050103,-7.53253371672801E1,3.8853225635899E1
H,1,171888,300,3,10,14500,1,10005050103-69,10005050103,-7.53261188581037E1,3.88546406531861E1
H,1,581816,300,3,10,11040,1,10005050103-70,10005050103,-7.53264387997894E1,3.8854975271272E1
H,1,1072384,300,3,10,12000,1,10005050103-71,10005050103,-7.53272390926668E1,3.88558289217471E1
H,1,1000514,300,3,10,14400,1,10005050103-72,10005050103,-7.53277283028136E1,3.88563703636665E1
H,1,930653,300,3,10,11400,1,10005050103-73,10005050103,-7.53279331673236E1,3.88573010036297E1
H,1,82769,300,3,10,13400,1,10005050103-74,10005050103,-7.53285379874423E1,3.88581133075833E1
H,1,534382,300,3,10,12000,1,10005050103-75,10005050103,-7.53286773362514E1,3.88588334076063E1
H,1,534382,300,3,10,12000,1,10005050103-76,10005050103,-7.532945121353E1,3.8859114897176E1
H,1,300183,300,3,10,13380,1,10005050103-77,10005050103,-7.53302892008715E1,3.88602688183828E1
H,1,388401,300,3,10,13400,1,10005050103-78,10005050103,-7.53316848408097E1,3.88615426360664E1
H,1,300183,300,3,10,13380,1,10005050103-79,10005050103,-7.5332577133252E1,3.88627498919658E1
H,1,82769,300,3,10,13400,1,10005050103-80,10005050103,-7.53327441969426E1,3.88631440808753E1
H,1,1273123,300,3,10,12000,1,10005050103-81,10005050103,-7.53339498818936E1,3.88636156388642E1
H,1,1237121,300,3,10,13590,1,10005050103-82,10005050103,-7.5333987998105E1,3.88647037036198E1
H,1,930653,300,3,10,11400,1,10005050103-83,10005050103,-7.53350395835172E1,3.8865208718122E1
H,1,428801,300,3,10,14700,1,10005050103-84,10005050103,-7.5335910299478E1,3.88659347351018E1
H,1,1000514,300,3,10,14400,1,10005050103-85,10005050103,-7.53404754166072E1,3.88674477785675E1
H,1,1475105,300,3,10,14200,1,10005050103-86,10005050103,-7.53421134923526E1,3.88676372170521E1
H,1,1165349,300,3,10,11100,1,10005050103-87,10005050103,-7.5347069330198E1,3.8869235782664E1
H,1,227239,300,3,10,14410,1,10005050103-88,10005050103,-7.5346789398334E1,3.8868711444088E1
H,1,1052541,300,3,10,14300,1,10005050103-89,10005050103,-7.53493819576124E1,3.88702125009952E1
H,1,397597,300,3,10,14100,1,10005050103-90,10005050103,-7.53481251867185E1,3.88694999283284E1
H,1,173975,300,3,10,14400,1,10005050103-91,10005050103,-7.53503466512664E1,3.88707832289064E1
H,1,882005,300,3,10,14300,1,10005050103-92,10005050103,-7.53077004633103E1,3.8828596886816E1
H,1,1288967,300,3,10,12000,1,10005050103-93,10005050103,-7.53077310864751E1,3.88282762424705E1
H,1,736728,300,3,10,13400,1,10005050103-94,10005050103,-7.53076895242046E1,3.88280817406143E1
H,1,1273123,300,3,10,12000,1,10005050103-95,10005050103,-7.53132855495381E1,3.88289604614327E1
H,1,1052541,300,3,10,14300,1,10005050103-96,10005050103,-7.53139577992875E1,3.88290795802111E1
H,1,971032,300,3,10,13200,1,10005050103-97,10005050103,-7.53158761424942E1,3.88296423225148E1
H,1,315557,300,3,10,12000,1,10005050103-98,10005050103,-7.5316899198442E1,3.88296187849E1
H,1,34096,300,3,10,12000,1,10005050103-99,10005050103,-7.53173390180604E1,3.88300068486905E1
H,1,788128,300,3,10,14400,1,10005050103-100,10005050103,-7.53182012765678E1,3.88305706347462E1
H,1,1008333,300,3,10,14210,1,10005050103-101,10005050103,-7.53198082485984E1,3.8830537028402E1
H,1,971032,300,3,10,13200,1,10005050103-102,10005050103,-7.53189277624163E1,3.88306348729727E1
H,1,679478,300,3,10,11300,1,10005050103-103,10005050103,-7.53217086229138E1,3.8830979254069E1
H,1,644880,300,3,10,21950,1,10005050103-104,10005050103,-7.53211782369527E1,3.88308757909288E1
H,1,903514,300,3,10,11200,1,10005050103-105,10005050103,-7.5322340363579E1,3.88313808296105E1
H,1,2655,300,3,10,10700,1,10005050103-106,10005050103,-7.53231226689128E1,3.88314706378135E1
H,1,826451,300,3,10,12800,1,10005050103-107,10005050103,-7.53228009174815E1,3.88316088857373E1
H,1,199442,300,3,10,13380,1,10005050103-108,10005050103,-7.53085383194821E1,3.8829482266102E1
H,1,146500,300,3,10,10100,1,10005050103-109,10005050103,-7.53111006657874E1,3.88289033211038E1
H,1,1412360,300,3,10,11000,1,10005050103-110,10005050103,-7.5309813898507E1,3.88293835547753E1
H,1,788711,300,3,10,15000,1,10005050103-111,10005050103,-7.53111082693218E1,3.88286317189737E1
H,1,1435484,300,3,10,23000,1,10005050103-112,10005050103,-7.53150091824136E1,3.88329852110656E1
H,1,1360770,300,3,10,23800,1,10005050103-113,10005050103,-7.53154695737524E1,3.8833726985351E1
H,1,146730,300,3,10,16500,1,10005050103-114,10005050103,-7.53149278377392E1,3.88335810094636E1
H,1,566113,300,3,10,20000,1,10005050103-115,10005050103,-7.53166539827171E1,3.88365663424303E1
H,1,437187,300,3,10,21000,1,10005050103-116,10005050103,-7.53166611620307E1,3.88362972484693E1
H,1,437187,300,3,10,21000,1,10005050103-117,10005050103,-7.53177013688588E1,3.88372657316552E1
