RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,921418,300,3,10,9600,1,10005051202-1,10005051202,-7.50740422690417E1,3.85559836692855E1,P,104,10,2,51,1,,0,1,6,9600,1,3500,34,1,10005051202-1-1,,
H,1,858675,300,3,10,1100,1,10005051202-2,10005051202,-7.5074721559282E1,3.8556225406617E1,P,200,10,2,55,1,,0,1,6,1100,1,,34,1,10005051202-2-2,,
H,1,718931,300,3,10,10,1,10005051202-3,10005051202,-7.50726037652256E1,3.85557706631003E1,P,300,10,1,63,1,,0,1,6,10,1,,34,1,10005051202-3-3,,
H,1,852392,300,3,10,1900,1,10005051202-4,10005051202,-7.50731562713101E1,3.85556935883378E1,P,300,10,1,74,1,,0,1,6,1900,1,,42,1,10005051202-4-4,,
H,1,1406099,300,3,10,6200,1,10005051202-5,10005051202,-7.5074458765927E1,3.8555726621277E1,P,300,10,1,69,1,,0,1,6,6200,1,,24,1,10005051202-5-5,,
H,1,744959,300,3,10,8000,1,10005051202-6,10005051202,-7.50735374199421E1,3.85559238734496E1,P,200,10,1,67,1,,0,1,6,8000,1,,24,1,10005051202-6-6,,
H,1,8806,300,3,10,8400,1,10005051202-7,10005051202,-7.50730169623322E1,3.85558405653544E1,P,300,10,2,83,1,,0,1,6,8400,1,,11,1,10005051202-7-7,,
H,1,702107,300,3,10,7200,1,10005051202-8,10005051202,-7.50744602643817E1,3.85560105814434E1,P,104,10,2,78,1,,0,1,6,7200,1,,25,1,10005051202-8-8,,
H,1,1046594,300,3,10,0,1,10005051202-9,10005051202,-7.50748909425338E1,3.85560156974247E1,P,300,10,1,80,1,,0,1,6,0,2,,110,1,10005051202-9-9,,
H,1,358828,300,3,10,8400,1,10005051202-10,10005051202,-7.50753000290653E1,3.85558088622657E1,P,200,10,1,82,1,,0,1,6,8400,1,,36,1,10005051202-10-10,,
H,1,603628,300,3,10,5000,1,10005051202-11,10005051202,-7.50753911484228E1,3.85560516910728E1,P,104,10,2,86,1,,0,1,6,5000,1,,34,1,10005051202-11-11,,
H,1,242929,300,3,10,7900,1,10005051202-12,10005051202,-7.50769563245447E1,3.85562629505911E1,P,200,10,2,87,1,,0,1,6,7900,1,3500,10,1,10005051202-12-12,,
H,1,426102,300,3,10,23000,1,10005051202-13,10005051202,-7.50767325100721E1,3.85560641605384E1,P,103,10,2,33,2,15,0,1,1,23000,1,2300,10,1,10005051202-13-13,,597323864
H,1,214762,300,3,10,16100,1,10005051202-14,10005051202,-7.50760336408533E1,3.85557276837745E1,P,200,10,2,47,1,,0,1,6,16100,1,,48,1,10005051202-14-14,,
H,1,214197,300,3,10,16500,1,10005051202-15,10005051202,-7.50765051421156E1,3.85559710418223E1,P,300,10,2,53,1,,0,1,1,16500,1,20,34,1,10005051202-15-15,,1704683
H,1,481561,300,3,10,18400,1,10005051202-16,10005051202,-7.50760710187745E1,3.85557147611508E1,P,300,10,1,47,1,,0,1,1,18400,1,4010,10,1,10005051202-16-16,,396499089
H,1,527264,300,3,10,21000,1,10005051202-17,10005051202,-7.50774090933322E1,3.85558500589045E1,P,300,10,2,59,1,,0,1,1,21000,1,4760,10,1,10005051202-17-17,,597342476
H,1,66994,300,3,10,24000,1,10005051202-18,10005051202,-7.5077287381159E1,3.85560200389587E1,P,104,10,2,60,1,,0,1,6,24000,1,,10,1,10005051202-18-18,,
H,1,1165753,300,3,10,15000,1,10005051202-19,10005051202,-7.50779488375413E1,3.85557847358812E1,P,300,10,1,61,1,,0,1,1,15000,1,520,24,1,10005051202-19-19,,846204
H,1,380209,300,3,10,18400,1,10005051202-20,10005051202,-7.50786494869948E1,3.85558720437857E1,P,103,10,1,62,1,,0,1,6,18400,1,,42,1,10005051202-20-20,,
