RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,1030381,300,3,10,4000,1,10005050407-1,10005050407,-7.5555941593837E1,3.86400066025096E1
H,1,1345290,300,3,10,1000,1,10005050407-2,10005050407,-7.5576985597937E1,3.86408796845018E1
H,1,991090,300,3,10,10,1,10005050407-3,10005050407,-7.55792042941734E1,3.8641019184309E1
H,1,387201,300,3,10,0,1,10005050407-4,10005050407,-7.55802923496124E1,3.86416287979982E1
H,1,955668,300,3,10,190,1,10005050407-5,10005050407,-7.55827412424532E1,3.86414215779917E1
H,1,955668,300,3,10,190,1,10005050407-6,10005050407,-7.55843078291031E1,3.86417020603461E1
H,1,259012,300,3,10,3000,1,10005050407-7,10005050407,-7.55854218189703E1,3.86416345542006E1
H,1,858675,300,3,10,1100,1,10005050407-8,10005050407,-7.55871157234721E1,3.86418180623728E1
H,1,101510,300,3,10,1900,1,10005050407-9,10005050407,-7.55874783196062E1,3.86420490111506E1
H,1,811935,300,3,10,0,1,10005050407-10,10005050407,-7.55878169269136E1,3.86416628451447E1
H,1,1240096,300,3,10,7500,1,10005050407-11,10005050407,-7.55889927540027E1,3.86417895216616E1
H,1,1240096,300,3,10,7500,1,10005050407-12,10005050407,-7.55901232851515E1,3.8641750731881E1
H,1,811935,300,3,10,0,1,10005050407-13,10005050407,-7.55915111780164E1,3.86414430465204E1
H,1,436881,300,3,10,0,1,10005050407-14,10005050407,-7.55923399108214E1,3.86408524694286E1
H,1,1020419,300,3,10,8000,1,10005050407-15,10005050407,-7.55612463738133E1,3.86408862913756E1
H,1,1165564,300,3,10,1900,1,10005050407-16,10005050407,-7.5562916681522E1,3.8641388793063E1
H,1,1467987,300,3,10,3500,1,10005050407-17,10005050407,-7.55635772320597E1,3.86408208820807E1
H,1,1406099,300,3,10,6200,1,10005050407-18,10005050407,-7.5564735502412E1,3.86406907082122E1
H,1,384082,300,3,10,480,1,10005050407-19,10005050407,-7.5566009712249E1,3.86412084979421E1
H,1,1165564,300,3,10,1900,1,10005050407-20,10005050407,-7.55665685202187E1,3.86410417815201E1
H,1,757698,300,3,10,7700,1,10005050407-21,10005050407,-7.5565644348783E1,3.8640749247024E1
H,1,466491,300,3,10,0,1,10005050407-22,10005050407,-7.55652826978475E1,3.86413964302754E1
H,1,466491,300,3,10,0,1,10005050407-23,10005050407,-7.55692149376024E1,3.86408594083758E1
H,1,466491,300,3,10,0,1,10005050407-24,10005050407,-7.5569175662744E1,3.86408778200763E1
