RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,666613,300,3,10,9200,1,10005051301-1,10005051301,-7.52005185812042E1,3.85278174586286E1,P,103,10,2,21,2,15,0,1,1,9200,1,2540,6,1,10005051301-1-1,,545158602
H,1,769575,300,3,10,0,1,10005051301-2,10005051301,-7.52012470063771E1,3.85284432169742E1,P,101,10,1,30,3,16,0,1,6,0,2,,235,1,10005051301-2-2,,
H,1,1030381,300,3,10,4000,1,10005051301-3,10005051301,-7.52013692698213E1,3.8528457459767E1,P,101,10,1,40,1,,0,1,3,4000,1,9620,42,1,10005051301-3-3,,
H,1,1030381,300,3,10,4000,1,10005051301-4,10005051301,-7.52013206603528E1,3.85282601313911E1,P,101,10,1,40,1,,0,1,3,4000,1,9620,42,1,10005051301-4-4,,
H,1,1309363,300,3,10,0,1,10005051301-5,10005051301,-7.52016218938517E1,3.85287214320161E1,P,102,10,2,48,1,,0,1,3,0,1,20,10,1,10005051301-5-5,,
H,1,991090,300,3,10,10,1,10005051301-6,10005051301,-7.51997545323418E1,3.85275561045783E1,P,101,10,2,47,1,,0,1,3,10,1,9920,10,1,10005051301-6-6,,
H,1,1332975,300,3,10,490,1,10005051301-7,10005051301,-7.5197990060383E1,3.85278253745772E1,P,300,10,2,48,2,15,0,1,6,490,1,,24,1,10005051301-7-7,,
H,1,1345290,300,3,10,1000,1,10005051301-8,10005051301,-7.51982620730132E1,3.8528024505565E1,P,200,10,1,54,1,,0,1,6,1000,1,9300,44,1,10005051301-8-8,,
H,1,387201,300,3,10,0,1,10005051301-9,10005051301,-7.51973652594735E1,3.85282996995288E1,P,200,10,2,53,1,,0,1,6,0,1,4110,10,1,10005051301-9-9,,
H,1,1345290,300,3,10,1000,1,10005051301-10,10005051301,-7.51974938148923E1,3.85280669557807E1,P,200,10,1,54,1,,0,1,6,1000,1,9300,44,1,10005051301-10-10,,
H,1,387201,300,3,10,0,1,10005051301-11,10005051301,-7.51964696529596E1,3.8528987725295E1,P,200,10,2,53,1,,0,1,6,0,1,4110,10,1,10005051301-11-11,,
H,1,85330,300,3,10,860,1,10005051301-12,10005051301,-7.51966127111886E1,3.85302735789211E1,P,101,10,2,52,1,,0,1,6,860,1,5620,10,1,10005051301-12-12,,
H,1,921418,300,3,10,9600,1,10005051301-13,10005051301,-7.51967696669625E1,3.85307101620355E1,P,104,10,2,51,1,,0,1,6,9600,1,3500,34,1,10005051301-13-13,,
H,1,101510,300,3,10,1900,1,10005051301-14,10005051301,-7.51963159333353E1,3.85292862532982E1,P,300,10,2,56,1,,0,1,6,1900,1,6420,10,1,10005051301-14-14,,
H,1,1095942,300,3,10,800,1,10005051301-15,10005051301,-7.5196637008691E1,3.8530306190541E1,P,300,10,2,57,1,,0,1,6,800,1,3640,36,1,10005051301-15-15,,
H,1,1095942,300,3,10,800,1,10005051301-16,10005051301,-7.5196807907974E1,3.85285727412695E1,P,300,10,2,57,1,,0,1,6,800,1,3640,36,1,10005051301-16-16,,
H,1,1293114,300,3,10,2400,1,10005051301-17,10005051301,-7.51958705844105E1,3.8528972452818E1,P,103,10,1,55,1,,0,1,1,2400,1,4250,10,1,10005051301-17-17,,816198386
