RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,571296,300,3,10,3500,1,10005050405-1,10005050405,-7.56246915344168E1,3.86345123470991E1,P,200,10,2,23,1,,0,1,1,3500,1,2060,24,1,10005050405-1-1,,252597331
H,1,524185,300,3,10,5000,1,10005050405-2,10005050405,-7.56253037333352E1,3.8633946395337E1,P,103,10,1,21,2,15,0,1,1,5000,1,2200,4,1,10005050405-2-2,,121577969
H,1,742382,300,3,10,2800,1,10005050405-3,10005050405,-7.56273756485654E1,3.86343086345083E1,P,200,10,2,34,1,,0,1,3,2800,1,2310,34,1,10005050405-3-3,,
H,1,532589,300,3,10,7000,1,10005050405-4,10005050405,-7.56267828338436E1,3.86348466428486E1,P,103,10,1,43,1,,0,1,3,7000,1,8965,12,1,10005050405-4-4,,
H,1,1309363,300,3,10,0,1,10005050405-5,10005050405,-7.56269329489273E1,3.86346947901457E1,P,102,10,2,48,1,,0,1,3,0,1,20,10,1,10005050405-5-5,,
H,1,955668,300,3,10,190,1,10005050405-6,10005050405,-7.56218219452032E1,3.86347828489435E1,P,300,10,1,48,1,,0,1,1,190,1,4250,10,1,10005050405-6-6,,423032648
H,1,991090,300,3,10,10,1,10005050405-7,10005050405,-7.56219529696573E1,3.86347184520251E1,P,101,10,2,47,1,,0,1,3,10,1,9920,10,1,10005050405-7-7,,
H,1,1345290,300,3,10,1000,1,10005050405-8,10005050405,-7.5622845198728E1,3.86351050208491E1,P,200,10,1,54,1,,0,1,6,1000,1,9300,44,1,10005050405-8-8,,
H,1,1332975,300,3,10,490,1,10005050405-9,10005050405,-7.56230429028353E1,3.86352017843087E1,P,300,10,2,48,2,15,0,1,6,490,1,,24,1,10005050405-9-9,,
H,1,955668,300,3,10,190,1,10005050405-10,10005050405,-7.56242149050058E1,3.8634360700979E1,P,300,10,1,48,1,,0,1,1,190,1,4250,10,1,10005050405-10-10,,816199111
