RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,524185,300,3,10,5000,1,10005051900-1,10005051900,-7.55921594146048E1,3.85376558297681E1,P,103,10,1,21,2,15,0,1,1,5000,1,2200,4,1,10005051900-1-1,,472704287
H,1,769575,300,3,10,0,1,10005051900-2,10005051900,-7.56084210748276E1,3.85170837158631E1,P,101,10,1,30,3,16,0,1,6,0,2,,235,1,10005051900-2-2,,
H,1,532589,300,3,10,7000,1,10005051900-3,10005051900,-7.56089737203084E1,3.85189992422014E1,P,103,10,1,43,1,,0,1,3,7000,1,8965,12,1,10005051900-3-3,,
H,1,532589,300,3,10,7000,1,10005051900-4,10005051900,-7.56091856693672E1,3.85185273687946E1,P,103,10,1,43,1,,0,1,3,7000,1,8965,12,1,10005051900-4-4,,
H,1,745135,300,3,10,6000,2,10005051900-5,10005051900,-7.56086789326801E1,3.85212517441702E1,P,300,10,2,54,1,,0,1,6,0,1,,6,1,10005051900-5-5,,
H,1,745135,300,3,10,6000,2,10005051900-5,10005051900,-7.56086789326801E1,3.85212517441702E1,P,300,10,1,45,1,,1,1,6,6000,1,,6,1,10005051900-5-6,,
H,1,85330,300,3,10,860,1,10005051900-6,10005051900,-7.56085959873722E1,3.85222870811186E1,P,101,10,2,52,1,,0,1,6,860,1,5620,10,1,10005051900-6-7,,
H,1,1309363,300,3,10,0,1,10005051900-7,10005051900,-7.56077554610304E1,3.85239772029818E1,P,102,10,2,48,1,,0,1,3,0,1,20,10,1,10005051900-7-8,,
H,1,85330,300,3,10,860,1,10005051900-8,10005051900,-7.5606585263825E1,3.85245774744198E1,P,101,10,2,52,1,,0,1,6,860,1,5620,10,1,10005051900-8-9,,
H,1,955668,300,3,10,190,1,10005051900-9,10005051900,-7.56061891124527E1,3.85247609510117E1,P,300,10,1,48,1,,0,1,1,190,1,4250,10,1,10005051900-9-10,,309003499
H,1,955668,300,3,10,190,1,10005051900-10,10005051900,-7.56048622332558E1,3.85257227978677E1,P,300,10,1,48,1,,0,1,1,190,1,4250,10,1,10005051900-10-11,,816365654
H,1,938735,300,3,10,3000,1,10005051900-11,10005051900,-7.56046882226243E1,3.85263615921653E1,P,300,10,2,56,1,,0,1,3,3000,1,4720,24,1,10005051900-11-12,,
H,1,259012,300,3,10,3000,1,10005051900-12,10005051900,-7.56028027082112E1,3.85279347934826E1,P,200,10,1,55,1,,0,1,1,3000,1,6260,10,1,10005051900-12-13,,493536205
H,1,1293114,300,3,10,2400,1,10005051900-13,10005051900,-7.56027697537085E1,3.85278055756986E1,P,103,10,1,55,1,,0,1,1,2400,1,4250,10,1,10005051900-13-14,,4578258
H,1,938735,300,3,10,3000,1,10005051900-14,10005051900,-7.56011225928134E1,3.8529076422677E1,P,300,10,2,56,1,,0,1,3,3000,1,4720,24,1,10005051900-14-15,,
H,1,544546,300,3,10,3000,1,10005051900-15,10005051900,-7.56005105511762E1,3.8529539140122E1,P,200,10,1,58,1,,0,1,1,3000,1,7330,19,1,10005051900-15-16,,313644957
H,1,544546,300,3,10,3000,1,10005051900-16,10005051900,-7.55993519366091E1,3.85308036530612E1,P,200,10,1,58,1,,0,1,1,3000,1,7330,19,1,10005051900-16-17,,545158602
H,1,1095942,300,3,10,800,1,10005051900-17,10005051900,-7.55987666692726E1,3.85317044531894E1,P,300,10,2,57,1,,0,1,6,800,1,3640,36,1,10005051900-17-18,,
H,1,259012,300,3,10,3000,1,10005051900-18,10005051900,-7.55990676373281E1,3.85314524302784E1,P,200,10,1,55,1,,0,1,1,3000,1,6260,10,1,10005051900-18-19,,121609531
H,1,436881,300,3,10,0,1,10005051900-19,10005051900,-7.55973929741271E1,3.85326635715592E1,P,300,10,2,64,1,,0,1,6,0,1,630,34,1,10005051900-19-20,,
H,1,849818,300,3,10,5000,1,10005051900-20,10005051900,-7.55973576176912E1,3.85328975228986E1,P,104,10,2,60,1,,0,1,1,5000,1,4720,10,1,10005051900-20-21,,597617893
H,1,436881,300,3,10,0,1,10005051900-21,10005051900,-7.55940520018253E1,3.85366687483307E1,P,300,10,2,64,1,,0,1,6,0,1,630,34,1,10005051900-21-22,,
H,1,849818,300,3,10,5000,1,10005051900-22,10005051900,-7.559439082154E1,3.85362275979391E1,P,104,10,2,60,1,,0,1,1,5000,1,4720,10,1,10005051900-22-23,,816365654
H,1,142764,300,3,10,9700,1,10005051900-23,10005051900,-7.55927644517591E1,3.85373362354278E1,P,300,10,1,63,1,,0,1,6,9700,1,4140,18,1,10005051900-23-24,,
