RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,666613,300,3,10,9200,1,10005050401-1,10005050401,-7.56996579885416E1,3.85649778576482E1
H,1,532589,300,3,10,7000,1,10005050401-2,10005050401,-7.56749966277534E1,3.85763680962105E1
H,1,1235711,300,3,10,0,1,10005050401-3,10005050401,-7.56766212995124E1,3.85774688106604E1
H,1,1235711,300,3,10,0,1,10005050401-4,10005050401,-7.56740591648046E1,3.85758735379654E1
H,1,85330,300,3,10,860,1,10005050401-5,10005050401,-7.56753872703903E1,3.85765052491298E1
H,1,1235711,300,3,10,0,1,10005050401-6,10005050401,-7.5676789796536E1,3.85774962592998E1
H,1,858675,300,3,10,1100,1,10005050401-7,10005050401,-7.56787075003336E1,3.8577899075944E1
H,1,1095942,300,3,10,800,1,10005050401-8,10005050401,-7.5678717891884E1,3.85784328648746E1
H,1,544546,300,3,10,3000,1,10005050401-9,10005050401,-7.56908986895177E1,3.8580780476233E1
H,1,858675,300,3,10,1100,1,10005050401-10,10005050401,-7.56893172346918E1,3.85787488694183E1
H,1,544546,300,3,10,3000,1,10005050401-11,10005050401,-7.56995294862616E1,3.85655280669748E1
H,1,523721,300,3,10,7300,1,10005050401-12,10005050401,-7.5698894472351E1,3.85662793470976E1
H,1,376529,300,3,10,6700,1,10005050401-13,10005050401,-7.56980297094072E1,3.8567056906311E1
H,1,1255345,300,3,10,1500,1,10005050401-14,10005050401,-7.5696489629718E1,3.85686932041278E1
H,1,1165564,300,3,10,1900,1,10005050401-15,10005050401,-7.5694494782135E1,3.85698464203614E1
H,1,1020419,300,3,10,8000,1,10005050401-16,10005050401,-7.56936703585398E1,3.85701264930855E1
H,1,852392,300,3,10,1900,1,10005050401-17,10005050401,-7.56920220273476E1,3.85713874378711E1
H,1,1406099,300,3,10,6200,1,10005050401-18,10005050401,-7.56914723144361E1,3.85725370731255E1
H,1,1406099,300,3,10,6200,1,10005050401-19,10005050401,-7.56905367401126E1,3.85743664808227E1
H,1,1487690,300,3,10,130,1,10005050401-20,10005050401,-7.56893505540875E1,3.85750793242144E1
H,1,1467987,300,3,10,3500,1,10005050401-21,10005050401,-7.56891894199573E1,3.85757807816594E1
H,1,466491,300,3,10,0,1,10005050401-22,10005050401,-7.5688171203583E1,3.85785729241716E1
H,1,466491,300,3,10,0,1,10005050401-23,10005050401,-7.5685700094587E1,3.85792582962373E1
H,1,465928,300,3,10,7300,1,10005050401-24,10005050401,-7.56838017505112E1,3.85795959983491E1
H,1,652298,300,3,10,7500,1,10005050401-25,10005050401,-7.56812082128897E1,3.85790993217076E1
H,1,51899,300,3,10,2200,1,10005050401-26,10005050401,-7.5680260664196E1,3.85792773424977E1
H,1,1128561,300,3,10,8700,1,10005050401-27,10005050401,-7.56780002922648E1,3.8581262757226E1
H,1,1189745,300,3,10,2400,1,10005050401-28,10005050401,-7.56768068177264E1,3.85824807148454E1
H,1,1189745,300,3,10,2400,1,10005050401-29,10005050401,-7.56945526224465E1,3.85835051107996E1
H,1,468536,300,3,10,7870,1,10005050401-30,10005050401,-7.5674095764914E1,3.85830177732123E1
H,1,543859,300,3,10,2100,1,10005050401-31,10005050401,-7.567446983683E1,3.85835571758697E1
H,1,826220,300,3,10,4000,1,10005050401-32,10005050401,-7.56737424798643E1,3.85845142273487E1
H,1,931890,300,3,10,0,1,10005050401-33,10005050401,-7.56720345038355E1,3.85845755616785E1
H,1,543859,300,3,10,2100,1,10005050401-34,10005050401,-7.56973637468877E1,3.8585223156356E1
H,1,535307,300,3,10,0,1,10005050401-35,10005050401,-7.56689769659734E1,3.85920603810218E1
H,1,335985,300,3,10,7200,1,10005050401-36,10005050401,-7.56701771195287E1,3.85904143983343E1
H,1,1462786,300,3,10,8900,1,10005050401-37,10005050401,-7.56656798826301E1,3.859339723668E1
H,1,1462786,300,3,10,8900,1,10005050401-38,10005050401,-7.56640864919425E1,3.85942487729002E1
H,1,1487068,300,3,10,7400,1,10005050401-39,10005050401,-7.56612139322216E1,3.85962320473688E1
H,1,385955,300,3,10,10600,1,10005050401-40,10005050401,-7.5659922585792E1,3.85980083631523E1
H,1,904359,300,3,10,12990,1,10005050401-41,10005050401,-7.56589028418082E1,3.8599192550522E1
H,1,936599,300,3,10,10000,1,10005050401-42,10005050401,-7.57040486693758E1,3.85937265548533E1
H,1,936599,300,3,10,10000,1,10005050401-43,10005050401,-7.57041917045953E1,3.85951639218111E1
H,1,128403,300,3,10,13000,1,10005050401-44,10005050401,-7.57044930450945E1,3.85964995193395E1
H,1,163004,300,3,10,11400,1,10005050401-45,10005050401,-7.56736371680024E1,3.85874098845468E1
H,1,267286,300,3,10,11000,1,10005050401-46,10005050401,-7.56722462239116E1,3.85886641382124E1
H,1,231924,300,3,10,11300,1,10005050401-47,10005050401,-7.56712201588538E1,3.85897646489486E1
H,1,1125733,300,3,10,10200,1,10005050401-48,10005050401,-7.56752912197278E1,3.85848823945537E1
H,1,264422,300,3,10,13200,1,10005050401-49,10005050401,-7.57009156940868E1,3.8585117524904E1
H,1,1273123,300,3,10,12000,1,10005050401-50,10005050401,-7.57017528061931E1,3.8585244202583E1
H,1,1123070,300,3,10,12300,1,10005050401-51,10005050401,-7.56776179703177E1,3.85866320543222E1
H,1,396803,300,3,10,13900,1,10005050401-52,10005050401,-7.5679684890395E1,3.85867184017724E1
H,1,1000514,300,3,10,14400,1,10005050401-53,10005050401,-7.56814984854511E1,3.85867342361652E1
H,1,173975,300,3,10,14400,1,10005050401-54,10005050401,-7.56824618051216E1,3.85874999801342E1
H,1,736728,300,3,10,13400,1,10005050401-55,10005050401,-7.56825425041125E1,3.85874362311496E1
H,1,903514,300,3,10,11200,1,10005050401-56,10005050401,-7.56840936565316E1,3.85876554943648E1
H,1,229583,300,3,10,11200,1,10005050401-57,10005050401,-7.5686618125468E1,3.85881704552048E1
H,1,1435484,300,3,10,23000,1,10005050401-58,10005050401,-7.56870194054031E1,3.85882258120265E1
H,1,437187,300,3,10,21000,1,10005050401-59,10005050401,-7.56979669051777E1,3.85990639473273E1
H,1,1474676,300,3,10,23000,1,10005050401-60,10005050401,-7.569822594987E1,3.85973856632352E1
H,1,604309,300,3,10,20100,1,10005050401-61,10005050401,-7.57021448562863E1,3.85992698923028E1
H,1,918999,300,3,10,19000,1,10005050401-62,10005050401,-7.57025906529248E1,3.85992276357635E1
H,1,1008744,300,3,10,20000,1,10005050401-63,10005050401,-7.56718991192786E1,3.85882369787507E1
H,1,376245,300,3,10,17000,1,10005050401-64,10005050401,-7.57042890147788E1,3.8590659057305E1
H,1,303394,300,3,10,15000,1,10005050401-65,10005050401,-7.57037073718186E1,3.85909127382046E1
H,1,499686,300,3,10,18400,1,10005050401-66,10005050401,-7.57038808462608E1,3.85880481399746E1
H,1,333031,300,3,10,21700,1,10005050401-67,10005050401,-7.57033117102277E1,3.85865632833733E1
H,1,641260,300,3,10,20500,1,10005050401-68,10005050401,-7.5703950186462E1,3.8588222702528E1
H,1,258938,300,3,10,18100,1,10005050401-69,10005050401,-7.57036156270766E1,3.85884597325538E1
H,1,805373,300,3,10,17000,1,10005050401-70,10005050401,-7.56977062584557E1,3.85951532363882E1
H,1,1276674,300,3,10,23700,1,10005050401-71,10005050401,-7.5688244316873E1,3.8588315464448E1
H,1,1179787,300,3,10,24500,1,10005050401-72,10005050401,-7.5689788542274E1,3.8588368619489E1
H,1,1118803,300,3,10,21700,1,10005050401-73,10005050401,-7.56914117094555E1,3.85890987487284E1
H,1,771120,300,3,10,17300,1,10005050401-74,10005050401,-7.56935724176001E1,3.8589389023232E1
H,1,771120,300,3,10,17300,1,10005050401-75,10005050401,-7.56951595056913E1,3.8590663262961E1
H,1,771120,300,3,10,17300,1,10005050401-76,10005050401,-7.56961703769837E1,3.85913499109773E1
H,1,1191442,300,3,10,16600,1,10005050401-77,10005050401,-7.56965341283027E1,3.8591585347629E1
H,1,929170,300,3,10,17200,1,10005050401-78,10005050401,-7.56979714804126E1,3.859346414723E1
H,1,1276674,300,3,10,23700,1,10005050401-79,10005050401,-7.5675133295177E1,3.8592198214653E1
H,1,1415696,300,3,10,18000,1,10005050401-80,10005050401,-7.56774968397197E1,3.85956361674594E1
H,1,907891,300,3,10,21000,1,10005050401-81,10005050401,-7.56729742919167E1,3.8588423799707E1
H,1,1210935,300,3,10,16800,1,10005050401-82,10005050401,-7.56734413353105E1,3.85883723449298E1
H,1,140262,300,3,10,19200,1,10005050401-83,10005050401,-7.56746832372662E1,3.85921728367805E1
H,1,213984,300,3,10,17400,1,10005050401-84,10005050401,-7.56752001889652E1,3.85895341179041E1
H,1,1393554,300,3,10,19600,1,10005050401-85,10005050401,-7.56756343822553E1,3.85897284773966E1
H,1,1269266,300,3,10,18200,1,10005050401-86,10005050401,-7.56769805430213E1,3.85944057113866E1
H,1,837461,300,3,10,18100,1,10005050401-87,10005050401,-7.56767277421348E1,3.85947415673912E1
H,1,84601,300,3,10,19500,1,10005050401-88,10005050401,-7.56749891275274E1,3.85895268951516E1
H,1,1052222,300,3,10,22100,1,10005050401-89,10005050401,-7.56961253495101E1,3.85863441715538E1
H,1,115224,300,3,10,23300,1,10005050401-90,10005050401,-7.56951884245904E1,3.85878443273253E1
H,1,1026416,300,3,10,16500,1,10005050401-91,10005050401,-7.56943319819707E1,3.85882855902998E1
H,1,572893,300,3,10,19000,1,10005050401-92,10005050401,-7.56938736654196E1,3.85888253634084E1
H,1,180481,300,3,10,19400,1,10005050401-93,10005050401,-7.56931534512001E1,3.85895085446023E1
