RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,769575,300,3,10,0,1,10005050803-1,10005050803,-7.52853535395206E1,3.87255623668036E1,P,101,10,1,30,3,16,0,1,6,0,2,,235,1,10005050803-1-1,,
H,1,769575,300,3,10,0,1,10005050803-2,10005050803,-7.52861423386775E1,3.8726278057518E1,P,101,10,1,30,3,16,0,1,6,0,2,,235,1,10005050803-2-2,,
H,1,734411,300,3,10,10800,1,10005050803-3,10005050803,-7.52861229381356E1,3.87257572153925E1,P,200,10,2,39,1,,0,1,6,10800,1,,24,1,10005050803-3-3,,
H,1,1030381,300,3,10,4000,1,10005050803-4,10005050803,-7.52864852817483E1,3.87273526625141E1,P,101,10,1,40,1,,0,1,3,4000,1,9620,42,1,10005050803-4-4,,
H,1,1309363,300,3,10,0,1,10005050803-5,10005050803,-7.528645613561E1,3.87268589160776E1,P,102,10,2,48,1,,0,1,3,0,1,20,10,1,10005050803-5-5,,
H,1,1332975,300,3,10,490,1,10005050803-6,10005050803,-7.52868351348095E1,3.87279297062816E1,P,300,10,2,48,2,15,0,1,6,490,1,,24,1,10005050803-6-6,,
H,1,1345290,300,3,10,1000,1,10005050803-7,10005050803,-7.52871048218766E1,3.87277159649604E1,P,200,10,1,54,1,,0,1,6,1000,1,9300,44,1,10005050803-7-7,,
H,1,921418,300,3,10,9600,1,10005050803-8,10005050803,-7.52872686738415E1,3.87289271451067E1,P,104,10,2,51,1,,0,1,6,9600,1,3500,34,1,10005050803-8-8,,
H,1,791265,300,3,10,0,1,10005050803-9,10005050803,-7.5286714050933E1,3.87288478409026E1,P,300,10,1,52,1,,0,1,6,0,1,,10,1,10005050803-9-9,,
H,1,1345290,300,3,10,1000,1,10005050803-10,10005050803,-7.52873624854557E1,3.87289182493455E1,P,200,10,1,54,1,,0,1,6,1000,1,9300,44,1,10005050803-10-10,,
H,1,1332975,300,3,10,490,1,10005050803-11,10005050803,-7.52852276426476E1,3.87248951383928E1,P,300,10,2,48,2,15,0,1,6,490,1,,24,1,10005050803-11-11,,
H,1,1345290,300,3,10,1000,1,10005050803-12,10005050803,-7.5284618674909E1,3.87245272683332E1,P,200,10,1,54,1,,0,1,6,1000,1,9300,44,1,10005050803-12-12,,
H,1,1309363,300,3,10,0,1,10005050803-13,10005050803,-7.528420360706E1,3.87255203283428E1,P,102,10,2,48,1,,0,1,3,0,1,20,10,1,10005050803-13-13,,
H,1,991090,300,3,10,10,1,10005050803-14,10005050803,-7.5284352291877E1,3.87253224150546E1,P,101,10,2,47,1,,0,1,3,10,1,9920,10,1,10005050803-14-14,,
H,1,1110287,300,3,10,5470,1,10005050803-15,10005050803,-7.52840905429931E1,3.87254011686492E1,P,101,10,1,58,1,,0,1,1,5470,1,5610,10,1,10005050803-15-15,,455364109
H,1,1293114,300,3,10,2400,1,10005050803-16,10005050803,-7.52841347448955E1,3.87253274268528E1,P,103,10,1,55,1,,0,1,1,2400,1,4250,10,1,10005050803-16-16,,374755510
H,1,938735,300,3,10,3000,1,10005050803-17,10005050803,-7.52822113035571E1,3.8725550234138E1,P,300,10,2,56,1,,0,1,3,3000,1,4720,24,1,10005050803-17-17,,
H,1,101510,300,3,10,1900,1,10005050803-18,10005050803,-7.52828592220216E1,3.87251530028987E1,P,300,10,2,56,1,,0,1,6,1900,1,6420,10,1,10005050803-18-18,,
H,1,1095942,300,3,10,800,1,10005050803-19,10005050803,-7.52839009055371E1,3.87252183757906E1,P,300,10,2,57,1,,0,1,6,800,1,3640,36,1,10005050803-19-19,,
H,1,1293114,300,3,10,2400,1,10005050803-20,10005050803,-7.52813515637515E1,3.87258037898774E1,P,103,10,1,55,1,,0,1,1,2400,1,4250,10,1,10005050803-20-20,,611229386
H,1,1095942,300,3,10,800,1,10005050803-21,10005050803,-7.52808819762353E1,3.87255030171884E1,P,300,10,2,57,1,,0,1,6,800,1,3640,36,1,10005050803-21-21,,
H,1,101510,300,3,10,1900,1,10005050803-22,10005050803,-7.52807779297646E1,3.87255682302853E1,P,300,10,2,56,1,,0,1,6,1900,1,6420,10,1,10005050803-22-22,,
H,1,1240096,300,3,10,7500,1,10005050803-23,10005050803,-7.52796230709811E1,3.87262906415464E1,P,103,10,1,63,1,,0,1,3,7500,1,4850,42,1,10005050803-23-23,,
H,1,718931,300,3,10,10,1,10005050803-24,10005050803,-7.52805237119663E1,3.87261344119387E1,P,300,10,1,63,1,,0,1,6,10,1,,34,1,10005050803-24-24,,
H,1,436881,300,3,10,0,1,10005050803-25,10005050803,-7.52795488729297E1,3.8725726932163E1,P,300,10,2,64,1,,0,1,6,0,1,630,34,1,10005050803-25-25,,
H,1,1240096,300,3,10,7500,1,10005050803-26,10005050803,-7.5279229535367E1,3.87260655949726E1,P,103,10,1,63,1,,0,1,3,7500,1,4850,42,1,10005050803-26-26,,
H,1,811935,300,3,10,0,1,10005050803-27,10005050803,-7.52783872046427E1,3.87265300105628E1,P,300,10,2,60,1,,0,1,6,0,1,,36,1,10005050803-27-27,,
H,1,142764,300,3,10,9700,1,10005050803-28,10005050803,-7.52777783276022E1,3.87261326939548E1,P,300,10,1,63,1,,0,1,6,9700,1,4140,18,1,10005050803-28-28,,
