RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,524185,300,3,10,5000,1,10005051103-1,10005051103,-7.5071858978674E1,3.86142510478775E1
H,1,524185,300,3,10,5000,1,10005051103-2,10005051103,-7.50714235608813E1,3.86142058816066E1
H,1,724559,300,3,10,8000,1,10005051103-3,10005051103,-7.50717229420204E1,3.8613395441404E1
H,1,524185,300,3,10,5000,1,10005051103-4,10005051103,-7.50719992811253E1,3.86135219638996E1
H,1,532589,300,3,10,7000,1,10005051103-5,10005051103,-7.50716573888777E1,3.86140976140855E1
H,1,1309363,300,3,10,0,1,10005051103-6,10005051103,-7.50713849721384E1,3.86130141646587E1
H,1,991090,300,3,10,10,1,10005051103-7,10005051103,-7.5072053732309E1,3.86134247160807E1
H,1,85330,300,3,10,860,1,10005051103-8,10005051103,-7.50715647199322E1,3.8613468220921E1
H,1,921418,300,3,10,9600,1,10005051103-9,10005051103,-7.50714889074681E1,3.86128180479022E1
H,1,1309363,300,3,10,0,1,10005051103-10,10005051103,-7.5071248792004E1,3.8613265353135E1
H,1,955668,300,3,10,190,1,10005051103-11,10005051103,-7.50636872439624E1,3.8608666062155E1
H,1,955668,300,3,10,190,1,10005051103-12,10005051103,-7.50637062080567E1,3.86085126941468E1
H,1,1235711,300,3,10,0,1,10005051103-13,10005051103,-7.50638393211118E1,3.86087857452213E1
H,1,1309363,300,3,10,0,1,10005051103-14,10005051103,-7.50637600455802E1,3.86089921673543E1
H,1,955668,300,3,10,190,1,10005051103-15,10005051103,-7.50640798768357E1,3.86110255938038E1
H,1,938735,300,3,10,3000,1,10005051103-16,10005051103,-7.50635866455235E1,3.86099194136366E1
H,1,544546,300,3,10,3000,1,10005051103-17,10005051103,-7.50638009201457E1,3.86096729705374E1
H,1,1293114,300,3,10,2400,1,10005051103-18,10005051103,-7.50636593953603E1,3.86092524758796E1
H,1,1293114,300,3,10,2400,1,10005051103-19,10005051103,-7.50638131219046E1,3.86096113807536E1
H,1,866055,300,3,10,6500,1,10005051103-20,10005051103,-7.50638080294304E1,3.8610321197402E1
H,1,436881,300,3,10,0,1,10005051103-21,10005051103,-7.5063951469085E1,3.86100652263042E1
H,1,1240096,300,3,10,7500,1,10005051103-22,10005051103,-7.50639655725485E1,3.86106238346813E1
H,1,523721,300,3,10,7300,1,10005051103-23,10005051103,-7.50640730912947E1,3.8611260760799E1
H,1,523721,300,3,10,7300,1,10005051103-24,10005051103,-7.5064295559949E1,3.86121745120535E1
H,1,787269,300,3,10,44000,1,10005051103-25,10005051103,-7.50642559337748E1,3.86123970778064E1
H,1,523721,300,3,10,7300,1,10005051103-26,10005051103,-7.50637097322271E1,3.86115418713871E1
H,1,718931,300,3,10,10,1,10005051103-27,10005051103,-7.50643488936233E1,3.86121595193271E1
H,1,811935,300,3,10,0,1,10005051103-28,10005051103,-7.50645073618724E1,3.86131018922253E1
H,1,849818,300,3,10,5000,1,10005051103-29,10005051103,-7.50643367344752E1,3.86130593226157E1
H,1,1255345,300,3,10,1500,1,10005051103-30,10005051103,-7.50642028439396E1,3.8612384927245E1
H,1,1255345,300,3,10,1500,1,10005051103-31,10005051103,-7.50647477618698E1,3.86140231672873E1
H,1,718931,300,3,10,10,1,10005051103-32,10005051103,-7.50644836134923E1,3.86138446149952E1
H,1,744959,300,3,10,8000,1,10005051103-33,10005051103,-7.50650000112126E1,3.86144952568552E1
