RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,666613,300,3,10,9200,1,10005050602-1,10005050602,-7.5323620695403E1,3.85296238081187E1
H,1,571296,300,3,10,3500,1,10005050602-2,10005050602,-7.53233786085476E1,3.85294176444088E1
H,1,524185,300,3,10,5000,1,10005050602-3,10005050602,-7.53227825020323E1,3.85295970220052E1
H,1,724559,300,3,10,8000,1,10005050602-4,10005050602,-7.53223073166928E1,3.85295277610526E1
H,1,742382,300,3,10,2800,1,10005050602-5,10005050602,-7.53215357275121E1,3.85296695958628E1
H,1,769575,300,3,10,0,1,10005050602-6,10005050602,-7.53207004933136E1,3.85295361760141E1
H,1,742382,300,3,10,2800,1,10005050602-7,10005050602,-7.53203420848401E1,3.85299089433956E1
H,1,742382,300,3,10,2800,1,10005050602-8,10005050602,-7.53200678393497E1,3.85297331963861E1
H,1,769575,300,3,10,0,1,10005050602-9,10005050602,-7.53191984516757E1,3.85299538552928E1
H,1,742382,300,3,10,2800,1,10005050602-10,10005050602,-7.53195525534976E1,3.85300530116008E1
H,1,532589,300,3,10,7000,1,10005050602-11,10005050602,-7.53190418156937E1,3.85298312737211E1
H,1,532589,300,3,10,7000,1,10005050602-12,10005050602,-7.53186721022367E1,3.85299688508493E1
H,1,532589,300,3,10,7000,1,10005050602-13,10005050602,-7.5318357524581E1,3.85300191283238E1
H,1,532589,300,3,10,7000,1,10005050602-14,10005050602,-7.53179202345851E1,3.8530199750801E1
H,1,532589,300,3,10,7000,1,10005050602-15,10005050602,-7.53176350288324E1,3.85299376890444E1
H,1,1030381,300,3,10,4000,1,10005050602-16,10005050602,-7.53172270714646E1,3.85302317864443E1
H,1,1030381,300,3,10,4000,1,10005050602-17,10005050602,-7.53173019550476E1,3.85299374442085E1
H,1,1140536,300,3,10,4200,1,10005050602-18,10005050602,-7.53167521801465E1,3.85303437728411E1
H,1,1309363,300,3,10,0,1,10005050602-19,10005050602,-7.5315675815669E1,3.85301499231132E1
H,1,921418,300,3,10,9600,1,10005050602-20,10005050602,-7.53156996214173E1,3.8530563685156E1
H,1,1345290,300,3,10,1000,1,10005050602-21,10005050602,-7.53156400803421E1,3.85304353046203E1
H,1,921418,300,3,10,9600,1,10005050602-22,10005050602,-7.53145147834738E1,3.85302829271866E1
H,1,921418,300,3,10,9600,1,10005050602-23,10005050602,-7.53152220469368E1,3.85300714533142E1
H,1,1332975,300,3,10,490,1,10005050602-24,10005050602,-7.53147687535795E1,3.85302315541936E1
H,1,1235711,300,3,10,0,1,10005050602-25,10005050602,-7.53140276887314E1,3.8530637688965E1
H,1,991090,300,3,10,10,1,10005050602-26,10005050602,-7.53135530717464E1,3.85306884984346E1
H,1,387201,300,3,10,0,1,10005050602-27,10005050602,-7.53130839225966E1,3.85304466848193E1
H,1,1309363,300,3,10,0,1,10005050602-28,10005050602,-7.53118129679996E1,3.85310397366045E1
H,1,921418,300,3,10,9600,1,10005050602-29,10005050602,-7.53122100236714E1,3.85309405793742E1
H,1,387201,300,3,10,0,1,10005050602-30,10005050602,-7.53120358672246E1,3.85305589790758E1
H,1,791265,300,3,10,0,1,10005050602-31,10005050602,-7.5310899181772E1,3.85311586282317E1
H,1,1332975,300,3,10,490,1,10005050602-32,10005050602,-7.53111627861101E1,3.85307743148673E1
H,1,791265,300,3,10,0,1,10005050602-33,10005050602,-7.53067530123242E1,3.85310143082487E1
H,1,1235711,300,3,10,0,1,10005050602-34,10005050602,-7.53090957866643E1,3.8531365302841E1
H,1,791265,300,3,10,0,1,10005050602-35,10005050602,-7.53105228795403E1,3.85308666032794E1
H,1,921418,300,3,10,9600,1,10005050602-36,10005050602,-7.53095619883634E1,3.85310367184004E1
H,1,1235711,300,3,10,0,1,10005050602-37,10005050602,-7.530762682392E1,3.85312593252161E1
H,1,1309363,300,3,10,0,1,10005050602-38,10005050602,-7.53071809735602E1,3.85314311681966E1
H,1,1235711,300,3,10,0,1,10005050602-39,10005050602,-7.5308405338675E1,3.8531211622745E1
H,1,791265,300,3,10,0,1,10005050602-40,10005050602,-7.53065476869185E1,3.853122368054E1
H,1,1095942,300,3,10,800,1,10005050602-41,10005050602,-7.5306104853116E1,3.85312606149191E1
H,1,1095942,300,3,10,800,1,10005050602-42,10005050602,-7.53055792563176E1,3.85321025214287E1
H,1,544546,300,3,10,3000,1,10005050602-43,10005050602,-7.53053558172176E1,3.85317820987284E1
