RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,571296,300,3,10,3500,1,10005050705-1,10005050705,-7.51083331465013E1,3.86250896359181E1
H,1,523721,300,3,10,7300,1,10005050705-2,10005050705,-7.51069347679032E1,3.8624891478289E1
H,1,571296,300,3,10,3500,1,10005050705-3,10005050705,-7.51072988917564E1,3.86251205897924E1
H,1,1261217,300,3,10,1700,1,10005050705-4,10005050705,-7.51075883210177E1,3.86250213733171E1
H,1,1261217,300,3,10,1700,1,10005050705-5,10005050705,-7.51073501577081E1,3.86250479676626E1
H,1,724559,300,3,10,8000,1,10005050705-6,10005050705,-7.51078819077117E1,3.8624822812963E1
H,1,991090,300,3,10,10,1,10005050705-7,10005050705,-7.51059679142046E1,3.86251421335334E1
H,1,1345290,300,3,10,1000,1,10005050705-8,10005050705,-7.5106213950717E1,3.86249432535101E1
H,1,1345290,300,3,10,1000,1,10005050705-9,10005050705,-7.51056102150866E1,3.86254414210324E1
H,1,1095942,300,3,10,800,1,10005050705-10,10005050705,-7.51045645426131E1,3.86256568991176E1
H,1,938735,300,3,10,3000,1,10005050705-11,10005050705,-7.51033756504806E1,3.86254781194774E1
H,1,544546,300,3,10,3000,1,10005050705-12,10005050705,-7.51051625496163E1,3.86255647684895E1
H,1,523721,300,3,10,7300,1,10005050705-13,10005050705,-7.51047909037882E1,3.86249319026708E1
H,1,1255345,300,3,10,1500,1,10005050705-14,10005050705,-7.51055255240803E1,3.86248869132452E1
H,1,1240096,300,3,10,7500,1,10005050705-15,10005050705,-7.51030700215556E1,3.86255543672795E1
H,1,14842,300,3,10,4500,1,10005050705-16,10005050705,-7.51048266239328E1,3.8625127641479E1
H,1,384082,300,3,10,480,1,10005050705-17,10005050705,-7.51052292710243E1,3.86254131287211E1
H,1,790185,300,3,10,9000,1,10005050705-18,10005050705,-7.51044146523426E1,3.86255142978185E1
H,1,1406099,300,3,10,6200,1,10005050705-19,10005050705,-7.5104549491274E1,3.86249582066774E1
H,1,790185,300,3,10,9000,1,10005050705-20,10005050705,-7.51033041844996E1,3.86254237166782E1
H,1,852392,300,3,10,1900,1,10005050705-21,10005050705,-7.51024848386615E1,3.86251841671256E1
H,1,1108400,300,3,10,0,1,10005050705-22,10005050705,-7.51020175173854E1,3.8625214262898E1
H,1,14842,300,3,10,4500,1,10005050705-23,10005050705,-7.5102347052414E1,3.86254141743431E1
H,1,852392,300,3,10,1900,1,10005050705-24,10005050705,-7.51017589777952E1,3.86251360328254E1
H,1,1108400,300,3,10,0,1,10005050705-25,10005050705,-7.51015285933557E1,3.862529565956E1
H,1,466491,300,3,10,0,1,10005050705-26,10005050705,-7.51010784734257E1,3.86252425018227E1
H,1,465928,300,3,10,7300,1,10005050705-27,10005050705,-7.51005133114515E1,3.86251473950941E1
H,1,8806,300,3,10,8400,1,10005050705-28,10005050705,-7.51005663773573E1,3.8625958374382E1
H,1,1041974,300,3,10,6700,1,10005050705-29,10005050705,-7.50999635421316E1,3.86250375635937E1
H,1,652298,300,3,10,7500,1,10005050705-30,10005050705,-7.50996777909448E1,3.86253680799033E1
H,1,529919,300,3,10,1500,1,10005050705-31,10005050705,-7.51085084761187E1,3.8624872430222E1
H,1,1308030,300,3,10,6450,1,10005050705-32,10005050705,-7.51082439192405E1,3.86250958491443E1
H,1,1429758,300,3,10,8000,1,10005050705-33,10005050705,-7.51079148485931E1,3.8625552672177E1
H,1,148696,300,3,10,9000,1,10005050705-34,10005050705,-7.51082965645848E1,3.86251730720153E1
H,1,1211701,300,3,10,7500,1,10005050705-35,10005050705,-7.51088005609753E1,3.86255741537556E1
H,1,735539,300,3,10,4200,1,10005050705-36,10005050705,-7.51079167749E1,3.8626297961633E1
H,1,1462786,300,3,10,8900,1,10005050705-37,10005050705,-7.5108018091614E1,3.8627025856079E1
H,1,1462786,300,3,10,8900,1,10005050705-38,10005050705,-7.5107902198947E1,3.8627309423257E1
H,1,1462786,300,3,10,8900,1,10005050705-39,10005050705,-7.51079178500452E1,3.86266722022897E1
H,1,494843,300,3,10,6100,1,10005050705-40,10005050705,-7.51080144882377E1,3.86265653993001E1
H,1,1487068,300,3,10,7400,1,10005050705-41,10005050705,-7.51082892359601E1,3.86269662643004E1
H,1,1487068,300,3,10,7400,1,10005050705-42,10005050705,-7.51079349021125E1,3.8627343130288E1
H,1,453337,300,3,10,10000,1,10005050705-43,10005050705,-7.5108007937178E1,3.86264855603391E1
H,1,453337,300,3,10,10000,1,10005050705-44,10005050705,-7.51079473339837E1,3.86271976423054E1
H,1,453337,300,3,10,10000,1,10005050705-45,10005050705,-7.5108200310953E1,3.86276362081268E1
H,1,1165106,300,3,10,13000,1,10005050705-46,10005050705,-7.51082154329493E1,3.8626261138772E1
H,1,385955,300,3,10,10600,1,10005050705-47,10005050705,-7.510829080342E1,3.86262243554316E1
H,1,726392,300,3,10,13050,1,10005050705-48,10005050705,-7.51079459305833E1,3.86264654459192E1
H,1,786421,300,3,10,14000,1,10005050705-49,10005050705,-7.51086148723911E1,3.8627405441341E1
H,1,128403,300,3,10,13000,1,10005050705-50,10005050705,-7.51084578877507E1,3.862649165093E1
H,1,1345616,300,3,10,15000,1,10005050705-51,10005050705,-7.5108373911161E1,3.86267952387484E1
H,1,904359,300,3,10,12990,1,10005050705-52,10005050705,-7.51081393630687E1,3.862583981816E1
H,1,1191546,300,3,10,12000,1,10005050705-53,10005050705,-7.51080180319607E1,3.86260553010997E1
