RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,724559,104,3,10,8000,1,10003015900-1,10003015900,-7.55545131831504E1,3.96933968451188E1,P,200,10,1,21,2,15,0,1,1,8000,1,2200,17,1,10003015900-1-1,,945032605
H,1,1309363,104,3,10,0,1,10003015900-2,10003015900,-7.55545355362995E1,3.9693690744767E1,P,102,10,2,48,1,,0,1,3,0,1,20,10,1,10003015900-2-2,,
H,1,387201,104,3,10,0,1,10003015900-3,10003015900,-7.5555035248751E1,3.96929452639264E1,P,200,10,2,53,1,,0,1,6,0,1,4110,10,1,10003015900-3-3,,
H,1,101510,104,3,10,1900,1,10003015900-4,10003015900,-7.55548220865451E1,3.96927120543827E1,P,300,10,2,56,1,,0,1,6,1900,1,6420,10,1,10003015900-4-4,,
H,1,1240096,104,3,10,7500,1,10003015900-5,10003015900,-7.55551447611167E1,3.96926873585508E1,P,103,10,1,63,1,,0,1,3,7500,1,4850,42,1,10003015900-5-5,,
H,1,811935,104,3,10,0,1,10003015900-6,10003015900,-7.55549754041893E1,3.9693499677081E1,P,300,10,2,60,1,,0,1,6,0,1,,36,1,10003015900-6-6,,
H,1,1374117,104,3,10,7600,1,10003015900-7,10003015900,-7.55547936640058E1,3.96933909074006E1,P,200,10,2,67,1,,0,1,6,7600,1,,25,1,10003015900-7-7,,
H,1,1350877,104,3,10,8300,1,10003015900-8,10003015900,-7.5554813876438E1,3.96933897266808E1,P,300,10,2,70,1,,0,1,6,8300,1,,27,1,10003015900-8-8,,
H,1,1041974,104,3,10,6700,1,10003015900-9,10003015900,-7.55542859479636E1,3.9693891735615E1,P,104,10,1,83,1,,0,1,6,6700,1,,8,1,10003015900-9-9,,
H,1,625921,104,3,10,9910,1,10003015900-10,10003015900,-7.55542237296987E1,3.96939772404501E1,P,200,10,2,93,1,,0,1,6,9910,1,,25,1,10003015900-10-10,,
H,1,834583,104,3,10,0,1,10003015900-11,10003015900,-7.55543572345292E1,3.96939119180455E1,P,300,10,2,87,1,,0,1,6,0,1,,10,1,10003015900-11-11,,
H,1,981965,104,3,10,0,1,10003015900-12,10003015900,-7.55539856813732E1,3.96944732566501E1,P,200,10,2,23,3,11,0,1,3,0,1,9920,10,2,10003015900-12-12,00249486,
H,1,1066127,104,3,10,0,1,10003015900-13,10003015900,-7.55543466960616E1,3.96946166900435E1,P,101,10,1,48,1,,0,1,6,0,1,,10,2,10003015900-13-13,,
H,1,1116768,104,3,10,9500,1,10003015900-14,10003015900,-7.55537537962678E1,3.96950239148576E1,P,200,10,1,55,1,,0,1,1,9500,1,4220,10,2,10003015900-14-14,,816324206
H,1,468536,104,3,10,7870,1,10003015900-15,10003015900,-7.5554534184378E1,3.96947912508726E1,P,102,10,2,63,1,,0,1,6,7870,1,5860,42,2,10003015900-15-15,,
H,1,1040847,104,3,10,0,1,10003015900-16,10003015900,-7.55538636214508E1,3.96949650500721E1,P,300,10,2,74,1,,0,1,6,0,1,,10,2,10003015900-16-16,,
H,1,1433939,104,3,10,8400,1,10003015900-17,10003015900,-7.55538668355331E1,3.96953721979425E1,P,200,10,2,70,1,,0,1,6,8400,1,,51,2,10003015900-17-17,,
H,1,172233,104,3,10,6800,1,10003015900-18,10003015900,-7.55540892126057E1,3.9695693235147E1,P,101,10,2,67,1,,0,1,6,6800,1,,10,2,10003015900-18-18,,
H,1,77785,104,3,10,9600,1,10003015900-19,10003015900,-7.5560413692279E1,3.96960944217724E1,P,300,10,2,81,1,,0,1,6,9600,1,,24,2,10003015900-19-19,,
H,1,77785,104,3,10,9600,1,10003015900-20,10003015900,-7.55605982354953E1,3.9696280730806E1,P,300,10,2,81,1,,0,1,6,9600,1,,24,2,10003015900-20-20,,
H,1,32740,104,3,10,9800,1,10003015900-21,10003015900,-7.55601790759172E1,3.96962072535181E1,P,101,10,1,85,1,,0,1,6,9800,1,,37,2,10003015900-21-21,,
H,1,734411,104,3,10,10800,1,10003015900-22,10003015900,-7.55607319625643E1,3.96963543626188E1,P,200,10,2,39,1,,0,1,6,10800,1,,24,1,10003015900-22-22,,
H,1,1070195,104,3,10,13190,1,10003015900-23,10003015900,-7.5561302577874E1,3.96959632406337E1,P,300,10,2,49,1,,0,1,1,13190,1,4110,10,1,10003015900-23-23,,121439814
H,1,633903,104,3,10,10800,1,10003015900-24,10003015900,-7.55618476741472E1,3.96957684111636E1,P,300,10,2,51,1,,0,1,6,10800,1,,10,1,10003015900-24-24,,
H,1,1070195,104,3,10,13190,1,10003015900-25,10003015900,-7.55612153839181E1,3.9695898420587E1,P,300,10,2,49,1,,0,1,1,13190,1,4110,10,1,10003015900-25-25,,816277008
H,1,805645,104,3,10,11800,1,10003015900-26,10003015900,-7.55615463347987E1,3.9695991332372E1,P,300,10,2,58,1,,0,1,1,11800,2,8320,110,1,10003015900-26-26,,1164771
H,1,805645,104,3,10,11800,1,10003015900-27,10003015900,-7.55613907031966E1,3.96961640248464E1,P,300,10,2,58,1,,0,1,1,11800,2,8320,110,1,10003015900-27-27,,121460976
H,1,1406338,104,3,10,13200,1,10003015900-28,10003015900,-7.55622627794637E1,3.96963466194021E1,P,101,10,1,56,1,,0,1,6,13200,1,,34,1,10003015900-28-28,,
H,1,316859,104,3,10,14900,1,10003015900-29,10003015900,-7.55621153573393E1,3.96961607070257E1,P,200,10,1,61,1,,0,1,6,14900,1,,10,1,10003015900-29-29,,
H,1,1286019,104,3,10,11000,1,10003015900-30,10003015900,-7.55627724893296E1,3.96962950834461E1,P,102,10,2,63,1,,0,1,1,11000,1,5860,10,1,10003015900-30-30,,450102801
H,1,1237121,104,3,10,13590,1,10003015900-31,10003015900,-7.5562222356412E1,3.96960835467335E1,P,300,10,2,69,1,,0,1,1,13590,1,5110,42,1,10003015900-31-31,,647525583
H,1,1273123,104,3,10,12000,1,10003015900-32,10003015900,-7.5562527022116E1,3.96961492066095E1,P,300,10,2,74,1,,0,1,6,12000,1,,36,1,10003015900-32-32,,
H,1,767273,104,3,10,12000,1,10003015900-33,10003015900,-7.55633155711472E1,3.96961335608232E1,P,103,10,1,68,1,,0,1,6,12000,1,,47,1,10003015900-33-33,,
H,1,1165349,104,3,10,11100,1,10003015900-34,10003015900,-7.55636214044442E1,3.96963939350116E1,P,300,10,1,70,1,,0,1,6,11100,2,,110,1,10003015900-34-34,,
H,1,684004,104,3,10,14000,1,10003015900-35,10003015900,-7.55632020955436E1,3.96963756338332E1,P,104,10,2,66,1,,0,1,1,14000,1,340,10,1,10003015900-35-35,,898478581
H,1,111003,104,3,10,13500,1,10003015900-36,10003015900,-7.55642455674591E1,3.96962777379027E1,P,300,10,2,69,2,14,0,1,1,13500,1,4760,42,1,10003015900-36-36,100008000225,121434757
H,1,684004,104,3,10,14000,1,10003015900-37,10003015900,-7.55651707641247E1,3.96964244332981E1,P,104,10,2,66,1,,0,1,1,14000,1,340,10,1,10003015900-37-37,,816212815
H,1,396803,104,3,10,13900,1,10003015900-38,10003015900,-7.55648269459474E1,3.96961036356167E1,P,103,10,2,74,1,,0,1,1,13900,1,5120,34,1,10003015900-38-38,,268827086
