RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,724559,104,3,10,8000,1,10003014805-1,10003014805,-7.57847628352276E1,3.9606290212511E1,P,200,10,1,21,2,15,0,1,1,8000,1,2200,17,1,10003014805-1-1,,534468004
H,1,769575,104,3,10,0,1,10003014805-2,10003014805,-7.57848723332447E1,3.96063947385041E1,P,101,10,1,30,3,16,0,1,6,0,2,,235,1,10003014805-2-2,,
H,1,1030381,104,3,10,4000,1,10003014805-3,10003014805,-7.57843685973284E1,3.96068600729208E1,P,101,10,1,40,1,,0,1,3,4000,1,9620,42,1,10003014805-3-3,,
H,1,571296,104,3,10,3500,1,10003014805-4,10003014805,-7.57846341472624E1,3.9606778308267E1,P,200,10,2,23,1,,0,1,1,3500,1,2060,24,1,10003014805-4-4,,219104692
H,1,955668,104,3,10,190,1,10003014805-5,10003014805,-7.5784549104112E1,3.9606360395957E1,P,300,10,1,48,1,,0,1,1,190,1,4250,10,1,10003014805-5-5,,206832545
H,1,991090,104,3,10,10,1,10003014805-6,10003014805,-7.5784204520125E1,3.9606726374573E1,P,101,10,2,47,1,,0,1,3,10,1,9920,10,1,10003014805-6-6,,
H,1,955668,104,3,10,190,1,10003014805-7,10003014805,-7.57834731872675E1,3.96064984472544E1,P,300,10,1,48,1,,0,1,1,190,1,4250,10,1,10003014805-7-7,,563010479
H,1,955668,104,3,10,190,1,10003014805-8,10003014805,-7.57828731828184E1,3.96067871591887E1,P,300,10,1,48,1,,0,1,1,190,1,4250,10,1,10003014805-8-8,,816237770
H,1,791265,104,3,10,0,1,10003014805-9,10003014805,-7.57838546593592E1,3.96061292980024E1,P,300,10,1,52,1,,0,1,6,0,1,,10,1,10003014805-9-9,,
H,1,1235711,104,3,10,0,1,10003014805-10,10003014805,-7.57836476334473E1,3.96067289357916E1,P,300,10,1,54,1,,0,1,6,0,1,,24,1,10003014805-10-10,,
H,1,921418,104,3,10,9600,1,10003014805-11,10003014805,-7.57835650058182E1,3.96063687132428E1,P,104,10,2,51,1,,0,1,6,9600,1,3500,34,1,10003014805-11-11,,
H,1,387201,104,3,10,0,1,10003014805-12,10003014805,-7.5781202691867E1,3.96031648920181E1,P,200,10,2,53,1,,0,1,6,0,1,4110,10,1,10003014805-12-12,,
H,1,1095942,104,3,10,800,1,10003014805-13,10003014805,-7.57813170032418E1,3.96035161397831E1,P,300,10,2,57,1,,0,1,6,800,1,3640,36,1,10003014805-13-13,,
H,1,101510,104,3,10,1900,1,10003014805-14,10003014805,-7.57819129307351E1,3.96027425705462E1,P,300,10,2,56,1,,0,1,6,1900,1,6420,10,1,10003014805-14-14,,
H,1,259012,104,3,10,3000,1,10003014805-15,10003014805,-7.57813843271951E1,3.96028948462861E1,P,200,10,1,55,1,,0,1,1,3000,1,6260,10,1,10003014805-15-15,,816281208
H,1,259012,104,3,10,3000,1,10003014805-16,10003014805,-7.57818226800993E1,3.96026410993423E1,P,200,10,1,55,1,,0,1,1,3000,1,6260,10,1,10003014805-16-16,,505010231
H,1,858675,104,3,10,1100,1,10003014805-17,10003014805,-7.57825795667115E1,3.96065853592544E1,P,200,10,2,55,1,,0,1,6,1100,1,,34,1,10003014805-17-17,,
H,1,1293114,104,3,10,2400,1,10003014805-18,10003014805,-7.57832300967137E1,3.96065746720152E1,P,103,10,1,55,1,,0,1,1,2400,1,4250,10,1,10003014805-18-18,,998981963
H,1,1255345,104,3,10,1500,1,10003014805-19,10003014805,-7.57817467823987E1,3.9606706373715E1,P,103,10,1,64,1,,0,1,6,1500,1,,42,1,10003014805-19-19,,
H,1,1240096,104,3,10,7500,1,10003014805-20,10003014805,-7.57817560050231E1,3.96067698677052E1,P,103,10,1,63,1,,0,1,3,7500,1,4850,42,1,10003014805-20-20,,
H,1,142764,104,3,10,9700,1,10003014805-21,10003014805,-7.57830338358947E1,3.9606212295843E1,P,300,10,1,63,1,,0,1,6,9700,1,4140,18,1,10003014805-21-21,,
H,1,811935,104,3,10,0,1,10003014805-22,10003014805,-7.57824133274257E1,3.96063421392017E1,P,300,10,2,60,1,,0,1,6,0,1,,36,1,10003014805-22-22,,
H,1,1255345,104,3,10,1500,1,10003014805-23,10003014805,-7.57822394156641E1,3.96062778478835E1,P,103,10,1,64,1,,0,1,6,1500,1,,42,1,10003014805-23-23,,
H,1,142764,104,3,10,9700,1,10003014805-24,10003014805,-7.57818323517214E1,3.96070152002531E1,P,300,10,1,63,1,,0,1,6,9700,1,4140,18,1,10003014805-24-24,,
H,1,784926,104,3,10,7000,1,10003014805-25,10003014805,-7.5781236978703E1,3.96060856720244E1,P,300,10,1,69,1,,0,1,1,7000,1,4700,24,1,10003014805-25-25,,607147311
H,1,1350877,104,3,10,8300,1,10003014805-26,10003014805,-7.57818040417065E1,3.96057930972925E1,P,300,10,2,70,1,,0,1,6,8300,1,,27,1,10003014805-26-26,,
H,1,1108400,104,3,10,0,1,10003014805-27,10003014805,-7.5780528272667E1,3.9606244459436E1,P,300,10,2,69,1,,0,1,6,0,1,,9,1,10003014805-27-27,,
H,1,1487690,104,3,10,130,1,10003014805-28,10003014805,-7.57803270932396E1,3.96060786986631E1,P,300,10,2,72,1,,0,1,6,130,1,,34,1,10003014805-28-28,,
H,1,1321421,104,3,10,5800,1,10003014805-29,10003014805,-7.57798431980456E1,3.96059815302017E1,P,102,10,2,65,1,,0,1,6,5800,2,1965,110,1,10003014805-29-29,,
H,1,1140536,104,3,10,4200,1,10003014805-30,10003014805,-7.57811750828607E1,3.96065133522091E1,P,300,10,1,83,1,,0,1,6,4200,1,,10,1,10003014805-30-30,,
H,1,397144,104,3,10,7500,1,10003014805-31,10003014805,-7.5780399434596E1,3.96062026277585E1,P,300,10,2,76,1,,0,1,6,7500,1,,42,1,10003014805-31-31,,
H,1,851865,104,3,10,3400,1,10003014805-32,10003014805,-7.57809482924943E1,3.9606175450879E1,P,101,10,1,77,1,,0,1,6,3400,1,,10,1,10003014805-32-32,,
H,1,1038645,104,3,10,9580,1,10003014805-33,10003014805,-7.57802663905784E1,3.96063588702072E1,P,101,10,1,75,1,,0,1,6,9580,1,,10,1,10003014805-33-33,,
H,1,465928,104,3,10,7300,1,10003014805-34,10003014805,-7.5779740740488E1,3.96064353038106E1,P,300,10,1,76,1,,0,13,6,7300,1,,36,1,10003014805-34-34,,
H,1,182822,104,3,10,7200,1,10003014805-35,10003014805,-7.5779507144665E1,3.9606220331693E1,P,104,10,1,76,1,,0,1,6,7200,1,,10,1,10003014805-35-35,,
H,1,51899,104,3,10,2200,1,10003014805-36,10003014805,-7.5778586765677E1,3.96058760122416E1,P,102,10,2,81,1,,0,1,6,2200,1,,40,1,10003014805-36-36,,
H,1,842751,104,3,10,8000,1,10003014805-37,10003014805,-7.57777407552332E1,3.96060196754991E1,P,103,10,1,21,1,,0,1,1,8000,1,9130,42,2,10003014805-37-37,,423043553
H,1,458372,104,3,10,0,1,10003014805-38,10003014805,-7.57792120347933E1,3.96058870207961E1,P,101,10,1,27,1,,0,1,6,0,1,4020,10,2,10003014805-38-38,,
H,1,694540,104,3,10,9100,1,10003014805-39,10003014805,-7.5777763773381E1,3.9605829771671E1,P,200,10,1,42,1,,0,1,6,9100,1,,36,2,10003014805-39-39,,
H,1,694540,104,3,10,9100,1,10003014805-40,10003014805,-7.57807455596246E1,3.95574024991386E1,P,200,10,1,42,1,,0,1,6,9100,1,,36,2,10003014805-40-40,,
H,1,547054,104,3,10,8000,1,10003014805-41,10003014805,-7.57811247756118E1,3.95574420619431E1,P,101,10,1,54,1,,0,1,6,8000,1,,10,2,10003014805-41-41,,
H,1,1066127,104,3,10,0,1,10003014805-42,10003014805,-7.57809349898237E1,3.9556294088414E1,P,101,10,1,48,1,,0,1,6,0,1,,10,2,10003014805-42-42,,
H,1,1128561,104,3,10,8700,1,10003014805-43,10003014805,-7.57808154884552E1,3.9556775634816E1,P,104,10,2,50,1,,0,1,6,8700,1,,10,2,10003014805-43-43,,
H,1,1066127,104,3,10,0,1,10003014805-44,10003014805,-7.57807580330103E1,3.955591985884E1,P,101,10,1,48,1,,0,1,6,0,1,,10,2,10003014805-44-44,,
H,1,1128561,104,3,10,8700,1,10003014805-45,10003014805,-7.57808001760087E1,3.95569331323745E1,P,104,10,2,50,1,,0,1,6,8700,1,,10,2,10003014805-45-45,,
H,1,1483167,104,3,10,3000,1,10003014805-46,10003014805,-7.57809955094097E1,3.95559023743288E1,P,101,10,2,59,1,,0,1,3,3000,1,830,36,2,10003014805-46-46,,
H,1,1189745,104,3,10,2400,1,10003014805-47,10003014805,-7.57809728607647E1,3.95547620117034E1,P,101,10,1,58,1,,0,1,3,2400,1,4220,5,2,10003014805-47-47,,
H,1,1483167,104,3,10,3000,1,10003014805-48,10003014805,-7.57745087148505E1,3.95420025708498E1,P,101,10,2,59,1,,0,1,3,3000,1,830,36,2,10003014805-48-48,,
H,1,1189745,104,3,10,2400,1,10003014805-49,10003014805,-7.57769103351738E1,3.95412480793786E1,P,101,10,1,58,1,,0,1,3,2400,1,4220,5,2,10003014805-49-49,,
H,1,468536,104,3,10,7870,1,10003014805-50,10003014805,-7.5775854967298E1,3.95417436554658E1,P,102,10,2,63,1,,0,1,6,7870,1,5860,42,2,10003014805-50-50,,
H,1,51026,104,3,10,9370,1,10003014805-51,10003014805,-7.57779938252722E1,3.95414300066486E1,P,103,10,2,61,1,,0,1,3,9370,1,5240,45,2,10003014805-51-51,,
H,1,1040847,104,3,10,0,1,10003014805-52,10003014805,-7.57753914112293E1,3.954185033665E1,P,300,10,2,74,1,,0,1,6,0,1,,10,2,10003014805-52-52,,
H,1,543859,104,3,10,2100,1,10003014805-53,10003014805,-7.57782126162304E1,3.95414684407881E1,P,101,10,2,72,1,,0,1,6,2100,1,,24,2,10003014805-53-53,,
H,1,172233,104,3,10,6800,1,10003014805-54,10003014805,-7.5776424208345E1,3.95416119438192E1,P,101,10,2,67,1,,0,1,6,6800,1,,10,2,10003014805-54-54,,
H,1,172233,104,3,10,6800,1,10003014805-55,10003014805,-7.57735322634102E1,3.95422925701627E1,P,101,10,2,67,1,,0,1,6,6800,1,,10,2,10003014805-55-55,,
