RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,724559,104,3,10,8000,1,10003014706-1,10003014706,-7.57055819453102E1,3.96357433688882E1,P,200,10,1,21,2,15,0,1,1,8000,1,2200,17,1,10003014706-1-1,,635179526
H,1,742382,104,3,10,2800,1,10003014706-2,10003014706,-7.57054699299954E1,3.96363830825882E1,P,200,10,2,34,1,,0,1,3,2800,1,2310,34,1,10003014706-2-2,,
H,1,742382,104,3,10,2800,1,10003014706-3,10003014706,-7.57054222884148E1,3.96361376417392E1,P,200,10,2,34,1,,0,1,3,2800,1,2310,34,1,10003014706-3-3,,
H,1,1030381,104,3,10,4000,1,10003014706-4,10003014706,-7.57055986567354E1,3.96362453195887E1,P,101,10,1,40,1,,0,1,3,4000,1,9620,42,1,10003014706-4-4,,
H,1,955668,104,3,10,190,1,10003014706-5,10003014706,-7.57048077689297E1,3.9636681390625E1,P,300,10,1,48,1,,0,1,1,190,1,4250,10,1,10003014706-5-5,,481930352
H,1,791265,104,3,10,0,1,10003014706-6,10003014706,-7.57285915340692E1,3.96377675983334E1,P,300,10,1,52,1,,0,1,6,0,1,,10,1,10003014706-6-6,,
H,1,955668,104,3,10,190,1,10003014706-7,10003014706,-7.56969590217587E1,3.96581827964827E1,P,300,10,1,48,1,,0,1,1,190,1,4250,10,1,10003014706-7-7,,669600355
H,1,955668,104,3,10,190,1,10003014706-8,10003014706,-7.56969503070151E1,3.9657382189682E1,P,300,10,1,48,1,,0,1,1,190,1,4250,10,1,10003014706-8-8,,463558627
H,1,1293114,104,3,10,2400,1,10003014706-9,10003014706,-7.56968537460535E1,3.96579802808635E1,P,103,10,1,55,1,,0,1,1,2400,1,4250,10,1,10003014706-9-9,,945044931
H,1,858675,104,3,10,1100,1,10003014706-10,10003014706,-7.5696955839923E1,3.96575375939386E1,P,200,10,2,55,1,,0,1,6,1100,1,,34,1,10003014706-10-10,,
H,1,849818,104,3,10,5000,1,10003014706-11,10003014706,-7.5697486699958E1,3.96567486331541E1,P,104,10,2,60,1,,0,1,1,5000,1,4720,10,1,10003014706-11-11,,400853917
H,1,1240096,104,3,10,7500,1,10003014706-12,10003014706,-7.5697309758835E1,3.96569771712771E1,P,103,10,1,63,1,,0,1,3,7500,1,4850,42,1,10003014706-12-12,,
H,1,376529,104,3,10,6700,1,10003014706-13,10003014706,-7.56973006726137E1,3.9656435388557E1,P,101,10,2,64,1,,0,1,6,6700,1,710,51,1,10003014706-13-13,,
H,1,1374117,104,3,10,7600,1,10003014706-14,10003014706,-7.56969407597971E1,3.96560714374322E1,P,200,10,2,67,1,,0,1,6,7600,1,,25,1,10003014706-14-14,,
H,1,1020419,104,3,10,8000,1,10003014706-15,10003014706,-7.569718259622E1,3.96562108501866E1,P,300,10,2,74,1,,0,1,6,8000,1,3255,42,1,10003014706-15-15,,
H,1,757698,104,3,10,7700,1,10003014706-16,10003014706,-7.56970010756486E1,3.96562588642431E1,P,102,10,2,76,1,,0,1,6,7700,1,,39,1,10003014706-16-16,,
H,1,397144,104,3,10,7500,1,10003014706-17,10003014706,-7.569716244904E1,3.96582951368463E1,P,300,10,2,76,1,,0,1,6,7500,1,,42,1,10003014706-17-17,,
H,1,625921,104,3,10,9910,1,10003014706-18,10003014706,-7.56971028415774E1,3.96577237424547E1,P,200,10,2,93,1,,0,1,6,9910,1,,25,1,10003014706-18-18,,
H,1,834583,104,3,10,0,1,10003014706-19,10003014706,-7.56972776716517E1,3.96579188719971E1,P,300,10,2,87,1,,0,1,6,0,1,,10,1,10003014706-19-19,,
H,1,625921,104,3,10,9910,1,10003014706-20,10003014706,-7.56977264857607E1,3.96577009917761E1,P,200,10,2,93,1,,0,1,6,9910,1,,25,1,10003014706-20-20,,
H,1,476958,104,3,10,0,1,10003014706-21,10003014706,-7.56978661316631E1,3.96573616907937E1,P,101,10,2,89,1,,0,1,6,0,1,,10,1,10003014706-21-21,,
H,1,242929,104,3,10,7900,1,10003014706-22,10003014706,-7.56980266004093E1,3.96572658301563E1,P,200,10,2,87,1,,0,1,6,7900,1,3500,10,1,10003014706-22-22,,
H,1,981965,104,3,10,0,1,10003014706-23,10003014706,-7.56991023768591E1,3.96560218818907E1,P,200,10,2,23,3,11,0,1,3,0,1,9920,10,2,10003014706-23-23,00249577,
H,1,102644,104,3,10,0,1,10003014706-24,10003014706,-7.56982458323652E1,3.9655957477997E1,P,101,10,2,19,2,14,0,1,6,0,1,,10,2,10003014706-24-24,100124000242,
H,1,102644,104,3,10,0,1,10003014706-25,10003014706,-7.56974866278655E1,3.96559599938163E1,P,101,10,2,19,2,14,0,1,6,0,1,,10,2,10003014706-25-25,100124000247,
H,1,458372,104,3,10,0,1,10003014706-26,10003014706,-7.56983425555656E1,3.96557689921815E1,P,101,10,1,27,1,,0,1,6,0,1,4020,10,2,10003014706-26-26,,
H,1,458372,104,3,10,0,1,10003014706-27,10003014706,-7.56989034471252E1,3.9655494719055E1,P,101,10,1,27,1,,0,1,6,0,1,4020,10,2,10003014706-27-27,,
H,1,458372,104,3,10,0,1,10003014706-28,10003014706,-7.56989998013521E1,3.96561285172813E1,P,101,10,1,27,1,,0,1,6,0,1,4020,10,2,10003014706-28-28,,
H,1,458372,104,3,10,0,1,10003014706-29,10003014706,-7.56989425183394E1,3.96557687873601E1,P,101,10,1,27,1,,0,1,6,0,1,4020,10,2,10003014706-29-29,,
H,1,694540,104,3,10,9100,1,10003014706-30,10003014706,-7.56978519035195E1,3.96562026064913E1,P,200,10,1,42,1,,0,1,6,9100,1,,36,2,10003014706-30-30,,
H,1,694540,104,3,10,9100,1,10003014706-31,10003014706,-7.56984052331635E1,3.9657039043276E1,P,200,10,1,42,1,,0,1,6,9100,1,,36,2,10003014706-31-31,,
H,1,547054,104,3,10,8000,1,10003014706-32,10003014706,-7.569829429214E1,3.96573481386931E1,P,101,10,1,54,1,,0,1,6,8000,1,,10,2,10003014706-32-32,,
H,1,547054,104,3,10,8000,1,10003014706-33,10003014706,-7.56988770508596E1,3.96576470787297E1,P,101,10,1,54,1,,0,1,6,8000,1,,10,2,10003014706-33-33,,
H,1,1128561,104,3,10,8700,1,10003014706-34,10003014706,-7.56981992110593E1,3.96575888291862E1,P,104,10,2,50,1,,0,1,6,8700,1,,10,2,10003014706-34-34,,
H,1,1128561,104,3,10,8700,1,10003014706-35,10003014706,-7.56975942254976E1,3.96574483980494E1,P,104,10,2,50,1,,0,1,6,8700,1,,10,2,10003014706-35-35,,
H,1,547054,104,3,10,8000,1,10003014706-36,10003014706,-7.56999033336881E1,3.96564788381593E1,P,101,10,1,54,1,,0,1,6,8000,1,,10,2,10003014706-36-36,,
H,1,1189745,104,3,10,2400,1,10003014706-37,10003014706,-7.5698927392683E1,3.96565274459298E1,P,101,10,1,58,1,,0,1,3,2400,1,4220,5,2,10003014706-37-37,,
H,1,1483167,104,3,10,3000,1,10003014706-38,10003014706,-7.56994008296153E1,3.96566055656182E1,P,101,10,2,59,1,,0,1,3,3000,1,830,36,2,10003014706-38-38,,
H,1,694540,104,3,10,9100,1,10003014706-39,10003014706,-7.57000886579538E1,3.9656316399343E1,P,200,10,1,42,1,,0,1,6,9100,1,,36,2,10003014706-39-39,,
H,1,1116768,104,3,10,9500,1,10003014706-40,10003014706,-7.57001787790702E1,3.96560988954764E1,P,200,10,1,55,1,,0,1,1,9500,1,4220,10,2,10003014706-40-40,,121485577
H,1,51026,104,3,10,9370,1,10003014706-41,10003014706,-7.5700566273167E1,3.96560209962423E1,P,103,10,2,61,1,,0,1,3,9370,1,5240,45,2,10003014706-41-41,,
H,1,51026,104,3,10,9370,1,10003014706-42,10003014706,-7.57004333465744E1,3.96558762276402E1,P,103,10,2,61,1,,0,1,3,9370,1,5240,45,2,10003014706-42-42,,
H,1,468536,104,3,10,7870,1,10003014706-43,10003014706,-7.57010375697038E1,3.96561019752608E1,P,102,10,2,63,1,,0,1,6,7870,1,5860,42,2,10003014706-43-43,,
H,1,820110,104,3,10,9900,1,10003014706-44,10003014706,-7.57005911735395E1,3.96561668248934E1,P,103,10,2,68,1,,0,1,6,9900,1,,42,2,10003014706-44-44,,
H,1,1040847,104,3,10,0,1,10003014706-45,10003014706,-7.5702550725313E1,3.96551130278006E1,P,300,10,2,74,1,,0,1,6,0,1,,10,2,10003014706-45-45,,
H,1,826220,104,3,10,4000,1,10003014706-46,10003014706,-7.5701520231715E1,3.96552351278112E1,P,101,10,1,67,1,,0,1,6,4000,2,7200,333,2,10003014706-46-46,,
H,1,1433939,104,3,10,8400,1,10003014706-47,10003014706,-7.57016289454288E1,3.96557090175337E1,P,200,10,2,70,1,,0,1,6,8400,1,,51,2,10003014706-47-47,,
H,1,686472,104,3,10,8400,1,10003014706-48,10003014706,-7.57015324428465E1,3.96553490450212E1,P,300,10,2,81,1,,0,1,6,8400,1,,24,2,10003014706-48-48,,
H,1,686472,104,3,10,8400,1,10003014706-49,10003014706,-7.5701865760458E1,3.9655716759465E1,P,300,10,2,81,1,,0,1,6,8400,1,,24,2,10003014706-49-49,,
H,1,1478302,104,3,10,7200,1,10003014706-50,10003014706,-7.57015587464835E1,3.96552061207421E1,P,101,10,2,85,1,,0,1,6,7200,1,,10,2,10003014706-50-50,,
H,1,1478302,104,3,10,7200,1,10003014706-51,10003014706,-7.5703430543527E1,3.96548526507178E1,P,101,10,2,85,1,,0,1,6,7200,1,,10,2,10003014706-51-51,,
H,1,32740,104,3,10,9800,1,10003014706-52,10003014706,-7.57038097934403E1,3.9654935968402E1,P,101,10,1,85,1,,0,1,6,9800,1,,37,2,10003014706-52-52,,
H,1,455456,104,3,10,0,1,10003014706-53,10003014706,-7.57029388910493E1,3.96547664300184E1,P,200,10,2,85,1,,0,1,6,0,1,3420,36,2,10003014706-53-53,,
H,1,1478302,104,3,10,7200,1,10003014706-54,10003014706,-7.57032511330494E1,3.96549162553533E1,P,101,10,2,85,1,,0,1,6,7200,1,,10,2,10003014706-54-54,,
H,1,32740,104,3,10,9800,1,10003014706-55,10003014706,-7.57027547871734E1,3.9654896213499E1,P,101,10,1,85,1,,0,1,6,9800,1,,37,2,10003014706-55-55,,
H,1,1429758,104,3,10,8000,1,10003014706-56,10003014706,-7.57046100179826E1,3.96549167353916E1,P,101,10,1,21,1,,0,3,1,8000,1,9620,42,8,10003014706-56-56,,477537153
H,1,148696,104,3,10,9000,1,10003014706-57,10003014706,-7.57039948603437E1,3.96543179565666E1,P,101,10,1,52,1,,0,3,6,9000,1,,72,8,10003014706-57-57,,
H,1,148696,104,3,10,9000,1,10003014706-58,10003014706,-7.57039987362935E1,3.96542722777012E1,P,101,10,1,52,1,,0,3,6,9000,1,,72,8,10003014706-58-58,,
H,1,1211701,104,3,10,7500,1,10003014706-59,10003014706,-7.56987730167312E1,3.96506378294941E1,P,104,10,1,63,1,,0,10,3,7500,2,4850,316,8,10003014706-59-59,,
H,1,904359,104,3,10,12990,1,10003014706-60,10003014706,-7.56989447219378E1,3.9649566606925E1,P,104,10,1,54,1,,0,1,3,12990,2,830,235,1,10003014706-60-60,,
H,1,930653,104,3,10,11400,1,10003014706-61,10003014706,-7.56991869295487E1,3.96493204536471E1,P,200,10,1,66,1,,0,1,6,11400,1,4250,24,1,10003014706-61-61,,
H,1,315557,104,3,10,12000,1,10003014706-62,10003014706,-7.56991340567924E1,3.96499623211098E1,P,101,10,1,87,1,,0,1,6,12000,1,,42,1,10003014706-62-62,,
