RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,791265,104,3,10,0,1,10003016000-1,10003016000,-7.5565843031064E1,3.96781396446802E1
H,1,104055,104,3,10,9800,1,10003016000-2,10003016000,-7.55659650571574E1,3.96777105178381E1
H,1,849818,104,3,10,5000,1,10003016000-3,10003016000,-7.55663279822105E1,3.96785290611962E1
H,1,790185,104,3,10,9000,1,10003016000-4,10003016000,-7.55657760483814E1,3.96785402884725E1
H,1,1321421,104,3,10,5800,1,10003016000-5,10003016000,-7.55660755597498E1,3.96789314888481E1
H,1,956314,104,3,10,0,1,10003016000-6,10003016000,-7.55661806695078E1,3.96790908424168E1
H,1,102644,104,3,10,0,1,10003016000-7,10003016000,-7.55657635849044E1,3.9679058678822E1
H,1,694540,104,3,10,9100,1,10003016000-8,10003016000,-7.55686886344541E1,3.96781070594973E1
H,1,547054,104,3,10,8000,1,10003016000-9,10003016000,-7.55686868010806E1,3.96775619584505E1
H,1,1128561,104,3,10,8700,1,10003016000-10,10003016000,-7.55691504218741E1,3.96779107437748E1
H,1,1189745,104,3,10,2400,1,10003016000-11,10003016000,-7.55686275983622E1,3.96778196162297E1
H,1,1116768,104,3,10,9500,1,10003016000-12,10003016000,-7.55680484163671E1,3.9677897087062E1
H,1,51026,104,3,10,9370,1,10003016000-13,10003016000,-7.5567759150004E1,3.96773480232667E1
H,1,535307,104,3,10,0,1,10003016000-14,10003016000,-7.55680491586286E1,3.96777210787377E1
H,1,931890,104,3,10,0,1,10003016000-15,10003016000,-7.55675115500215E1,3.96778199350253E1
H,1,820110,104,3,10,9900,1,10003016000-16,10003016000,-7.55677141948917E1,3.96779455115483E1
H,1,1040847,104,3,10,0,1,10003016000-17,10003016000,-7.55673857719473E1,3.96779335755916E1
H,1,1433939,104,3,10,8400,1,10003016000-18,10003016000,-7.55670411809313E1,3.96781160553077E1
H,1,535307,104,3,10,0,1,10003016000-19,10003016000,-7.55671253973364E1,3.96780116204357E1
H,1,686472,104,3,10,8400,1,10003016000-20,10003016000,-7.556682249536E1,3.96780570050054E1
H,1,686472,104,3,10,8400,1,10003016000-21,10003016000,-7.55697604933471E1,3.9678209673678E1
H,1,148696,104,3,10,9000,1,10003016000-22,10003016000,-7.55697362641802E1,3.96779958422588E1
H,1,1211701,104,3,10,7500,1,10003016000-23,10003016000,-7.55706284686397E1,3.96779295516013E1
H,1,735539,104,3,10,4200,1,10003016000-24,10003016000,-7.5566612770069E1,3.96792686936085E1
H,1,1165106,104,3,10,13000,1,10003016000-25,10003016000,-7.55666585814541E1,3.96792859005805E1
H,1,633903,104,3,10,10800,1,10003016000-26,10003016000,-7.55669568448001E1,3.9678602378942E1
