RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,724559,200,3,10,8000,1,10001040501-1,10001040501,-7.55174488373925E1,3.91693644022433E1,P,200,10,1,21,2,15,0,1,1,8000,1,2200,17,1,10001040501-1-1,,476905088
H,1,1261217,200,3,10,1700,1,10001040501-2,10001040501,-7.55189056501273E1,3.9170362256301E1,P,103,10,1,19,2,15,0,1,1,1700,1,4140,10,1,10001040501-2-2,,541623310
H,1,1261217,200,3,10,1700,1,10001040501-3,10001040501,-7.55181953057363E1,3.917033362084E1,P,103,10,1,19,2,15,0,1,1,1700,1,4140,10,1,10001040501-3-3,,816308118
H,1,666613,200,3,10,9200,1,10001040501-4,10001040501,-7.5519011573782E1,3.91707813747628E1,P,103,10,2,21,2,15,0,1,1,9200,1,2540,6,1,10001040501-4-4,,639991272
H,1,769575,200,3,10,0,1,10001040501-5,10001040501,-7.55191645809318E1,3.9171178524018E1,P,101,10,1,30,3,16,0,1,6,0,2,,235,1,10001040501-5-5,,
H,1,769575,200,3,10,0,1,10001040501-6,10001040501,-7.5519785923736E1,3.91714361079325E1,P,101,10,1,30,3,16,0,1,6,0,2,,235,1,10001040501-6-6,,
H,1,1030381,200,3,10,4000,1,10001040501-7,10001040501,-7.55192726184353E1,3.91713376348862E1,P,101,10,1,40,1,,0,1,3,4000,1,9620,42,1,10001040501-7-7,,
H,1,532589,200,3,10,7000,1,10001040501-8,10001040501,-7.55202108475264E1,3.91718216475334E1,P,103,10,1,43,1,,0,1,3,7000,1,8965,12,1,10001040501-8-8,,
H,1,955668,200,3,10,190,1,10001040501-9,10001040501,-7.55172794520147E1,3.91683061803222E1,P,300,10,1,48,1,,0,1,1,190,1,4250,10,1,10001040501-9-9,,455356840
H,1,1332975,200,3,10,490,1,10001040501-10,10001040501,-7.55174831332433E1,3.9169081014235E1,P,300,10,2,48,2,15,0,1,6,490,1,,24,1,10001040501-10-10,,
H,1,955668,200,3,10,190,1,10001040501-11,10001040501,-7.55171668138338E1,3.91694885804355E1,P,300,10,1,48,1,,0,1,1,190,1,4250,10,1,10001040501-11-11,,584334940
