RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,849818,200,3,10,5000,1,10001041500-1,10001041500,-7.55323924463671E1,3.9123883914684E1
H,1,666613,200,3,10,9200,1,10001041500-2,10001041500,-7.55326590739447E1,3.9124061267336E1
H,1,532589,200,3,10,7000,1,10001041500-3,10001041500,-7.55325484385198E1,3.91245337572483E1
H,1,1345290,200,3,10,1000,1,10001041500-4,10001041500,-7.55325226782986E1,3.91245087711133E1
H,1,1332975,200,3,10,490,1,10001041500-5,10001041500,-7.55324550993735E1,3.91240197314796E1
H,1,1332975,200,3,10,490,1,10001041500-6,10001041500,-7.5531823070431E1,3.9124628232921E1
H,1,1293114,200,3,10,2400,1,10001041500-7,10001041500,-7.55315962240314E1,3.91248593131505E1
H,1,858675,200,3,10,1100,1,10001041500-8,10001041500,-7.55317863061686E1,3.9125650557386E1
H,1,858675,200,3,10,1100,1,10001041500-9,10001041500,-7.5532310547329E1,3.91253345790537E1
H,1,866055,200,3,10,6500,1,10001041500-10,10001041500,-7.55315534463871E1,3.9125448847485E1
H,1,849818,200,3,10,5000,1,10001041500-11,10001041500,-7.5531856936672E1,3.91252039634482E1
H,1,1487690,200,3,10,130,1,10001041500-12,10001041500,-7.55551692601623E1,3.91231191192277E1
H,1,784926,200,3,10,7000,1,10001041500-13,10001041500,-7.5554708878606E1,3.9122945097433E1
H,1,790185,200,3,10,9000,1,10001041500-14,10001041500,-7.55538892173717E1,3.91227824562725E1
H,1,784926,200,3,10,7000,1,10001041500-15,10001041500,-7.55497798357132E1,3.91217961841388E1
H,1,529919,200,3,10,1500,1,10001041500-16,10001041500,-7.55509714156412E1,3.91215862557752E1
H,1,465928,200,3,10,7300,1,10001041500-17,10001041500,-7.5553332067519E1,3.9122849754411E1
H,1,51899,200,3,10,2200,1,10001041500-18,10001041500,-7.55524411475737E1,3.91220907267413E1
H,1,529919,200,3,10,1500,1,10001041500-19,10001041500,-7.5552554224597E1,3.9122366597652E1
H,1,956314,200,3,10,0,1,10001041500-20,10001041500,-7.55511081233892E1,3.91222783837176E1
H,1,153960,200,3,10,9800,1,10001041500-21,10001041500,-7.55529901094532E1,3.91225668292612E1
H,1,861353,200,3,10,0,1,10001041500-22,10001041500,-7.5550366663546E1,3.91218304097696E1
H,1,834583,200,3,10,0,1,10001041500-23,10001041500,-7.5552560961291E1,3.91227785478408E1
H,1,603628,200,3,10,5000,1,10001041500-24,10001041500,-7.55540590164831E1,3.91228708511135E1
H,1,842751,200,3,10,8000,1,10001041500-25,10001041500,-7.55538062727048E1,3.91228591447801E1
H,1,694540,200,3,10,9100,1,10001041500-26,10001041500,-7.55536631769827E1,3.91222558052222E1
H,1,1128561,200,3,10,8700,1,10001041500-27,10001041500,-7.55526760809142E1,3.91223271470787E1
H,1,547054,200,3,10,8000,1,10001041500-28,10001041500,-7.5553710037695E1,3.912283117009E1
H,1,1189745,200,3,10,2400,1,10001041500-29,10001041500,-7.55499636038438E1,3.91220242582278E1
H,1,1189745,200,3,10,2400,1,10001041500-30,10001041500,-7.5554151385344E1,3.91228986334867E1
H,1,1189745,200,3,10,2400,1,10001041500-31,10001041500,-7.55532533211408E1,3.91221606816074E1
H,1,51026,200,3,10,9370,1,10001041500-32,10001041500,-7.5551898664298E1,3.91221176518502E1
H,1,1040847,200,3,10,0,1,10001041500-33,10001041500,-7.55524298745997E1,3.91228050889691E1
H,1,820110,200,3,10,9900,1,10001041500-34,10001041500,-7.55536501522318E1,3.91224378960065E1
H,1,535307,200,3,10,0,1,10001041500-35,10001041500,-7.55499232399565E1,3.91217292161915E1
H,1,172233,200,3,10,6800,1,10001041500-36,10001041500,-7.55503926829392E1,3.91216012840492E1
H,1,931890,200,3,10,0,1,10001041500-37,10001041500,-7.55538041937712E1,3.91225299316114E1
H,1,335985,200,3,10,7200,1,10001041500-38,10001041500,-7.5551518898448E1,3.9121757613657E1
H,1,77785,200,3,10,9600,1,10001041500-39,10001041500,-7.5550410095184E1,3.91218374931963E1
H,1,1475287,200,3,10,6900,1,10001041500-40,10001041500,-7.55540737563196E1,3.91229571324055E1
H,1,1478302,200,3,10,7200,1,10001041500-41,10001041500,-7.55505188637525E1,3.91218026084827E1
H,1,686472,200,3,10,8400,1,10001041500-42,10001041500,-7.55515321543288E1,3.91247166694676E1
H,1,455456,200,3,10,0,1,10001041500-43,10001041500,-7.5551238433306E1,3.9124881951144E1
H,1,1387546,200,3,10,40,1,10001041500-44,10001041500,-7.55510919604411E1,3.91248854252715E1
H,1,1462786,200,3,10,8900,1,10001041500-45,10001041500,-7.55516558184143E1,3.91245241835742E1
