RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,1261217,200,3,10,1700,1,10001041200-1,10001041200,-7.55018457392753E1,3.9116590100675E1
H,1,532589,200,3,10,7000,1,10001041200-2,10001041200,-7.55023697667765E1,3.91168095185026E1
H,1,1046594,200,3,10,0,1,10001041200-3,10001041200,-7.55020380185183E1,3.91172004346087E1
H,1,742382,200,3,10,2800,1,10001041200-4,10001041200,-7.5503346064519E1,3.91174550528023E1
H,1,532589,200,3,10,7000,1,10001041200-5,10001041200,-7.55039560955513E1,3.91175373756316E1
H,1,1030381,200,3,10,4000,1,10001041200-6,10001041200,-7.55044266409578E1,3.91172954168792E1
H,1,1345290,200,3,10,1000,1,10001041200-7,10001041200,-7.550433989196E1,3.91176120918346E1
H,1,791265,200,3,10,0,1,10001041200-8,10001041200,-7.55053695122072E1,3.91177717706275E1
H,1,1235711,200,3,10,0,1,10001041200-9,10001041200,-7.55049239271462E1,3.9117358158936E1
H,1,791265,200,3,10,0,1,10001041200-10,10001041200,-7.55060100940661E1,3.91178486944497E1
H,1,791265,200,3,10,0,1,10001041200-11,10001041200,-7.55149250494177E1,3.9118157523309E1
H,1,1293114,200,3,10,2400,1,10001041200-12,10001041200,-7.55155589375551E1,3.91180273499381E1
H,1,101510,200,3,10,1900,1,10001041200-13,10001041200,-7.55122274949352E1,3.91180412852192E1
H,1,259012,200,3,10,3000,1,10001041200-14,10001041200,-7.55118274457897E1,3.91178895689523E1
H,1,849818,200,3,10,5000,1,10001041200-15,10001041200,-7.55110839604491E1,3.91178595903697E1
H,1,849818,200,3,10,5000,1,10001041200-16,10001041200,-7.55111073030283E1,3.9118431395014E1
H,1,1255345,200,3,10,1500,1,10001041200-17,10001041200,-7.55109679555196E1,3.91178426851173E1
H,1,1240096,200,3,10,7500,1,10001041200-18,10001041200,-7.55103579160017E1,3.9118027663071E1
H,1,182822,200,3,10,7200,1,10001041200-19,10001041200,-7.55114074079322E1,3.91181160955353E1
H,1,718931,200,3,10,10,1,10001041200-20,10001041200,-7.55097625605113E1,3.91177434960211E1
H,1,523721,200,3,10,7300,1,10001041200-21,10001041200,-7.55097857985561E1,3.91179863819943E1
H,1,849818,200,3,10,5000,1,10001041200-22,10001041200,-7.5509567662141E1,3.91178522428263E1
H,1,811935,200,3,10,0,1,10001041200-23,10001041200,-7.55093107797551E1,3.91178838015611E1
H,1,1255345,200,3,10,1500,1,10001041200-24,10001041200,-7.5508529746078E1,3.91177906221886E1
H,1,523721,200,3,10,7300,1,10001041200-25,10001041200,-7.55080035514254E1,3.91180148654333E1
H,1,384082,200,3,10,480,1,10001041200-26,10001041200,-7.5507629676255E1,3.91179508947332E1
H,1,1138253,200,3,10,2800,1,10001041200-27,10001041200,-7.55074633344604E1,3.91176023370778E1
H,1,1165564,200,3,10,1900,1,10001041200-28,10001041200,-7.55069933966761E1,3.91180298968123E1
H,1,1350877,200,3,10,8300,1,10001041200-29,10001041200,-7.5506581504352E1,3.91177579462886E1
H,1,1020419,200,3,10,8000,1,10001041200-30,10001041200,-7.55066574919483E1,3.91180218504454E1
H,1,678923,200,3,10,6000,3,10001041200-31,10001041200,-7.55060214912204E1,3.91182822083477E1
H,1,744959,200,3,10,8000,1,10001041200-32,10001041200,-7.55059345040803E1,3.91181780144092E1
H,1,1138253,200,3,10,2800,1,10001041200-33,10001041200,-7.5506171605593E1,3.91176156531422E1
H,1,1321421,200,3,10,5800,1,10001041200-34,10001041200,-7.55064501110366E1,3.91178558080721E1
H,1,51899,200,3,10,2200,1,10001041200-35,10001041200,-7.55068205885802E1,3.91180828614917E1
H,1,182822,200,3,10,7200,1,10001041200-36,10001041200,-7.5506972997438E1,3.9118149215138E1
H,1,568975,200,3,10,7200,1,10001041200-37,10001041200,-7.5506996979557E1,3.91178536632253E1
H,1,466491,200,3,10,0,1,10001041200-38,10001041200,-7.55075189955706E1,3.91179709363581E1
H,1,529919,200,3,10,1500,1,10001041200-39,10001041200,-7.55081105159467E1,3.91178199483921E1
H,1,529919,200,3,10,1500,1,10001041200-40,10001041200,-7.55087445404897E1,3.9117943059438E1
H,1,568975,200,3,10,7200,1,10001041200-41,10001041200,-7.55089102934475E1,3.91182710070477E1
H,1,861353,200,3,10,0,1,10001041200-42,10001041200,-7.5509426166871E1,3.91181089989685E1
H,1,625921,200,3,10,9910,1,10001041200-43,10001041200,-7.55093374285496E1,3.91182318547236E1
H,1,104055,200,3,10,9800,1,10001041200-44,10001041200,-7.55093487483065E1,3.91179292322317E1
H,1,1308030,200,3,10,6450,1,10001041200-45,10001041200,-7.55099240593114E1,3.9117483316203E1
H,1,861353,200,3,10,0,1,10001041200-46,10001041200,-7.55110010178467E1,3.9118000896543E1
H,1,842751,200,3,10,8000,1,10001041200-47,10001041200,-7.55226240301814E1,3.91403243175443E1
H,1,981965,200,3,10,0,1,10001041200-48,10001041200,-7.55227653689941E1,3.91402809107985E1
H,1,102644,200,3,10,0,1,10001041200-49,10001041200,-7.55224027152114E1,3.9140438078129E1
H,1,458372,200,3,10,0,1,10001041200-50,10001041200,-7.55221099207074E1,3.91409794852013E1
H,1,458372,200,3,10,0,1,10001041200-51,10001041200,-7.55220751908632E1,3.9140998940387E1
H,1,694540,200,3,10,9100,1,10001041200-52,10001041200,-7.55208917683412E1,3.91411152585191E1
H,1,694540,200,3,10,9100,1,10001041200-53,10001041200,-7.55211697624025E1,3.91410974751031E1
H,1,547054,200,3,10,8000,1,10001041200-54,10001041200,-7.55206109543874E1,3.91414639792383E1
H,1,547054,200,3,10,8000,1,10001041200-55,10001041200,-7.55203784400716E1,3.91416198592147E1
H,1,1066127,200,3,10,0,1,10001041200-56,10001041200,-7.5520212913067E1,3.9141436750655E1
H,1,1066127,200,3,10,0,1,10001041200-57,10001041200,-7.55192995082016E1,3.91426587801065E1
H,1,1189745,200,3,10,2400,1,10001041200-58,10001041200,-7.55198407104517E1,3.91421052831153E1
