RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,1261217,200,3,10,1700,1,10001042201-1,10001042201,-7.55558523894445E1,3.90431945978225E1
H,1,666613,200,3,10,9200,1,10001042201-2,10001042201,-7.55563019760342E1,3.9044090517126E1
H,1,1261217,200,3,10,1700,1,10001042201-3,10001042201,-7.55566311367442E1,3.90431349676538E1
H,1,524185,200,3,10,5000,1,10001042201-4,10001042201,-7.5556791582551E1,3.90443166741472E1
H,1,666613,200,3,10,9200,1,10001042201-5,10001042201,-7.55566369321404E1,3.9044940262969E1
H,1,742382,200,3,10,2800,1,10001042201-6,10001042201,-7.55555499641077E1,3.90425076253246E1
H,1,742382,200,3,10,2800,1,10001042201-7,10001042201,-7.5554953216578E1,3.90429727604987E1
H,1,1030381,200,3,10,4000,1,10001042201-8,10001042201,-7.55548784788926E1,3.90426498666731E1
H,1,1030381,200,3,10,4000,1,10001042201-9,10001042201,-7.55537281857888E1,3.90428917839231E1
H,1,1309363,200,3,10,0,1,10001042201-10,10001042201,-7.55540556075786E1,3.90433987307495E1
H,1,85330,200,3,10,860,1,10001042201-11,10001042201,-7.5553692157463E1,3.9043340752078E1
H,1,1332975,200,3,10,490,1,10001042201-12,10001042201,-7.555276012769E1,3.90427487208734E1
H,1,1332975,200,3,10,490,1,10001042201-13,10001042201,-7.55526891996682E1,3.90428773968563E1
H,1,921418,200,3,10,9600,1,10001042201-14,10001042201,-7.55518005631945E1,3.904271111063E1
H,1,1235711,200,3,10,0,1,10001042201-15,10001042201,-7.55519230196783E1,3.904290359833E1
H,1,85330,200,3,10,860,1,10001042201-16,10001042201,-7.55512082164476E1,3.9042467422123E1
H,1,1332975,200,3,10,490,1,10001042201-17,10001042201,-7.55502905688485E1,3.9042318902257E1
H,1,791265,200,3,10,0,1,10001042201-18,10001042201,-7.55502023638314E1,3.90426486667397E1
H,1,858675,200,3,10,1100,1,10001042201-19,10001042201,-7.5549933514381E1,3.90426629198067E1
H,1,757698,200,3,10,7700,1,10001042201-20,10001042201,-7.55492148597762E1,3.90426211959703E1
H,1,1110287,200,3,10,5470,1,10001042201-21,10001042201,-7.55487543105401E1,3.9042097697103E1
H,1,544546,200,3,10,3000,1,10001042201-22,10001042201,-7.5548539939778E1,3.9042659644497E1
H,1,259012,200,3,10,3000,1,10001042201-23,10001042201,-7.55480466001408E1,3.90429016866265E1
H,1,1240096,200,3,10,7500,1,10001042201-24,10001042201,-7.55479410626623E1,3.90426147160907E1
H,1,376529,200,3,10,6700,1,10001042201-25,10001042201,-7.55472283185025E1,3.90424647191698E1
H,1,866055,200,3,10,6500,1,10001042201-26,10001042201,-7.55468121978766E1,3.90425877020792E1
H,1,849818,200,3,10,5000,1,10001042201-27,10001042201,-7.55464532479821E1,3.90431438985412E1
H,1,866055,200,3,10,6500,1,10001042201-28,10001042201,-7.55458299158367E1,3.90432906288001E1
H,1,811935,200,3,10,0,1,10001042201-29,10001042201,-7.55449041231348E1,3.90429987769505E1
H,1,1374117,200,3,10,7600,1,10001042201-30,10001042201,-7.5542881365148E1,3.90442575308568E1
H,1,1374117,200,3,10,7600,1,10001042201-31,10001042201,-7.5543965039961E1,3.90434582394544E1
H,1,1374117,200,3,10,7600,1,10001042201-32,10001042201,-7.55438962380258E1,3.90439313404817E1
H,1,1350877,200,3,10,8300,1,10001042201-33,10001042201,-7.55422381209231E1,3.90440626688337E1
H,1,384082,200,3,10,480,1,10001042201-34,10001042201,-7.55425220726234E1,3.90442993133935E1
H,1,851865,200,3,10,3400,1,10001042201-35,10001042201,-7.55415689764557E1,3.9044751498304E1
H,1,358828,200,3,10,8400,1,10001042201-36,10001042201,-7.55419693949437E1,3.90444606384186E1
H,1,182822,200,3,10,7200,1,10001042201-37,10001042201,-7.5540858535264E1,3.90449797868353E1
H,1,51899,200,3,10,2200,1,10001042201-38,10001042201,-7.55408078955954E1,3.90446773126367E1
H,1,1140536,200,3,10,4200,1,10001042201-39,10001042201,-7.5539395549208E1,3.90449703660346E1
H,1,51899,200,3,10,2200,1,10001042201-40,10001042201,-7.55397107313351E1,3.9045509971045E1
H,1,603628,200,3,10,5000,1,10001042201-41,10001042201,-7.55389188047984E1,3.90451747854686E1
H,1,102644,200,3,10,0,1,10001042201-42,10001042201,-7.55383708084202E1,3.9045454197984E1
H,1,981965,200,3,10,0,1,10001042201-43,10001042201,-7.553811452605E1,3.90456308030816E1
H,1,102644,200,3,10,0,1,10001042201-44,10001042201,-7.55378900688032E1,3.90453925535488E1
H,1,842751,200,3,10,8000,1,10001042201-45,10001042201,-7.5537479910216E1,3.90457892688875E1
H,1,842751,200,3,10,8000,1,10001042201-46,10001042201,-7.55367091005887E1,3.90460499910494E1
H,1,458372,200,3,10,0,1,10001042201-47,10001042201,-7.55362421769383E1,3.90462805623994E1
H,1,458372,200,3,10,0,1,10001042201-48,10001042201,-7.55353592666355E1,3.90466482719371E1
H,1,694540,200,3,10,9100,1,10001042201-49,10001042201,-7.55405531950361E1,3.90461793859841E1
H,1,694540,200,3,10,9100,1,10001042201-50,10001042201,-7.55412401476447E1,3.9047007058539E1
H,1,1128561,200,3,10,8700,1,10001042201-51,10001042201,-7.55408124174247E1,3.90462861994993E1
H,1,1128561,200,3,10,8700,1,10001042201-52,10001042201,-7.55410170204473E1,3.9046296582814E1
H,1,1128561,200,3,10,8700,1,10001042201-53,10001042201,-7.55404154309644E1,3.90460758233671E1
H,1,1128561,200,3,10,8700,1,10001042201-54,10001042201,-7.55402385537445E1,3.90459194210757E1
H,1,1128561,200,3,10,8700,1,10001042201-55,10001042201,-7.55350370915107E1,3.90467420073294E1
H,1,1189745,200,3,10,2400,1,10001042201-56,10001042201,-7.55344976996118E1,3.90471490653333E1
