RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,566113,200,3,10,20000,1,10001041100-1,10001041100,-7.54572151214016E1,3.90865868907966E1,P,101,10,2,20,2,15,0,1,1,20000,1,3640,10,1,10001041100-1-1,,998144778
H,1,1360770,200,3,10,23800,1,10001041100-2,10001041100,-7.54568239437314E1,3.90879937880631E1,P,103,10,1,27,1,,0,1,1,23800,1,5300,10,1,10001041100-2-2,,121562227
H,1,177279,200,3,10,20000,1,10001041100-3,10001041100,-7.54567938309462E1,3.90883342002988E1,P,101,10,2,22,1,,0,1,1,20000,1,3930,10,2,10001041100-3-3,,121553614
H,1,733456,200,3,10,17000,1,10001041100-4,10001041100,-7.54569090732052E1,3.90866790050131E1,P,200,10,2,25,2,16,0,1,6,17000,1,1240,18,2,10001041100-4-4,,
H,1,1281806,200,3,10,17000,1,10001041100-5,10001041100,-7.54568223976523E1,3.90875684646426E1,P,103,10,1,22,2,15,0,1,1,17000,1,4110,6,5,10001041100-5-5,,230165771
H,1,381593,200,3,10,15000,1,10001041100-6,10001041100,-7.54566512093478E1,3.90899245378746E1,P,200,10,1,23,2,15,0,1,1,15000,1,9620,6,9,10001041100-6-6,,263447732
H,1,381593,200,3,10,15000,1,10001041100-7,10001041100,-7.5456105539273E1,3.90894736650178E1,P,200,10,1,23,2,15,0,1,1,15000,1,9620,6,9,10001041100-7-7,,610318255
H,1,1210750,200,3,10,30000,1,10001041100-8,10001041100,-7.54560211364172E1,3.9090040629823E1,P,200,10,2,23,1,,0,1,1,30000,1,2310,10,1,10001041100-8-8,,477539001
H,1,1430697,200,3,10,25000,1,10001041100-9,10001041100,-7.54565974222408E1,3.90902780283394E1,P,300,10,2,23,1,,0,1,1,25000,1,430,10,1,10001041100-9-9,,647530245
H,1,1377398,200,3,10,30001,1,10001041100-10,10001041100,-7.54561002528887E1,3.9089526507008E1,P,101,10,2,27,1,,0,1,1,30001,1,1820,9,1,10001041100-10-10,,121553614
H,1,887205,200,3,10,34050,1,10001041100-11,10001041100,-7.54558310901514E1,3.90918609230381E1,P,103,10,1,28,1,,0,1,1,34050,1,9240,37,1,10001041100-11-11,,981387996
H,1,1039159,200,3,10,45000,1,10001041100-12,10001041100,-7.54558007366755E1,3.90920272355944E1,P,102,10,2,36,1,,0,1,1,45000,1,3300,10,1,10001041100-12-12,,515063469
H,1,46045,200,3,10,31000,1,10001041100-13,10001041100,-7.54553992470034E1,3.90925461930534E1,P,102,10,2,29,1,,0,1,1,31000,1,2000,42,2,10001041100-13-13,,597643477
H,1,1026880,200,3,10,25000,1,10001041100-14,10001041100,-7.5455711414384E1,3.90932438390635E1,P,103,10,1,33,1,,0,2,1,25000,2,7810,303,8,10001041100-14-14,,541626420
H,1,426446,200,3,10,35000,1,10001041100-15,10001041100,-7.54554155793578E1,3.90944785955038E1,P,103,10,1,24,1,,0,1,1,35000,1,830,34,1,10001041100-15-15,,966206666
H,1,426446,200,3,10,35000,1,10001041100-16,10001041100,-7.5456003912836E1,3.90940992342208E1,P,103,10,1,24,1,,0,1,1,35000,1,830,34,1,10001041100-16-16,,610322257
H,1,569907,200,3,10,40000,1,10001041100-17,10001041100,-7.54557206939352E1,3.90966785297137E1,P,101,10,2,31,1,,0,1,1,40000,1,2310,36,1,10001041100-17-17,,423028992
H,1,569907,200,3,10,40000,1,10001041100-18,10001041100,-7.54556134079232E1,3.90963692657444E1,P,101,10,2,31,1,,0,1,1,40000,1,2310,36,1,10001041100-18-18,,515029015
H,1,918388,200,3,10,46000,1,10001041100-19,10001041100,-7.5455308390213E1,3.90966921936658E1,P,102,10,2,29,1,,0,1,1,46000,1,2310,42,1,10001041100-19-19,,541628376
H,1,796480,200,3,10,39800,1,10001041100-20,10001041100,-7.5455344223973E1,3.9096570399874E1,P,102,10,1,32,1,,0,1,1,39800,1,1107,10,1,10001041100-20-20,,816332696
H,1,477387,200,3,10,47000,1,10001041100-21,10001041100,-7.54549106649112E1,3.90983132984187E1,P,200,10,1,31,1,,0,1,1,47000,2,310,120,1,10001041100-21-21,,423028992
H,1,1203660,200,3,10,45000,1,10001041100-22,10001041100,-7.54551781876004E1,3.90978942635288E1,P,300,10,1,27,1,,0,1,1,45000,1,4710,10,1,10001041100-22-22,,477536007
H,1,569907,200,3,10,40000,1,10001041100-23,10001041100,-7.54548612409352E1,3.90996154075278E1,P,101,10,2,31,1,,0,1,1,40000,1,2310,36,1,10001041100-23-23,,400482876
H,1,1476582,200,3,10,48000,1,10001041100-24,10001041100,-7.54546152130013E1,3.909947411534E1,P,200,10,1,39,1,,0,1,1,48000,1,6260,10,1,10001041100-24-24,,121613582
H,1,1417046,200,3,10,45000,1,10001041100-25,10001041100,-7.54543948268704E1,3.9100504770841E1,P,104,10,1,36,1,,0,1,1,45000,1,6355,42,1,10001041100-25-25,,647531995
H,1,1039159,200,3,10,45000,1,10001041100-26,10001041100,-7.54543943326846E1,3.91003988593498E1,P,102,10,2,36,1,,0,1,1,45000,1,3300,10,1,10001041100-26-26,,455358572
H,1,1417046,200,3,10,45000,1,10001041100-27,10001041100,-7.54545690758544E1,3.91003789802336E1,P,104,10,1,36,1,,0,1,1,45000,1,6355,42,1,10001041100-27-27,,816333629
H,1,1364366,200,3,10,45000,1,10001041100-28,10001041100,-7.54541916336791E1,3.91021230474742E1,P,102,10,2,51,1,,0,1,1,45000,1,4320,10,1,10001041100-28-28,,455360578
H,1,299425,200,3,10,47000,1,10001041100-29,10001041100,-7.54545175193762E1,3.91025930249835E1,P,200,10,1,58,1,,0,1,1,47000,1,2145,21,1,10001041100-29-29,,475136297
H,1,638943,200,3,10,43600,1,10001041100-30,10001041100,-7.5454234167802E1,3.9102929728665E1,P,200,10,2,28,2,16,0,1,1,43600,2,2000,333,2,10001041100-30-30,,635157837
H,1,473024,200,3,10,40000,1,10001041100-31,10001041100,-7.54544300376465E1,3.9105214844851E1,P,103,10,2,34,1,,0,1,1,40000,2,5240,417,2,10001041100-31-31,,423028992
