RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,1261217,200,3,10,1700,1,10001041600-1,10001041600,-7.55371996173758E1,3.91134222870513E1
H,1,571296,200,3,10,3500,1,10001041600-2,10001041600,-7.55371142484833E1,3.91138156845696E1
H,1,791265,200,3,10,0,1,10001041600-3,10001041600,-7.55370517465646E1,3.91144133189671E1
H,1,85330,200,3,10,860,1,10001041600-4,10001041600,-7.55369737632695E1,3.91147371992828E1
H,1,101510,200,3,10,1900,1,10001041600-5,10001041600,-7.55368487074776E1,3.91145996309031E1
H,1,938735,200,3,10,3000,1,10001041600-6,10001041600,-7.55370243572547E1,3.91129941748894E1
H,1,1240096,200,3,10,7500,1,10001041600-7,10001041600,-7.55374416164794E1,3.9113031213948E1
H,1,142764,200,3,10,9700,1,10001041600-8,10001041600,-7.55367653129515E1,3.91142913545485E1
H,1,784926,200,3,10,7000,1,10001041600-9,10001041600,-7.55365464944494E1,3.91154280671986E1
H,1,1138253,200,3,10,2800,1,10001041600-10,10001041600,-7.55363281879952E1,3.9114259794567E1
H,1,1138253,200,3,10,2800,1,10001041600-11,10001041600,-7.55363672700393E1,3.91153044017983E1
H,1,1321421,200,3,10,5800,1,10001041600-12,10001041600,-7.55360836753366E1,3.91156561208065E1
H,1,358828,200,3,10,8400,1,10001041600-13,10001041600,-7.55365475413395E1,3.9113465737546E1
H,1,358828,200,3,10,8400,1,10001041600-14,10001041600,-7.5536570290099E1,3.91136105548243E1
H,1,851865,200,3,10,3400,1,10001041600-15,10001041600,-7.5535841146316E1,3.91140762880763E1
H,1,153960,200,3,10,9800,1,10001041600-16,10001041600,-7.55348579675212E1,3.91131349078118E1
H,1,107233,200,3,10,9834,1,10001041600-17,10001041600,-7.55303847177856E1,3.91145236937806E1
H,1,842751,200,3,10,8000,1,10001041600-18,10001041600,-7.55364492869012E1,3.9114406424619E1
H,1,1066127,200,3,10,0,1,10001041600-19,10001041600,-7.55364745847621E1,3.91142857848505E1
H,1,1116768,200,3,10,9500,1,10001041600-20,10001041600,-7.55369817841991E1,3.91140473704118E1
H,1,820110,200,3,10,9900,1,10001041600-21,10001041600,-7.55349168219934E1,3.91129097499721E1
H,1,172233,200,3,10,6800,1,10001041600-22,10001041600,-7.55342234029972E1,3.91128954705907E1
H,1,335985,200,3,10,7200,1,10001041600-23,10001041600,-7.55338715434076E1,3.91127955990998E1
H,1,32740,200,3,10,9800,1,10001041600-24,10001041600,-7.5532367205713E1,3.9113461274691E1
H,1,1473523,200,3,10,7100,1,10001041600-25,10001041600,-7.5532119591062E1,3.91135018993E1
H,1,475641,200,3,10,7900,1,10001041600-26,10001041600,-7.5533727419119E1,3.91131167575444E1
H,1,480806,200,3,10,4100,1,10001041600-27,10001041600,-7.55320916409243E1,3.91137362350345E1
H,1,735539,200,3,10,4200,1,10001041600-28,10001041600,-7.5531867247868E1,3.91140414024427E1
H,1,734411,200,3,10,10800,1,10001041600-29,10001041600,-7.55318813705525E1,3.91138996648411E1
H,1,786421,200,3,10,14000,1,10001041600-30,10001041600,-7.55311779304145E1,3.91142089701714E1
H,1,936599,200,3,10,10000,1,10001041600-31,10001041600,-7.55303049441186E1,3.91140293451053E1
H,1,633903,200,3,10,10800,1,10001041600-32,10001041600,-7.55301077545322E1,3.9114297427975E1
H,1,633903,200,3,10,10800,1,10001041600-33,10001041600,-7.5529410440084E1,3.9114321385461E1
H,1,267286,200,3,10,11000,1,10001041600-34,10001041600,-7.55159671484778E1,3.91182589589737E1
H,1,701088,200,3,10,13000,1,10001041600-35,10001041600,-7.55154604106775E1,3.91184928457128E1
H,1,1286019,200,3,10,11000,1,10001041600-36,10001041600,-7.55289650542931E1,3.91145100155764E1
H,1,581816,200,3,10,11040,1,10001041600-37,10001041600,-7.55286176623421E1,3.91146858339276E1
H,1,930653,200,3,10,11400,1,10001041600-38,10001041600,-7.55285167466898E1,3.9114692833489E1
H,1,111003,200,3,10,13500,1,10001041600-39,10001041600,-7.55279312385483E1,3.91146436865562E1
H,1,1125733,200,3,10,10200,1,10001041600-40,10001041600,-7.55274731455918E1,3.91150696185791E1
H,1,111003,200,3,10,13500,1,10001041600-41,10001041600,-7.55269957846451E1,3.91152402769047E1
H,1,428801,200,3,10,14700,1,10001041600-42,10001041600,-7.55268707039475E1,3.91152117495646E1
H,1,1475105,200,3,10,14200,1,10001041600-43,10001041600,-7.55268842713725E1,3.91150376290214E1
H,1,1165349,200,3,10,11100,1,10001041600-44,10001041600,-7.55255964860311E1,3.91155347047701E1
H,1,264422,200,3,10,13200,1,10001041600-45,10001041600,-7.55251790182252E1,3.91157363923231E1
H,1,461794,200,3,10,14000,1,10001041600-46,10001041600,-7.55247100796744E1,3.91157120548273E1
