RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,666613,200,3,10,9200,1,10001041801-1,10001041801,-7.56473102213872E1,3.91548584381135E1,P,103,10,2,21,2,15,0,1,1,9200,1,2540,6,1,10001041801-1-1,,423028992
H,1,524185,200,3,10,5000,1,10001041801-2,10001041801,-7.56474338472775E1,3.91546009031275E1,P,103,10,1,21,2,15,0,1,1,5000,1,2200,4,1,10001041801-2-2,,455357509
H,1,666613,200,3,10,9200,1,10001041801-3,10001041801,-7.56473075360298E1,3.91541892547492E1,P,103,10,2,21,2,15,0,1,1,9200,1,2540,6,1,10001041801-3-3,,121561765
H,1,571296,200,3,10,3500,1,10001041801-4,10001041801,-7.56454213877613E1,3.91546576476265E1,P,200,10,2,23,1,,0,1,1,3500,1,2060,24,1,10001041801-4-4,,890640147
H,1,724559,200,3,10,8000,1,10001041801-5,10001041801,-7.56465676158201E1,3.91546493839557E1,P,200,10,1,21,2,15,0,1,1,8000,1,2200,17,1,10001041801-5-5,,455357517
H,1,524185,200,3,10,5000,1,10001041801-6,10001041801,-7.56456863396514E1,3.9154604764518E1,P,103,10,1,21,2,15,0,1,1,5000,1,2200,4,1,10001041801-6-6,,966205692
H,1,742382,200,3,10,2800,1,10001041801-7,10001041801,-7.56456081394876E1,3.91543157115343E1,P,200,10,2,34,1,,0,1,3,2800,1,2310,34,1,10001041801-7-7,,
H,1,742382,200,3,10,2800,1,10001041801-8,10001041801,-7.5645619886178E1,3.91545298306313E1,P,200,10,2,34,1,,0,1,3,2800,1,2310,34,1,10001041801-8-8,,
H,1,1030381,200,3,10,4000,1,10001041801-9,10001041801,-7.56446515419641E1,3.91544680670942E1,P,101,10,1,40,1,,0,1,3,4000,1,9620,42,1,10001041801-9-9,,
H,1,955668,200,3,10,190,1,10001041801-10,10001041801,-7.56444815540166E1,3.91546139384966E1,P,300,10,1,48,1,,0,1,1,190,1,4250,10,1,10001041801-10-10,,816328694
H,1,955668,200,3,10,190,1,10001041801-11,10001041801,-7.56395602898667E1,3.9155213163066E1,P,300,10,1,48,1,,0,1,1,190,1,4250,10,1,10001041801-11-11,,423028992
H,1,921418,200,3,10,9600,1,10001041801-12,10001041801,-7.56411267722126E1,3.9155073580849E1,P,104,10,2,51,1,,0,1,6,9600,1,3500,34,1,10001041801-12-12,,
H,1,1235711,200,3,10,0,1,10001041801-13,10001041801,-7.56415008006583E1,3.91551319546293E1,P,300,10,1,54,1,,0,1,6,0,1,,24,1,10001041801-13-13,,
H,1,85330,200,3,10,860,1,10001041801-14,10001041801,-7.56441079284155E1,3.91552760350762E1,P,101,10,2,52,1,,0,1,6,860,1,5620,10,1,10001041801-14-14,,
H,1,991090,200,3,10,10,1,10001041801-15,10001041801,-7.56388579275E1,3.91552908451502E1,P,101,10,2,47,1,,0,1,3,10,1,9920,10,1,10001041801-15-15,,
H,1,921418,200,3,10,9600,1,10001041801-16,10001041801,-7.56416291176004E1,3.91552577454843E1,P,104,10,2,51,1,,0,1,6,9600,1,3500,34,1,10001041801-16-16,,
H,1,387201,200,3,10,0,1,10001041801-17,10001041801,-7.56428658537672E1,3.91550036791751E1,P,200,10,2,53,1,,0,1,6,0,1,4110,10,1,10001041801-17-17,,
