RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,524185,200,3,10,5000,1,10001041701-1,10001041701,-7.55331365821343E1,3.91230332211798E1,P,103,10,1,21,2,15,0,1,1,5000,1,2200,4,1,10001041701-1-1,,472714427
H,1,571296,200,3,10,3500,1,10001041701-2,10001041701,-7.55326494546915E1,3.91237083845627E1,P,200,10,2,23,1,,0,1,1,3500,1,2060,24,1,10001041701-2-2,,477539001
H,1,666613,200,3,10,9200,1,10001041701-3,10001041701,-7.55348109120548E1,3.91182189678985E1,P,103,10,2,21,2,15,0,1,1,9200,1,2540,6,1,10001041701-3-3,,307842195
H,1,571296,200,3,10,3500,1,10001041701-4,10001041701,-7.55347947901462E1,3.91183800582255E1,P,200,10,2,23,1,,0,1,1,3500,1,2060,24,1,10001041701-4-4,,423028992
H,1,724559,200,3,10,8000,1,10001041701-5,10001041701,-7.55345387342563E1,3.9119536691249E1,P,200,10,1,21,2,15,0,1,1,8000,1,2200,17,1,10001041701-5-5,,223337791
H,1,769575,200,3,10,0,1,10001041701-6,10001041701,-7.55349379168946E1,3.91185662365706E1,P,101,10,1,30,3,16,0,1,6,0,2,,235,1,10001041701-6-6,,
H,1,742382,200,3,10,2800,1,10001041701-7,10001041701,-7.55343631844296E1,3.91197700800327E1,P,200,10,2,34,1,,0,1,3,2800,1,2310,34,1,10001041701-7-7,,
H,1,702107,200,3,10,7200,1,10001041701-8,10001041701,-7.5534101109143E1,3.91197785476673E1,P,104,10,2,78,1,,0,1,6,7200,1,,25,1,10001041701-8-8,,
H,1,85330,200,3,10,860,1,10001041701-9,10001041701,-7.55341367389756E1,3.91204779508035E1,P,101,10,2,52,1,,0,1,6,860,1,5620,10,1,10001041701-9-9,,
H,1,387201,200,3,10,0,1,10001041701-10,10001041701,-7.55343465666233E1,3.91205604206864E1,P,200,10,2,53,1,,0,1,6,0,1,4110,10,1,10001041701-10-10,,
H,1,1345290,200,3,10,1000,1,10001041701-11,10001041701,-7.5533969089586E1,3.91209970106965E1,P,200,10,1,54,1,,0,1,6,1000,1,9300,44,1,10001041701-11-11,,
H,1,387201,200,3,10,0,1,10001041701-12,10001041701,-7.55338326730527E1,3.91215797358356E1,P,200,10,2,53,1,,0,1,6,0,1,4110,10,1,10001041701-12-12,,
H,1,991090,200,3,10,10,1,10001041701-13,10001041701,-7.55333407009428E1,3.9121597910735E1,P,101,10,2,47,1,,0,1,3,10,1,9920,10,1,10001041701-13-13,,
H,1,1110287,200,3,10,5470,1,10001041701-14,10001041701,-7.5533215025657E1,3.91221877328324E1,P,101,10,1,58,1,,0,1,1,5470,1,5610,10,1,10001041701-14-14,,685590283
H,1,858675,200,3,10,1100,1,10001041701-15,10001041701,-7.5533338097982E1,3.912208032898E1,P,200,10,2,55,1,,0,1,6,1100,1,,34,1,10001041701-15-15,,
H,1,101510,200,3,10,1900,1,10001041701-16,10001041701,-7.55334244231711E1,3.91225727429331E1,P,300,10,2,56,1,,0,1,6,1900,1,6420,10,1,10001041701-16-16,,
H,1,938735,200,3,10,3000,1,10001041701-17,10001041701,-7.5532623311316E1,3.91226734742452E1,P,300,10,2,56,1,,0,1,3,3000,1,4720,24,1,10001041701-17-17,,
H,1,718931,200,3,10,10,1,10001041701-18,10001041701,-7.55767706798308E1,3.90853143321166E1,P,300,10,1,63,1,,0,1,6,10,1,,34,1,10001041701-18-18,,
H,1,142764,200,3,10,9700,1,10001041701-19,10001041701,-7.5577042719539E1,3.90853735711575E1,P,300,10,1,63,1,,0,1,6,9700,1,4140,18,1,10001041701-19-19,,
H,1,866055,200,3,10,6500,1,10001041701-20,10001041701,-7.55771398796738E1,3.90856371097286E1,P,103,10,2,62,1,,0,1,6,6500,1,5400,42,1,10001041701-20-20,,
H,1,142764,200,3,10,9700,1,10001041701-21,10001041701,-7.55773798921677E1,3.9085773838972E1,P,300,10,1,63,1,,0,1,6,9700,1,4140,18,1,10001041701-21-21,,
H,1,1255345,200,3,10,1500,1,10001041701-22,10001041701,-7.5577890962375E1,3.90859438985962E1,P,103,10,1,64,1,,0,1,6,1500,1,,42,1,10001041701-22-22,,
H,1,1240096,200,3,10,7500,1,10001041701-23,10001041701,-7.55780151150075E1,3.9086085200189E1,P,103,10,1,63,1,,0,1,3,7500,1,4850,42,1,10001041701-23-23,,
H,1,1138253,200,3,10,2800,1,10001041701-24,10001041701,-7.55759500077683E1,3.90851821010196E1,P,300,10,2,73,1,,0,1,6,2800,1,,24,1,10001041701-24-24,,
H,1,1467987,200,3,10,3500,1,10001041701-25,10001041701,-7.55748604782626E1,3.90855792097631E1,P,102,10,2,71,1,,0,1,6,3500,1,,42,1,10001041701-25-25,,
H,1,1350877,200,3,10,8300,1,10001041701-26,10001041701,-7.5575536208064E1,3.90854059315827E1,P,300,10,2,70,1,,0,1,6,8300,1,,27,1,10001041701-26-26,,
H,1,1467987,200,3,10,3500,1,10001041701-27,10001041701,-7.55749577275507E1,3.9085409577079E1,P,102,10,2,71,1,,0,1,6,3500,1,,42,1,10001041701-27-27,,
H,1,744959,200,3,10,8000,1,10001041701-28,10001041701,-7.55744039878371E1,3.90855052896236E1,P,200,10,1,67,1,,0,1,6,8000,1,,24,1,10001041701-28-28,,
H,1,1321421,200,3,10,5800,1,10001041701-29,10001041701,-7.55744056885535E1,3.90852473815837E1,P,102,10,2,65,1,,0,1,6,5800,2,1965,110,1,10001041701-29-29,,
H,1,1321421,200,3,10,5800,1,10001041701-30,10001041701,-7.55740468603208E1,3.90857960928557E1,P,102,10,2,65,1,,0,1,6,5800,2,1965,110,1,10001041701-30-30,,
H,1,1140536,200,3,10,4200,1,10001041701-31,10001041701,-7.55738424855487E1,3.90855771455151E1,P,300,10,1,83,1,,0,1,6,4200,1,,10,1,10001041701-31-31,,
H,1,182822,200,3,10,7200,1,10001041701-32,10001041701,-7.55731737333428E1,3.90858383906412E1,P,104,10,1,76,1,,0,1,6,7200,1,,10,1,10001041701-32-32,,
H,1,1041974,200,3,10,6700,1,10001041701-33,10001041701,-7.55732084856163E1,3.90857602998854E1,P,104,10,1,83,1,,0,1,6,6700,1,,8,1,10001041701-33-33,,
H,1,956314,200,3,10,0,1,10001041701-34,10001041701,-7.55733849080504E1,3.9086145999407E1,P,102,10,1,80,1,,0,1,6,0,1,,37,1,10001041701-34-34,,
H,1,1038645,200,3,10,9580,1,10001041701-35,10001041701,-7.5572923403069E1,3.90863221714905E1,P,101,10,1,75,1,,0,1,6,9580,1,,10,1,10001041701-35-35,,
H,1,568975,200,3,10,7200,1,10001041701-36,10001041701,-7.55434846979611E1,3.91007034521633E1,P,300,10,2,78,1,,0,1,6,7200,1,,54,1,10001041701-36-36,,
H,1,466491,200,3,10,0,1,10001041701-37,10001041701,-7.5543201109385E1,3.91008350877312E1,P,300,10,2,78,1,,0,1,6,0,1,,34,1,10001041701-37-37,,
H,1,8806,200,3,10,8400,1,10001041701-38,10001041701,-7.55430076489502E1,3.91011071686885E1,P,300,10,2,83,1,,0,1,6,8400,1,,11,1,10001041701-38-38,,
H,1,465928,200,3,10,7300,1,10001041701-39,10001041701,-7.55427868643476E1,3.91015609657561E1,P,300,10,1,76,1,,0,13,6,7300,1,,36,1,10001041701-39-39,,
H,1,702107,200,3,10,7200,1,10001041701-40,10001041701,-7.55433402375923E1,3.91017163665274E1,P,104,10,2,78,1,,0,1,6,7200,1,,25,1,10001041701-40-40,,
H,1,1140536,200,3,10,4200,1,10001041701-41,10001041701,-7.55427899259355E1,3.9101721942868E1,P,300,10,1,83,1,,0,1,6,4200,1,,10,1,10001041701-41-41,,
H,1,652298,200,3,10,7500,1,10001041701-42,10001041701,-7.55430760777515E1,3.9101991020743E1,P,300,10,2,84,1,,0,1,6,7500,1,,11,1,10001041701-42-42,,
H,1,8806,200,3,10,8400,1,10001041701-43,10001041701,-7.55428361979941E1,3.91020180206148E1,P,300,10,2,83,1,,0,1,6,8400,1,,11,1,10001041701-43-43,,
H,1,466491,200,3,10,0,1,10001041701-44,10001041701,-7.55423853640787E1,3.91032191115283E1,P,300,10,2,78,1,,0,1,6,0,1,,34,1,10001041701-44-44,,
H,1,153960,200,3,10,9800,1,10001041701-45,10001041701,-7.55425602142134E1,3.91032965074996E1,P,102,10,2,86,1,,0,1,6,9800,1,,17,1,10001041701-45-45,,
H,1,102644,200,3,10,0,1,10001041701-46,10001041701,-7.55416099739324E1,3.9104602582442E1,P,101,10,2,19,2,14,0,1,6,0,1,,10,2,10001041701-46-46,100005600369,
H,1,102644,200,3,10,0,1,10001041701-47,10001041701,-7.55424301912285E1,3.91034941812903E1,P,101,10,2,19,2,14,0,1,6,0,1,,10,2,10001041701-47-47,100019000050,
H,1,458372,200,3,10,0,1,10001041701-48,10001041701,-7.5541846390561E1,3.91039308843084E1,P,101,10,1,27,1,,0,1,6,0,1,4020,10,2,10001041701-48-48,,
H,1,1128561,200,3,10,8700,1,10001041701-49,10001041701,-7.55425067311287E1,3.9102981023613E1,P,104,10,2,50,1,,0,1,6,8700,1,,10,2,10001041701-49-49,,
H,1,1116768,200,3,10,9500,1,10001041701-50,10001041701,-7.55413706863744E1,3.91045159300718E1,P,200,10,1,55,1,,0,1,1,9500,1,4220,10,2,10001041701-50-50,,654835180
