RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,724559,200,3,10,8000,1,10001043400-1,10001043400,-7.54864394666695E1,3.89045093641076E1,P,200,10,1,21,2,15,0,1,1,8000,1,2200,17,1,10001043400-1-1,,647529924
H,1,724559,200,3,10,8000,1,10001043400-2,10001043400,-7.54871178297214E1,3.89049121247823E1,P,200,10,1,21,2,15,0,1,1,8000,1,2200,17,1,10001043400-2-2,,816212302
H,1,524185,200,3,10,5000,1,10001043400-3,10001043400,-7.54725833768228E1,3.89104656541703E1,P,103,10,1,21,2,15,0,1,1,5000,1,2200,4,1,10001043400-3-3,,816275572
H,1,666613,200,3,10,9200,1,10001043400-4,10001043400,-7.54733771435887E1,3.89095817248693E1,P,103,10,2,21,2,15,0,1,1,9200,1,2540,6,1,10001043400-4-4,,647529924
H,1,769575,200,3,10,0,1,10001043400-5,10001043400,-7.54739258152528E1,3.89093945144973E1,P,101,10,1,30,3,16,0,1,6,0,2,,235,1,10001043400-5-5,,
H,1,742382,200,3,10,2800,1,10001043400-6,10001043400,-7.54758260732095E1,3.89087657059926E1,P,200,10,2,34,1,,0,1,3,2800,1,2310,34,1,10001043400-6-6,,
H,1,1030381,200,3,10,4000,1,10001043400-7,10001043400,-7.54748988693846E1,3.89090051833103E1,P,101,10,1,40,1,,0,1,3,4000,1,9620,42,1,10001043400-7-7,,
H,1,85330,200,3,10,860,1,10001043400-8,10001043400,-7.5477450620375E1,3.89080409438056E1,P,101,10,2,52,1,,0,1,6,860,1,5620,10,1,10001043400-8-8,,
H,1,791265,200,3,10,0,1,10001043400-9,10001043400,-7.5476968565514E1,3.89077762898151E1,P,300,10,1,52,1,,0,1,6,0,1,,10,1,10001043400-9-9,,
H,1,85330,200,3,10,860,1,10001043400-10,10001043400,-7.5479696745624E1,3.89060237347954E1,P,101,10,2,52,1,,0,1,6,860,1,5620,10,1,10001043400-10-10,,
H,1,1332975,200,3,10,490,1,10001043400-11,10001043400,-7.54820751574791E1,3.89055724058721E1,P,300,10,2,48,2,15,0,1,6,490,1,,24,1,10001043400-11-11,,
H,1,791265,200,3,10,0,1,10001043400-12,10001043400,-7.54803109975458E1,3.89062358042266E1,P,300,10,1,52,1,,0,1,6,0,1,,10,1,10001043400-12-12,,
H,1,991090,200,3,10,10,1,10001043400-13,10001043400,-7.54824534754855E1,3.89056736085922E1,P,101,10,2,47,1,,0,1,3,10,1,9920,10,1,10001043400-13-13,,
H,1,1345290,200,3,10,1000,1,10001043400-14,10001043400,-7.54842067290736E1,3.89053028600898E1,P,200,10,1,54,1,,0,1,6,1000,1,9300,44,1,10001043400-14-14,,
H,1,101510,200,3,10,1900,1,10001043400-15,10001043400,-7.54836576466124E1,3.89051687443074E1,P,300,10,2,56,1,,0,1,6,1900,1,6420,10,1,10001043400-15-15,,
H,1,1293114,200,3,10,2400,1,10001043400-16,10001043400,-7.54880075665674E1,3.89048875516586E1,P,103,10,1,55,1,,0,1,1,2400,1,4250,10,1,10001043400-16-16,,661246082
H,1,1293114,200,3,10,2400,1,10001043400-17,10001043400,-7.54900132961755E1,3.89072652042225E1,P,103,10,1,55,1,,0,1,1,2400,1,4250,10,1,10001043400-17-17,,698677168
