RT,TYPE,SERIALNO,puma_id,REGION,ST,HINCP,NP,SYNTHETIC_HID,place_id,longitude,latitude
H,1,571296,200,3,10,3500,1,10001041300-1,10001041300,-7.55149587352595E1,3.91507348560814E1
H,1,524185,200,3,10,5000,1,10001041300-2,10001041300,-7.55152888353073E1,3.91497167904411E1
H,1,666613,200,3,10,9200,1,10001041300-3,10001041300,-7.55147744024314E1,3.91504314080352E1
H,1,1261217,200,3,10,1700,1,10001041300-4,10001041300,-7.55146393270383E1,3.91504001800543E1
H,1,571296,200,3,10,3500,1,10001041300-5,10001041300,-7.55148827833261E1,3.9150881076891E1
H,1,571296,200,3,10,3500,1,10001041300-6,10001041300,-7.55142710114387E1,3.91510135449175E1
H,1,1261217,200,3,10,1700,1,10001041300-7,10001041300,-7.55143406646412E1,3.9151830622554E1
H,1,524185,200,3,10,5000,1,10001041300-8,10001041300,-7.55145217228088E1,3.91513481329292E1
H,1,524185,200,3,10,5000,1,10001041300-9,10001041300,-7.55143767612193E1,3.91516092461772E1
H,1,571296,200,3,10,3500,1,10001041300-10,10001041300,-7.5513929449525E1,3.91520039120392E1
H,1,742382,200,3,10,2800,1,10001041300-11,10001041300,-7.55140189633078E1,3.9152782382991E1
H,1,769575,200,3,10,0,1,10001041300-12,10001041300,-7.55141517144058E1,3.9152853483227E1
H,1,742382,200,3,10,2800,1,10001041300-13,10001041300,-7.55136234107046E1,3.91538457524956E1
H,1,769575,200,3,10,0,1,10001041300-14,10001041300,-7.5513566178329E1,3.91534597288207E1
H,1,1293114,200,3,10,2400,1,10001041300-15,10001041300,-7.55251094428577E1,3.91386476664974E1
H,1,387201,200,3,10,0,1,10001041300-16,10001041300,-7.55246428377614E1,3.91390174519008E1
H,1,921418,200,3,10,9600,1,10001041300-17,10001041300,-7.55241325774052E1,3.91393546783915E1
H,1,991090,200,3,10,10,1,10001041300-18,10001041300,-7.55241152658677E1,3.91394427345558E1
H,1,387201,200,3,10,0,1,10001041300-19,10001041300,-7.55235935205322E1,3.91397482467987E1
H,1,1235711,200,3,10,0,1,10001041300-20,10001041300,-7.55233813678143E1,3.91402758834235E1
H,1,955668,200,3,10,190,1,10001041300-21,10001041300,-7.55229404879115E1,3.9139942602555E1
H,1,544546,200,3,10,3000,1,10001041300-22,10001041300,-7.55225746846683E1,3.91402716377292E1
H,1,259012,200,3,10,3000,1,10001041300-23,10001041300,-7.55224854843996E1,3.91404959931326E1
H,1,858675,200,3,10,1100,1,10001041300-24,10001041300,-7.55217257452122E1,3.9141470529435E1
H,1,938735,200,3,10,3000,1,10001041300-25,10001041300,-7.55209475076717E1,3.9141174796946E1
H,1,1095942,200,3,10,800,1,10001041300-26,10001041300,-7.5521022035137E1,3.91411189130122E1
H,1,1095942,200,3,10,800,1,10001041300-27,10001041300,-7.55211704741095E1,3.9141473986155E1
H,1,523721,200,3,10,7300,1,10001041300-28,10001041300,-7.55208209645536E1,3.9141801398355E1
H,1,718931,200,3,10,10,1,10001041300-29,10001041300,-7.55211731025556E1,3.91418529885675E1
H,1,866055,200,3,10,6500,1,10001041300-30,10001041300,-7.55199606820767E1,3.91415656603906E1
H,1,849818,200,3,10,5000,1,10001041300-31,10001041300,-7.55202676985543E1,3.9142109351396E1
H,1,142764,200,3,10,9700,1,10001041300-32,10001041300,-7.55198540468604E1,3.91424628537108E1
H,1,142764,200,3,10,9700,1,10001041300-33,10001041300,-7.55197045615045E1,3.91419179858094E1
H,1,718931,200,3,10,10,1,10001041300-34,10001041300,-7.55193222853286E1,3.91425938958782E1
H,1,849818,200,3,10,5000,1,10001041300-35,10001041300,-7.55185969456298E1,3.91425579426874E1
H,1,1255345,200,3,10,1500,1,10001041300-36,10001041300,-7.5518740812534E1,3.91426810191235E1
H,1,142764,200,3,10,9700,1,10001041300-37,10001041300,-7.55184437141216E1,3.91428220409271E1
H,1,1406099,200,3,10,6200,1,10001041300-38,10001041300,-7.55186683947931E1,3.91432174749376E1
H,1,384082,200,3,10,480,1,10001041300-39,10001041300,-7.55181654812195E1,3.91434275297421E1
H,1,1467987,200,3,10,3500,1,10001041300-40,10001041300,-7.55177299071227E1,3.91436240989986E1
H,1,384082,200,3,10,480,1,10001041300-41,10001041300,-7.55173600079985E1,3.9143821942647E1
H,1,790185,200,3,10,9000,1,10001041300-42,10001041300,-7.55177600049818E1,3.91440610883335E1
H,1,182822,200,3,10,7200,1,10001041300-43,10001041300,-7.55172889847255E1,3.91442639488961E1
H,1,702107,200,3,10,7200,1,10001041300-44,10001041300,-7.55173568585118E1,3.91446039801321E1
H,1,529919,200,3,10,1500,1,10001041300-45,10001041300,-7.55172551747836E1,3.9144694315882E1
H,1,757698,200,3,10,7700,1,10001041300-46,10001041300,-7.55165297174428E1,3.91452055243222E1
H,1,1041974,200,3,10,6700,1,10001041300-47,10001041300,-7.55170764859926E1,3.9145295375974E1
H,1,1041974,200,3,10,6700,1,10001041300-48,10001041300,-7.5516444574988E1,3.91451280092124E1
H,1,625921,200,3,10,9910,1,10001041300-49,10001041300,-7.55168119296817E1,3.91459419600665E1
H,1,153960,200,3,10,9800,1,10001041300-50,10001041300,-7.55165255704781E1,3.9145595312056E1
H,1,107233,200,3,10,9834,1,10001041300-51,10001041300,-7.55164756924266E1,3.91465041957481E1
H,1,603628,200,3,10,5000,1,10001041300-52,10001041300,-7.55165629397003E1,3.91466127160212E1
H,1,1308030,200,3,10,6450,1,10001041300-53,10001041300,-7.55161495480634E1,3.91470222097868E1
H,1,861353,200,3,10,0,1,10001041300-54,10001041300,-7.5516358158563E1,3.91470606046031E1
H,1,153960,200,3,10,9800,1,10001041300-55,10001041300,-7.55158070405097E1,3.91474971968374E1
H,1,242929,200,3,10,7900,1,10001041300-56,10001041300,-7.55162086213934E1,3.91482112923815E1
